,Composer,Title,Measure,Beat,CadType,Tone,Evaded,LeadingTones,Low,RelLow,RelTone,Progress,SinceLast,ToNext,Validation,Comments
54,Ippolito Baccusi,Missa Quando lieta sperai: Credo,35,1.0,Clausula Vera,D,False,0.0,D3,P1,P1,0.24113475177304963,28.0,42.0,,
55,Ippolito Baccusi,Missa Quando lieta sperai: Credo,40,2.0,,G#,,,E3,M2,A4,0.2783687943262411,42.0,6.0,,
56,Ippolito Baccusi,Missa Quando lieta sperai: Credo,41,1.0,Phrygian,E,False,1.0,E3,M2,M2,0.28368794326241137,6.0,16.0,,
57,Ippolito Baccusi,Missa Quando lieta sperai: Credo,43,1.0,Authentic,A,False,1.0,A2,-P4,P5,0.2978723404255319,16.0,64.0,,
58,Ippolito Baccusi,Missa Quando lieta sperai: Credo,51,1.0,Authentic,D,False,0.0,D3,P1,P1,0.3546099290780142,64.0,8.0,,
59,Ippolito Baccusi,Missa Quando lieta sperai: Credo,52,1.0,Authentic,D,False,1.0,D3,P1,P1,0.3617021276595745,8.0,30.0,,
60,Ippolito Baccusi,Missa Quando lieta sperai: Credo,55,4.0,Authentic,D,False,1.0,D4,P8,P1,0.3882978723404255,30.0,114.0,,
61,Ippolito Baccusi,Missa Quando lieta sperai: Credo,70,1.0,Authentic,D,False,1.0,D3,P1,P1,0.48936170212765956,114.0,20.0,,
62,Ippolito Baccusi,Missa Quando lieta sperai: Credo,72,3.0,,A,,,A3,P5,P5,0.5070921985815603,20.0,60.0,,
63,Ippolito Baccusi,Missa Quando lieta sperai: Credo,80,1.0,,A,,,A3,P5,P5,0.5602836879432624,60.0,48.0,,
64,Ippolito Baccusi,Missa Quando lieta sperai: Credo,86,1.0,Clausula Vera,A,True,1.0,A3,P5,P5,0.6028368794326241,48.0,76.0,,
65,Ippolito Baccusi,Missa Quando lieta sperai: Credo,95,3.0,Authentic,C,False,1.0,C3,-M2,-M2,0.6702127659574468,76.0,52.0,,
66,Ippolito Baccusi,Missa Quando lieta sperai: Credo,102,1.0,Clausula Vera,G,False,1.0,G3,P4,P4,0.7163120567375887,52.0,40.0,,
67,Ippolito Baccusi,Missa Quando lieta sperai: Credo,107,1.0,Phrygian,E,False,1.0,E3,M2,M2,0.75177304964539,40.0,36.0,,
68,Ippolito Baccusi,Missa Quando lieta sperai: Credo,111,3.0,Clausula Vera,C,False,1.0,A3,P5,-M2,0.7836879432624113,36.0,16.0,,
69,Ippolito Baccusi,Missa Quando lieta sperai: Credo,113,3.0,Phrygian,E,False,1.0,E3,M2,M2,0.7978723404255319,16.0,44.0,,
70,Ippolito Baccusi,Missa Quando lieta sperai: Credo,119,1.0,Authentic,F,True,1.0,D3,P1,m3,0.8368794326241135,44.0,8.0,,
71,Ippolito Baccusi,Missa Quando lieta sperai: Credo,120,1.0,Authentic,A,False,1.0,A2,-P4,P5,0.8439716312056738,8.0,56.0,,
72,Ippolito Baccusi,Missa Quando lieta sperai: Credo,127,1.0,Phrygian,E,False,1.0,A2,-P4,M2,0.8936170212765957,56.0,48.0,,
73,Ippolito Baccusi,Missa Quando lieta sperai: Credo,133,1.0,Authentic,A,False,1.0,A2,-P4,P5,0.9361702127659575,48.0,12.0,,
74,Ippolito Baccusi,Missa Quando lieta sperai: Credo,134,3.0,,,,,D4,P8,,0.9468085106382979,12.0,52.0,,
75,Ippolito Baccusi,Missa Quando lieta sperai: Credo,141,1.0,Authentic,D,False,1.0,D3,P1,P1,0.9929078014184397,52.0,24.0,,
76,Ippolito Baccusi,Missa Quando lieta sperai: Sanctus,9,1.0,Clausula Vera,C,False,1.0,C3,-M2,-M2,0.14545454545454545,64.0,16.0,,
77,Ippolito Baccusi,Missa Quando lieta sperai: Sanctus,11,1.0,Clausula Vera,A,False,0.0,A3,P5,P5,0.18181818181818182,16.0,18.0,,
78,Ippolito Baccusi,Missa Quando lieta sperai: Sanctus,13,2.0,Authentic,D,False,0.0,D4,P8,P1,0.22272727272727272,18.0,46.0,,
79,Ippolito Baccusi,Missa Quando lieta sperai: Sanctus,19,1.0,Authentic,D,False,1.0,D3,P1,P1,0.32727272727272727,46.0,8.0,,
80,Ippolito Baccusi,Missa Quando lieta sperai: Sanctus,20,1.0,Authentic,A,False,1.0,A2,-P4,P5,0.34545454545454546,8.0,22.0,,
81,Ippolito Baccusi,Missa Quando lieta sperai: Sanctus,22,4.0,Clausula Vera,G,False,1.0,G3,P4,P4,0.39545454545454545,22.0,24.0,,
82,Ippolito Baccusi,Missa Quando lieta sperai: Sanctus,25,4.0,Phrygian,E,False,1.0,A2,-P4,M2,0.45,24.0,158.0,,
83,Ippolito Baccusi,Missa Quando lieta sperai: Sanctus,45,3.0,Authentic,A,False,0.0,F3,m3,P5,0.8090909090909091,158.0,12.0,,
84,Ippolito Baccusi,Missa Quando lieta sperai: Sanctus,47,1.0,Authentic,D,False,0.0,D3,P1,P1,0.8363636363636363,12.0,8.0,,
85,Ippolito Baccusi,Missa Quando lieta sperai: Sanctus,48,1.0,Authentic,D,False,1.0,D3,P1,P1,0.8545454545454545,8.0,12.0,,
86,Ippolito Baccusi,Missa Quando lieta sperai: Sanctus,49,3.0,Authentic,D,False,0.0,D3,P1,P1,0.8818181818181818,12.0,20.0,,
87,Ippolito Baccusi,Missa Quando lieta sperai: Sanctus,52,1.0,Authentic,A,False,0.0,A3,P5,P5,0.9272727272727272,20.0,16.0,,
88,Ippolito Baccusi,Missa Quando lieta sperai: Sanctus,54,1.0,Authentic,A,False,0.0,A2,-P4,P5,0.9636363636363636,16.0,4.0,,
89,Ippolito Baccusi,Missa Quando lieta sperai: Sanctus,54,3.0,Authentic,D,False,0.0,D3,P1,P1,0.9727272727272728,4.0,28.0,,
90,Ippolito Baccusi,Missa Quando lieta sperai: Agnus dei,5,3.0,Clausula Vera,C,False,1.0,C3,-M2,-P4,0.08490566037735849,36.0,24.0,,
91,Ippolito Baccusi,Missa Quando lieta sperai: Agnus dei,8,3.0,Authentic,D,False,0.0,D3,P1,-m3,0.14150943396226415,24.0,52.0,,
92,Ippolito Baccusi,Missa Quando lieta sperai: Agnus dei,15,1.0,Authentic,D,False,0.0,D3,P1,-m3,0.2641509433962264,52.0,28.0,,
93,Ippolito Baccusi,Missa Quando lieta sperai: Agnus dei,18,3.0,Phrygian,E,False,1.0,A3,P5,-m2,0.330188679245283,28.0,16.0,,
94,Ippolito Baccusi,Missa Quando lieta sperai: Agnus dei,20,3.0,Phrygian,E,False,1.0,E3,M2,-m2,0.36792452830188677,16.0,20.0,,
95,Ippolito Baccusi,Missa Quando lieta sperai: Agnus dei,23,1.0,Phrygian,E,False,1.0,E3,M2,-m2,0.41509433962264153,20.0,20.0,,
96,Ippolito Baccusi,Missa Quando lieta sperai: Agnus dei,25,3.0,Phrygian,E,False,1.0,A2,-P4,-m2,0.46226415094339623,20.0,34.0,,
97,Ippolito Baccusi,Missa Quando lieta sperai: Agnus dei,28,4.0,Clausula Vera,G,False,0.0,G3,P4,M2,0.5424528301886793,34.0,24.0,,
98,Ippolito Baccusi,Missa Quando lieta sperai: Agnus dei,31,4.0,Phrygian,E,False,1.0,A2,-P4,-m2,0.5990566037735849,24.0,14.0,,
99,Ippolito Baccusi,Missa Quando lieta sperai: Agnus dei,33,3.0,Authentic,D,False,0.0,D3,P1,-m3,0.6320754716981132,14.0,24.0,,
100,Ippolito Baccusi,Missa Quando lieta sperai: Agnus dei,36,3.0,Altizans Only,A,False,0.0,D3,P1,M3,0.6886792452830188,24.0,20.0,,
101,Ippolito Baccusi,Missa Quando lieta sperai: Agnus dei,39,1.0,Authentic,A,False,1.0,A2,-P4,M3,0.7358490566037735,20.0,56.0,,
102,Ippolito Baccusi,Missa Quando lieta sperai: Agnus dei,46,1.0,Clausula Vera,C,False,1.0,C3,-M2,-P4,0.8679245283018868,56.0,20.0,,
103,Ippolito Baccusi,Missa Quando lieta sperai: Agnus dei,48,3.0,Clausula Vera,A,True,1.0,A3,P5,M3,0.9150943396226415,20.0,28.0,,
104,Ippolito Baccusi,Missa Quando lieta sperai: Agnus dei,52,1.0,Authentic,F,True,1.0,D3,P1,P1,0.9811320754716981,28.0,24.0,,
