,Composer,Title,Measure,Beat,CadType,Tone,Evaded,LeadingTones,Low,RelLow,RelTone,Progress,SinceLast,ToNext,Validation,Comments
15,Guillaume Le Heurteur,Congratulamini mihi,71,3.0,Clausula Vera,D,False,1.0,D3,P5,-P4,0.47635135135135137,80.0,4.0,,
16,Guillaume Le Heurteur,Congratulamini mihi,72,1.0,Authentic,G,False,1.0,G2,P1,P1,0.4797297297297297,4.0,112.0,,
17,Guillaume Le Heurteur,Congratulamini mihi,86,1.0,Authentic,D,False,1.0,D3,P5,-P4,0.5743243243243243,112.0,60.0,,
18,Guillaume Le Heurteur,Congratulamini mihi,93,3.0,Clausula Vera,G,False,1.0,B2,M3,P1,0.625,60.0,16.0,,
19,Guillaume Le Heurteur,Congratulamini mihi,95,3.0,Phrygian,F#,False,1.0,D3,P5,-m2,0.6385135135135135,16.0,12.0,,
20,Guillaume Le Heurteur,Congratulamini mihi,97,1.0,Authentic,G,False,1.0,G2,P1,P1,0.6486486486486487,12.0,84.0,,
21,Guillaume Le Heurteur,Congratulamini mihi,107,3.0,Clausula Vera,D,False,1.0,F#3,M7,-P4,0.7195945945945946,84.0,16.0,,
22,Guillaume Le Heurteur,Congratulamini mihi,109,3.0,Authentic,G,False,1.0,G2,P1,P1,0.7331081081081081,16.0,40.0,,
23,Guillaume Le Heurteur,Congratulamini mihi,114,3.0,Authentic,,True,-1.0,G3,P8,,0.7668918918918919,40.0,24.0,,
24,Guillaume Le Heurteur,Congratulamini mihi,117,3.0,,D,,,G3,P8,-P4,0.7871621621621622,24.0,32.0,,
25,Guillaume Le Heurteur,Congratulamini mihi,121,3.0,Authentic,G,False,1.0,G2,P1,P1,0.8141891891891891,32.0,104.0,,
26,Guillaume Le Heurteur,Congratulamini mihi,134,3.0,Phrygian,B,False,1.0,E3,M6,M3,0.902027027027027,104.0,16.0,,
27,Guillaume Le Heurteur,Congratulamini mihi,136,3.0,Phrygian,B,False,1.0,B2,M3,M3,0.9155405405405406,16.0,8.0,,
28,Guillaume Le Heurteur,Congratulamini mihi,137,3.0,Authentic,G,True,1.0,E4,M13,P1,0.9222972972972973,8.0,80.0,,
29,Guillaume Le Heurteur,Congratulamini mihi,147,3.0,Clausula Vera,D,False,0.0,D3,P5,-P4,0.9898648648648649,80.0,4.0,,
30,Guillaume Le Heurteur,Congratulamini mihi,148,1.0,Authentic,G,False,1.0,G2,P1,P1,0.9932432432432432,4.0,24.0,,
31,Francisco Guerrero,Missa Congratulamini mihi: Kyrie,5,1.0,Clausula Vera,G,False,1.0,E4,M13,P1,0.043478260869565216,32.0,64.0,,
32,Francisco Guerrero,Missa Congratulamini mihi: Kyrie,13,1.0,Clausula Vera,G,True,1.0,G2,P1,P1,0.13043478260869565,64.0,32.0,,
33,Francisco Guerrero,Missa Congratulamini mihi: Kyrie,17,1.0,Clausula Vera,D,False,0.0,D3,P5,-P4,0.17391304347826086,32.0,28.0,,
34,Francisco Guerrero,Missa Congratulamini mihi: Kyrie,20,3.0,Clausula Vera,G,False,1.0,G3,P8,P1,0.21195652173913043,28.0,26.0,,
35,Francisco Guerrero,Missa Congratulamini mihi: Kyrie,23,4.0,Authentic,A,False,0.0,A2,M2,M2,0.24728260869565216,26.0,10.0,,
36,Francisco Guerrero,Missa Congratulamini mihi: Kyrie,25,1.0,Authentic,,True,-1.0,B3,M10,,0.2608695652173913,10.0,8.0,,
37,Francisco Guerrero,Missa Congratulamini mihi: Kyrie,26,1.0,Authentic,D,False,0.0,D3,P5,-P4,0.2717391304347826,8.0,16.0,,
38,Francisco Guerrero,Missa Congratulamini mihi: Kyrie,28,1.0,Authentic,G,False,1.0,G2,P1,P1,0.29347826086956524,16.0,88.0,,
39,Francisco Guerrero,Missa Congratulamini mihi: Kyrie,39,1.0,Clausula Vera,D,False,1.0,D3,P5,-P4,0.41304347826086957,88.0,20.0,,
40,Francisco Guerrero,Missa Congratulamini mihi: Kyrie,41,3.0,Authentic,A,False,0.0,A2,M2,M2,0.44021739130434784,20.0,12.0,,
41,Francisco Guerrero,Missa Congratulamini mihi: Kyrie,43,1.0,,,,,G2,P1,,0.45652173913043476,12.0,12.0,,
42,Francisco Guerrero,Missa Congratulamini mihi: Kyrie,44,3.0,Authentic,D,True,1.0,B2,M3,-P4,0.47282608695652173,12.0,12.0,,
43,Francisco Guerrero,Missa Congratulamini mihi: Kyrie,46,1.0,Clausula Vera,G,False,1.0,G2,P1,P1,0.4891304347826087,12.0,32.0,,
44,Francisco Guerrero,Missa Congratulamini mihi: Kyrie,50,1.0,Authentic,D,False,1.0,D3,P5,-P4,0.532608695652174,32.0,16.0,,
45,Francisco Guerrero,Missa Congratulamini mihi: Kyrie,52,1.0,Authentic,D,False,1.0,D3,P5,-P4,0.5543478260869565,16.0,72.0,,
46,Francisco Guerrero,Missa Congratulamini mihi: Kyrie,61,1.0,Clausula Vera,A,False,1.0,A2,M2,M2,0.6521739130434783,72.0,8.0,,
47,Francisco Guerrero,Missa Congratulamini mihi: Kyrie,62,1.0,Clausula Vera,D,False,1.0,D3,P5,-P4,0.6630434782608695,8.0,44.0,,
48,Francisco Guerrero,Missa Congratulamini mihi: Kyrie,67,3.0,Authentic,G,False,1.0,G2,P1,P1,0.7228260869565217,44.0,28.0,,
49,Francisco Guerrero,Missa Congratulamini mihi: Kyrie,71,1.0,Authentic,A,False,1.0,A2,M2,M2,0.7608695652173914,28.0,22.0,,
50,Francisco Guerrero,Missa Congratulamini mihi: Kyrie,73,4.0,,,,,C3,P4,,0.7907608695652174,22.0,10.0,,
51,Francisco Guerrero,Missa Congratulamini mihi: Kyrie,75,1.0,Clausula Vera,D,False,1.0,D3,P5,-P4,0.8043478260869565,10.0,16.0,,
52,Francisco Guerrero,Missa Congratulamini mihi: Kyrie,77,1.0,Authentic,G,True,1.0,E3,M6,P1,0.8260869565217391,16.0,8.0,,
53,Francisco Guerrero,Missa Congratulamini mihi: Kyrie,78,1.0,Authentic,,True,-1.0,C4,P11,,0.8369565217391305,8.0,52.0,,
54,Francisco Guerrero,Missa Congratulamini mihi: Kyrie,84,3.0,Altizans Only,E,False,0.0,A2,M2,-m3,0.907608695652174,52.0,32.0,,
55,Francisco Guerrero,Missa Congratulamini mihi: Kyrie,88,3.0,Authentic,G,False,1.0,G2,P1,P1,0.9510869565217391,32.0,16.0,,
56,Francisco Guerrero,Missa Congratulamini mihi: Kyrie,90,3.0,Authentic,A,True,1.0,C3,P4,M2,0.9728260869565217,16.0,20.0,,
57,Francisco Guerrero,Missa Congratulamini mihi: Kyrie,93,1.0,Authentic,G,False,1.0,G2,P1,P1,1.0,20.0,16.0,,
58,Francisco Guerrero,Missa Congratulamini mihi: Gloria,11,3.0,Authentic,G,False,1.0,G2,P1,P1,0.07835820895522388,84.0,30.0,,
59,Francisco Guerrero,Missa Congratulamini mihi: Gloria,15,2.0,Clausula Vera,C,False,1.0,A3,M9,-P5,0.10634328358208955,30.0,90.0,,
60,Francisco Guerrero,Missa Congratulamini mihi: Gloria,26,3.0,Authentic,,True,-1.0,A3,M9,,0.19029850746268656,90.0,4.0,,
61,Francisco Guerrero,Missa Congratulamini mihi: Gloria,27,1.0,Clausula Vera,G,False,1.0,G3,P8,P1,0.19402985074626866,4.0,8.0,,
62,Francisco Guerrero,Missa Congratulamini mihi: Gloria,28,1.0,Authentic,,True,-1.0,A3,M9,,0.20149253731343283,8.0,92.0,,
63,Francisco Guerrero,Missa Congratulamini mihi: Gloria,39,3.0,Clausula Vera,D,False,1.0,D3,P5,-P4,0.2873134328358209,92.0,12.0,,
64,Francisco Guerrero,Missa Congratulamini mihi: Gloria,41,1.0,Authentic,A,False,1.0,A2,M2,M2,0.29850746268656714,12.0,132.0,,
65,Francisco Guerrero,Missa Congratulamini mihi: Gloria,57,3.0,Clausula Vera,D,False,1.0,D3,P5,-P4,0.4216417910447761,132.0,48.0,,
66,Francisco Guerrero,Missa Congratulamini mihi: Gloria,63,3.0,Clausula Vera,D,False,1.0,D4,P12,-P4,0.4664179104477612,48.0,28.0,,
67,Francisco Guerrero,Missa Congratulamini mihi: Gloria,67,1.0,Authentic,D,True,1.0,B3,M10,-P4,0.4925373134328358,28.0,20.0,,
68,Francisco Guerrero,Missa Congratulamini mihi: Gloria,69,3.0,Clausula Vera,G,False,1.0,G3,P8,P1,0.5111940298507462,20.0,22.0,,
69,Francisco Guerrero,Missa Congratulamini mihi: Gloria,72,2.0,Authentic,A,True,0.0,C4,P11,M2,0.5317164179104478,22.0,26.0,,
70,Francisco Guerrero,Missa Congratulamini mihi: Gloria,75,3.0,Clausula Vera,D,False,1.0,D4,P12,-P4,0.5559701492537313,26.0,36.0,,
71,Francisco Guerrero,Missa Congratulamini mihi: Gloria,80,1.0,Clausula Vera,D,False,1.0,D3,P5,-P4,0.5895522388059702,36.0,66.0,,
72,Francisco Guerrero,Missa Congratulamini mihi: Gloria,88,2.0,,,,,F#3,M7,,0.6511194029850746,66.0,18.0,,
73,Francisco Guerrero,Missa Congratulamini mihi: Gloria,90,3.0,Clausula Vera,D,True,1.0,D3,P5,-P4,0.667910447761194,18.0,68.0,,
74,Francisco Guerrero,Missa Congratulamini mihi: Gloria,99,1.0,Clausula Vera,A,True,1.0,C3,P4,M2,0.7313432835820896,68.0,4.0,,
75,Francisco Guerrero,Missa Congratulamini mihi: Gloria,99,3.0,Clausula Vera,G,True,1.0,B2,M3,P1,0.7350746268656716,4.0,44.0,,
76,Francisco Guerrero,Missa Congratulamini mihi: Gloria,105,1.0,Altizans Only,D,False,1.0,G2,P1,-P4,0.7761194029850746,44.0,56.0,,
77,Francisco Guerrero,Missa Congratulamini mihi: Gloria,112,1.0,Authentic,G,False,1.0,G3,P8,P1,0.8283582089552238,56.0,40.0,,
78,Francisco Guerrero,Missa Congratulamini mihi: Gloria,117,1.0,Clausula Vera,D,False,1.0,D3,P5,-P4,0.8656716417910447,40.0,16.0,,
79,Francisco Guerrero,Missa Congratulamini mihi: Gloria,119,1.0,,G,,,E3,M6,P1,0.8805970149253731,16.0,52.0,,
80,Francisco Guerrero,Missa Congratulamini mihi: Gloria,125,3.0,Authentic,A,False,1.0,A2,M2,M2,0.9291044776119403,52.0,52.0,,
81,Francisco Guerrero,Missa Congratulamini mihi: Gloria,132,1.0,Clausula Vera,G,False,1.0,G2,P1,P1,0.9776119402985075,52.0,24.0,,
82,Francisco Guerrero,Missa Congratulamini mihi: Gloria,135,1.0,Authentic,G,False,1.0,G2,P1,P1,1.0,24.0,16.0,,
83,Francisco Guerrero,Missa Congratulamini mihi: Credo,6,1.0,Clausula Vera,D,False,1.0,D3,P5,-P4,0.02252252252252252,40.0,28.0,,
84,Francisco Guerrero,Missa Congratulamini mihi: Credo,9,3.0,Clausula Vera,G,True,1.0,E4,M13,P1,0.038288288288288286,28.0,28.0,,
85,Francisco Guerrero,Missa Congratulamini mihi: Credo,13,1.0,Clausula Vera,G,True,1.0,G3,P8,P1,0.05405405405405406,28.0,92.0,,
86,Francisco Guerrero,Missa Congratulamini mihi: Credo,24,3.0,Clausula Vera,A,False,1.0,A2,M2,M2,0.10585585585585586,92.0,20.0,,
87,Francisco Guerrero,Missa Congratulamini mihi: Credo,27,1.0,Authentic,G,False,1.0,G2,P1,P1,0.11711711711711711,20.0,28.0,,
88,Francisco Guerrero,Missa Congratulamini mihi: Credo,30,3.0,Clausula Vera,D,False,1.0,D3,P5,-P4,0.13288288288288289,28.0,40.0,,
89,Francisco Guerrero,Missa Congratulamini mihi: Credo,35,3.0,Clausula Vera,G,True,1.0,G3,P8,P1,0.1554054054054054,40.0,2.0,,
90,Francisco Guerrero,Missa Congratulamini mihi: Credo,35,4.0,Authentic,G,True,1.0,G3,P8,P1,0.15653153153153154,2.0,86.0,,
91,Francisco Guerrero,Missa Congratulamini mihi: Credo,46,3.0,,D,,,D3,P5,-P4,0.20495495495495494,86.0,64.0,,
92,Francisco Guerrero,Missa Congratulamini mihi: Credo,54,3.0,Authentic,G,False,1.0,G2,P1,P1,0.240990990990991,64.0,44.0,,
93,Francisco Guerrero,Missa Congratulamini mihi: Credo,60,1.0,Authentic,G,False,1.0,C3,P4,P1,0.26576576576576577,44.0,12.0,,
94,Francisco Guerrero,Missa Congratulamini mihi: Credo,61,3.0,Clausula Vera,D,True,1.0,D3,P5,-P4,0.2725225225225225,12.0,52.0,,
95,Francisco Guerrero,Missa Congratulamini mihi: Credo,68,1.0,Authentic,D,False,1.0,D3,P5,-P4,0.30180180180180183,52.0,32.0,,
96,Francisco Guerrero,Missa Congratulamini mihi: Credo,72,1.0,Authentic,D,True,1.0,B3,M10,-P4,0.31981981981981983,32.0,24.0,,
97,Francisco Guerrero,Missa Congratulamini mihi: Credo,75,1.0,,G,,,E3,M6,P1,0.3333333333333333,24.0,16.0,,
98,Francisco Guerrero,Missa Congratulamini mihi: Credo,77,1.0,Clausula Vera,G,False,1.0,G3,P8,P1,0.34234234234234234,16.0,140.0,,
99,Francisco Guerrero,Missa Congratulamini mihi: Credo,94,3.0,Clausula Vera,D,True,1.0,D4,P12,-P4,0.42117117117117114,140.0,108.0,,
100,Francisco Guerrero,Missa Congratulamini mihi: Credo,108,1.0,Phrygian,B,False,1.0,B3,M10,M3,0.481981981981982,108.0,60.0,,
101,Francisco Guerrero,Missa Congratulamini mihi: Credo,115,3.0,Clausula Vera,G,True,1.0,G3,P8,P1,0.5157657657657657,60.0,28.0,,
102,Francisco Guerrero,Missa Congratulamini mihi: Credo,119,1.0,Clausula Vera,G,False,1.0,G3,P8,P1,0.5315315315315315,28.0,60.0,,
103,Francisco Guerrero,Missa Congratulamini mihi: Credo,126,3.0,Clausula Vera,G,True,1.0,G3,P8,P1,0.5653153153153153,60.0,72.0,,
104,Francisco Guerrero,Missa Congratulamini mihi: Credo,135,3.0,Clausula Vera,G,False,1.0,G3,P8,P1,0.6058558558558559,72.0,92.0,,
105,Francisco Guerrero,Missa Congratulamini mihi: Credo,147,1.0,Clausula Vera,E,False,0.0,E3,M6,-m3,0.6576576576576577,92.0,16.0,,
106,Francisco Guerrero,Missa Congratulamini mihi: Credo,149,1.0,Clausula Vera,D,True,1.0,D4,P12,-P4,0.6666666666666666,16.0,56.0,,
107,Francisco Guerrero,Missa Congratulamini mihi: Credo,156,1.0,,,,,D3,P5,,0.6981981981981982,56.0,96.0,,
108,Francisco Guerrero,Missa Congratulamini mihi: Credo,168,1.0,,G,,,E3,M6,P1,0.7522522522522522,96.0,68.0,,
109,Francisco Guerrero,Missa Congratulamini mihi: Credo,176,3.0,Clausula Vera,D,False,1.0,D3,P5,-P4,0.7905405405405406,68.0,16.0,,
110,Francisco Guerrero,Missa Congratulamini mihi: Credo,178,3.0,Clausula Vera,D,False,1.0,D3,P5,-P4,0.7995495495495496,16.0,16.0,,
111,Francisco Guerrero,Missa Congratulamini mihi: Credo,180,3.0,Authentic,D,False,1.0,D3,P5,-P4,0.8085585585585585,16.0,32.0,,
112,Francisco Guerrero,Missa Congratulamini mihi: Credo,184,3.0,Clausula Vera,G,False,1.0,G2,P1,P1,0.8265765765765766,32.0,38.0,,
113,Francisco Guerrero,Missa Congratulamini mihi: Credo,189,2.0,Clausula Vera,A,True,1.0,A3,M9,M2,0.847972972972973,38.0,14.0,,
114,Francisco Guerrero,Missa Congratulamini mihi: Credo,191,1.0,Clausula Vera,G,False,1.0,G2,P1,P1,0.8558558558558559,14.0,6.0,,
115,Francisco Guerrero,Missa Congratulamini mihi: Credo,191,4.0,Clausula Vera,A,True,1.0,A3,M9,M2,0.8592342342342343,6.0,36.0,,
116,Francisco Guerrero,Missa Congratulamini mihi: Credo,196,2.0,Clausula Vera,G,False,1.0,E3,M6,P1,0.8795045045045045,36.0,38.0,,
117,Francisco Guerrero,Missa Congratulamini mihi: Credo,201,1.0,Clausula Vera,G,False,1.0,G2,P1,P1,0.9009009009009009,38.0,24.0,,
118,Francisco Guerrero,Missa Congratulamini mihi: Credo,204,1.0,Clausula Vera,,True,-1.0,A2,M2,,0.9144144144144144,24.0,112.0,,
119,Francisco Guerrero,Missa Congratulamini mihi: Credo,218,1.0,Authentic,D,False,1.0,D3,P5,-P4,0.9774774774774775,112.0,24.0,,
120,Francisco Guerrero,Missa Congratulamini mihi: Credo,221,1.0,Clausula Vera,G,False,1.0,G2,P1,P1,0.990990990990991,24.0,32.0,,
121,Francisco Guerrero,Missa Congratulamini mihi: Sanctus,11,3.0,Clausula Vera,G,True,1.0,G3,m3,P4,0.08171206225680934,84.0,12.0,,
122,Francisco Guerrero,Missa Congratulamini mihi: Sanctus,13,1.0,Clausula Vera,G,True,1.0,G2,-M6,P4,0.0933852140077821,12.0,12.0,,
123,Francisco Guerrero,Missa Congratulamini mihi: Sanctus,14,3.0,Authentic,D,False,1.0,D3,-M2,P1,0.10505836575875487,12.0,12.0,,
124,Francisco Guerrero,Missa Congratulamini mihi: Sanctus,16,1.0,,A,,,F#3,M2,P5,0.11673151750972763,12.0,12.0,,
125,Francisco Guerrero,Missa Congratulamini mihi: Sanctus,17,3.0,Clausula Vera,D,True,1.0,D3,-M2,P1,0.12840466926070038,12.0,40.0,,
126,Francisco Guerrero,Missa Congratulamini mihi: Sanctus,22,3.0,Clausula Vera,G,False,1.0,G2,-M6,P4,0.16731517509727625,40.0,100.0,,
127,Francisco Guerrero,Missa Congratulamini mihi: Sanctus,35,1.0,Clausula Vera,A,False,1.0,C3,-M3,P5,0.26459143968871596,100.0,8.0,,
128,Francisco Guerrero,Missa Congratulamini mihi: Sanctus,36,1.0,Authentic,D,False,1.0,D3,-M2,P1,0.2723735408560311,8.0,16.0,,
129,Francisco Guerrero,Missa Congratulamini mihi: Sanctus,38,1.0,Authentic,A,True,1.0,C3,-M3,P5,0.28793774319066145,16.0,8.0,,
130,Francisco Guerrero,Missa Congratulamini mihi: Sanctus,39,1.0,Clausula Vera,D,False,1.0,D3,-M2,P1,0.29571984435797666,8.0,208.0,,
131,Francisco Guerrero,Missa Congratulamini mihi: Sanctus,58,1.0,Authentic,,True,-1.0,B2,-P4,,0.4980544747081712,208.0,92.0,,
132,Francisco Guerrero,Missa Congratulamini mihi: Sanctus,66,1.0,Authentic,D,False,1.0,D3,-M2,P1,0.5875486381322957,92.0,188.0,,
133,Francisco Guerrero,Missa Congratulamini mihi: Sanctus,86,1.0,Authentic,E,False,0.0,E3,P1,M2,0.7704280155642024,188.0,4.0,,
134,Francisco Guerrero,Missa Congratulamini mihi: Sanctus,86,1.0,,D,,,E3,P1,P1,0.77431906614786,4.0,248.0,,
135,Francisco Guerrero,Missa Congratulamini mihi: Agnus dei,10,1.0,Clausula Vera,,True,-1.0,G2,P1,,0.1,72.0,52.0,,
136,Francisco Guerrero,Missa Congratulamini mihi: Agnus dei,16,3.0,Authentic,D,False,1.0,D3,P5,-P4,0.17222222222222222,52.0,36.0,,
137,Francisco Guerrero,Missa Congratulamini mihi: Agnus dei,21,1.0,Clausula Vera,D,True,1.0,D3,P5,-P4,0.2222222222222222,36.0,10.0,,
138,Francisco Guerrero,Missa Congratulamini mihi: Agnus dei,22,2.0,,,,,D3,P5,,0.2361111111111111,10.0,18.0,,
139,Francisco Guerrero,Missa Congratulamini mihi: Agnus dei,24,3.0,,E,,,E3,M6,-m3,0.2611111111111111,18.0,12.0,,
140,Francisco Guerrero,Missa Congratulamini mihi: Agnus dei,26,1.0,,G,,,G3,P8,P1,0.2777777777777778,12.0,36.0,,
141,Francisco Guerrero,Missa Congratulamini mihi: Agnus dei,30,3.0,Authentic,E,False,1.0,E2,-m3,-m3,0.3277777777777778,36.0,20.0,,
142,Francisco Guerrero,Missa Congratulamini mihi: Agnus dei,33,1.0,Phrygian,B,False,1.0,B2,M3,M3,0.35555555555555557,20.0,36.0,,
143,Francisco Guerrero,Missa Congratulamini mihi: Agnus dei,37,3.0,Authentic,G,False,1.0,G2,P1,P1,0.40555555555555556,36.0,28.0,,
144,Francisco Guerrero,Missa Congratulamini mihi: Agnus dei,41,1.0,Clausula Vera,G,True,1.0,G2,P1,P1,0.4444444444444444,28.0,20.0,,
145,Francisco Guerrero,Missa Congratulamini mihi: Agnus dei,43,3.0,Clausula Vera,G,True,1.0,G2,P1,P1,0.4722222222222222,20.0,32.0,,
146,Francisco Guerrero,Missa Congratulamini mihi: Agnus dei,47,3.0,,A,,,A2,M2,M2,0.5166666666666667,32.0,152.0,,
147,Francisco Guerrero,Missa Congratulamini mihi: Agnus dei,66,3.0,Authentic,G,False,1.0,G2,P1,P1,0.7277777777777777,152.0,62.0,,
148,Francisco Guerrero,Missa Congratulamini mihi: Agnus dei,74,2.0,,,,,D3,P5,,0.8138888888888889,62.0,26.0,,
149,Francisco Guerrero,Missa Congratulamini mihi: Agnus dei,77,3.0,Clausula Vera,G,False,1.0,G2,P1,P1,0.85,26.0,24.0,,
150,Francisco Guerrero,Missa Congratulamini mihi: Agnus dei,80,3.0,Clausula Vera,D,True,1.0,D3,P5,-P4,0.8833333333333333,24.0,16.0,,
151,Francisco Guerrero,Missa Congratulamini mihi: Agnus dei,82,3.0,Clausula Vera,G,False,1.0,G2,P1,P1,0.9055555555555556,16.0,16.0,,
152,Francisco Guerrero,Missa Congratulamini mihi: Agnus dei,84,3.0,Clausula Vera,G,False,1.0,G2,P1,P1,0.9277777777777778,16.0,20.0,,
153,Francisco Guerrero,Missa Congratulamini mihi: Agnus dei,87,1.0,Authentic,G,False,1.0,G2,P1,P1,0.9555555555555556,20.0,48.0,,
