,Validation,Comments,Composer,Title,First_Offset,Measures_Beats,Melodic_Entry_Intervals,Offsets,Soggetti,Time_Entry_Intervals,Voices,Presentation_Type,Number_Entries,Flexed_Entries
22,,,Annibale Padovano,"MIssa Domina, a lingua dolosa: Credo",854.0,"['107/4.0', '108/2.0', '109/2.0']","['P-4', 'P8']","[854.0, 858.0, 866.0]","[('2', '2', '2', '-2')]","[4.0, 8.0]","['Altus', 'Quintus', 'Cantus [Primus]']",FUGA,3.0,False
23,,,Annibale Padovano,"MIssa Domina, a lingua dolosa: Credo",946.0,"['119/2.0', '121/2.0', '123/2.0', '123/4.0']","['P-5', 'P4', 'P-8']","[946.0, 962.0, 978.0, 982.0]","[('-2', '-2', '-2', '2')]","[16.0, 16.0, 4.0]","['Cantus [Primus]', 'Quintus', 'Cantus [Primus]', 'Quintus']",FUGA,4.0,False
24,,,Annibale Padovano,"MIssa Domina, a lingua dolosa: Credo",1034.0,"['130/2.0', '131/2.0', '132/4.0']","['P8', 'm-10']","[1034.0, 1042.0, 1054.0]","[('2', '2', '2', '2')]","[8.0, 12.0]","['Quintus', 'Cantus [Primus]', 'Quintus']",FUGA,3.0,False
25,,,Annibale Padovano,"MIssa Domina, a lingua dolosa: Credo",1346.0,"['169/2.0', '169/4.0']",['P15'],"[1346.0, 1350.0]","[('-2', '2', '3', '-2')]",[4.0],"['Bassus', 'Cantus [Primus]']",FUGA,2.0,False
26,,,Annibale Padovano,"MIssa Domina, a lingua dolosa: Sanctus",0.0,"['1/1.0', '1/3.0', '8/1.0']","['P5', 'P-8']","[0.0, 4.0, 56.0]","[('-2', '-2', '2', '2')]","[4.0, 52.0]","['Bassus', 'Altus', 'Quintus']",FUGA,3.0,False
27,,,Annibale Padovano,"MIssa Domina, a lingua dolosa: Sanctus",24.0,"['4/1.0', '4/3.0']",['P-4'],"[24.0, 28.0]","[('-2', '-2', '2', '-3')]",[4.0],"['Cantus [Primus]', '[Cantus Secundus]']",FUGA,2.0,False
28,,,Annibale Padovano,"MIssa Domina, a lingua dolosa: Sanctus",100.0,"['13/3.0', '18/1.0']",['P-5'],"[100.0, 136.0]","[('2', '-2', '-2', '-2')]",[36.0],"['Cantus [Primus]', '[Cantus Secundus]']",FUGA,2.0,False
29,,,Annibale Padovano,"MIssa Domina, a lingua dolosa: Sanctus",227.0,"['29/2.5', '30/1.5', '30/4.5', '32/1.5']","['P8', 'P-12', 'P5']","[227.0, 233.0, 239.0, 249.0]","[('2', '2', '2', '-2')]","[6.0, 6.0, 10.0]","['Quintus', 'Cantus [Primus]', 'Bassus', 'Quintus']",FUGA,4.0,False
30,,,Annibale Padovano,"MIssa Domina, a lingua dolosa: Sanctus",255.0,"['32/4.5', '34/1.5']",['M6'],"[255.0, 265.0]","[('-2', '2', '-3', '-3')]",[10.0],"['Altus', 'Cantus [Primus]']",FUGA,2.0,False
31,,,Annibale Padovano,"MIssa Domina, a lingua dolosa: Sanctus",388.0,"['49/3.0', '55/3.0']",['P1'],"[388.0, 436.0]","[('2', '3', '-2', '2')]",[48.0],"['Cantus [Primus]', 'Cantus [Primus]']",FUGA,2.0,False
32,,,Annibale Padovano,"MIssa Domina, a lingua dolosa: Sanctus",488.0,"['62/1.0', '63/1.0']",['P8'],"[488.0, 500.0]","[('-2', '-2', '-2', '3')]",[12.0],"['Bassus', '[Cantus Secundus]']",FUGA,2.0,False
33,,,Annibale Padovano,"MIssa Domina, a lingua dolosa: Sanctus",492.0,"['62/2.0', '63/2.0', '64/1.0', '66/1.0', '71/1.0', '73/1.0', '75/3.0', '76/2.0', '78/1.0']","['P8', 'P-12', 'P1', 'P1', 'P11', 'M-9', 'P-4', 'P8']","[492.0, 504.0, 512.0, 536.0, 596.0, 620.0, 652.0, 660.0, 680.0]","[('-2', '-2', '-2', '-2')]","[12.0, 8.0, 24.0, 60.0, 24.0, 32.0, 8.0, 20.0]","['Altus', 'Cantus [Primus]', 'Quintus', 'Bassus', 'Bassus', 'Cantus [Primus]', 'Quintus', 'Bassus', '[Cantus Secundus]']",FUGA,9.0,False
34,,,Annibale Padovano,"MIssa Domina, a lingua dolosa: Agnus dei",0.0,"['1/1.0', '3/3.0']",['P-8'],"[0.0, 20.0]","[('-2', '-2', '2', '-3')]",[20.0],"['Cantus Primus', 'Quintus']",FUGA,2.0,False
35,,,Annibale Padovano,"MIssa Domina, a lingua dolosa: Agnus dei",102.0,"['13/4.0', '14/2.0']",['P-8'],"[102.0, 106.0]","[('2', '2', '-2', '-2')]",[4.0],"['Cantus Primus', 'Quintus']",FUGA,2.0,False
36,,,Annibale Padovano,"MIssa Domina, a lingua dolosa: Agnus dei",370.0,"['47/2.0', '48/3.0', '48/4.0']","['P-8', 'P-5']","[370.0, 380.0, 382.0]","[('-2', '2', '2', '-3')]","[10.0, 2.0]","['[Cantus Secundus]', 'Altus', 'Bassus']",FUGA,3.0,False
37,,,Annibale Padovano,"MIssa Domina, a lingua dolosa: Agnus dei",390.0,"['49/4.0', '50/1.0', '53/2.5']","['m-3', 'M-3', 'M3']","[390.0, 392.0, 392.0, 419.0]","[('-2', '2', '2', '2')]","[2.0, 0.0, 27.0]","['Cantus Primus', '[Cantus Secundus]', 'Altus Secundus', 'Altus']",FUGA,4.0,False
