,Composer,Title,Measure,Beat,CadType,Tone,Evaded,LeadingTones,Low,RelLow,RelTone,Progress,SinceLast,ToNext,Validation,Comments
131,Mathieu Sohier,Missa Vidi speciosam: Credo,172,3.0,Clausula Vera,D,False,1.0,D3,-P4,-P4,0.9636871508379888,76.0,16.0,,
132,Mathieu Sohier,Missa Vidi speciosam: Credo,174,3.0,Clausula Vera,G,True,1.0,G3,P1,P1,0.9748603351955307,16.0,28.0,,
133,Mathieu Sohier,Missa Vidi speciosam: Credo,178,1.0,Authentic,G,False,1.0,G3,P1,P1,0.994413407821229,28.0,24.0,,
134,Mathieu Sohier,Missa Vidi speciosam: Sanctus,6,3.0,Clausula Vera,D,False,1.0,D3,-P4,-P4,0.05188679245283019,44.0,12.0,,
135,Mathieu Sohier,Missa Vidi speciosam: Sanctus,8,1.0,,G,,,G3,P1,P1,0.0660377358490566,12.0,4.0,,
136,Mathieu Sohier,Missa Vidi speciosam: Sanctus,8,3.0,Clausula Vera,D,False,0.0,F3,-M2,-P4,0.07075471698113207,4.0,8.0,,
137,Mathieu Sohier,Missa Vidi speciosam: Sanctus,9,3.0,,G,,,G3,P1,P1,0.08018867924528301,8.0,60.0,,
138,Mathieu Sohier,Missa Vidi speciosam: Sanctus,17,1.0,Clausula Vera,D,False,1.0,D3,-P4,-P4,0.1509433962264151,60.0,16.0,,
139,Mathieu Sohier,Missa Vidi speciosam: Sanctus,19,1.0,Clausula Vera,D,False,0.0,B-3,m3,-P4,0.16981132075471697,16.0,12.0,,
140,Mathieu Sohier,Missa Vidi speciosam: Sanctus,20,3.0,Phrygian,A,False,1.0,A3,M2,M2,0.18396226415094338,12.0,4.0,,
141,Mathieu Sohier,Missa Vidi speciosam: Sanctus,21,1.0,Clausula Vera,D,False,0.0,C4,P4,-P4,0.18867924528301888,4.0,32.0,,
142,Mathieu Sohier,Missa Vidi speciosam: Sanctus,25,1.0,Authentic,G,False,1.0,G3,P1,P1,0.22641509433962265,32.0,68.0,,
143,Mathieu Sohier,Missa Vidi speciosam: Sanctus,32,3.0,Clausula Vera,G,False,1.0,G4,P8,P1,0.30660377358490565,68.0,80.0,,
144,Mathieu Sohier,Missa Vidi speciosam: Sanctus,42,3.0,Clausula Vera,G,False,1.0,G4,P8,P1,0.4009433962264151,80.0,28.0,,
145,Mathieu Sohier,Missa Vidi speciosam: Sanctus,46,1.0,Clausula Vera,G,False,1.0,G3,P1,P1,0.4339622641509434,28.0,76.0,,
146,Mathieu Sohier,Missa Vidi speciosam: Sanctus,54,3.0,Authentic,D,False,0.0,D3,-P4,-P4,0.5235849056603774,76.0,44.0,,
147,Mathieu Sohier,Missa Vidi speciosam: Sanctus,60,1.0,Authentic,D,True,1.0,B-3,m3,-P4,0.5754716981132075,44.0,60.0,,
148,Mathieu Sohier,Missa Vidi speciosam: Sanctus,67,3.0,Authentic,D,True,1.0,B-3,m3,-P4,0.6462264150943396,60.0,36.0,,
149,Mathieu Sohier,Missa Vidi speciosam: Sanctus,72,1.0,Authentic,G,False,1.0,G3,P1,P1,0.6886792452830188,36.0,48.0,,
150,Mathieu Sohier,Missa Vidi speciosam: Sanctus,77,1.0,Clausula Vera,,True,-1.0,G3,P1,,0.7452830188679245,48.0,68.0,,
151,Mathieu Sohier,Missa Vidi speciosam: Sanctus,85,3.0,Authentic,,True,-1.0,B-3,m3,,0.8254716981132075,68.0,16.0,,
152,Mathieu Sohier,Missa Vidi speciosam: Sanctus,87,3.0,Clausula Vera,G,False,0.0,E3,-m3,P1,0.8443396226415094,16.0,4.0,,
153,Mathieu Sohier,Missa Vidi speciosam: Sanctus,88,1.0,Clausula Vera,D,False,0.0,D3,-P4,-P4,0.8490566037735849,4.0,4.0,,
154,Mathieu Sohier,Missa Vidi speciosam: Sanctus,88,3.0,Altizans Only,G,False,0.0,C3,-P5,P1,0.8537735849056604,4.0,8.0,,
155,Mathieu Sohier,Missa Vidi speciosam: Sanctus,89,3.0,Clausula Vera,G,False,0.0,E4,M6,P1,0.8632075471698113,8.0,12.0,,
156,Mathieu Sohier,Missa Vidi speciosam: Sanctus,91,1.0,Clausula Vera,D,False,0.0,B-3,m3,-P4,0.8773584905660378,12.0,12.0,,
157,Mathieu Sohier,Missa Vidi speciosam: Sanctus,92,3.0,,,,,A3,M2,,0.8915094339622641,12.0,8.0,,
158,Mathieu Sohier,Missa Vidi speciosam: Sanctus,93,3.0,Phrygian,A,False,1.0,A3,M2,M2,0.9009433962264151,8.0,56.0,,
159,Mathieu Sohier,Missa Vidi speciosam: Sanctus,100,3.0,,G,,,E4,M6,P1,0.9669811320754716,56.0,8.0,,
160,Mathieu Sohier,Missa Vidi speciosam: Sanctus,101,3.0,,,,,E3,-m3,,0.9764150943396226,8.0,20.0,,
161,Mathieu Sohier,Missa Vidi speciosam: Sanctus,104,1.0,Authentic,G,False,1.0,G3,P1,P1,1.0,20.0,16.0,,
162,Mathieu Sohier,Missa Vidi speciosam: Agnus Dei,6,1.0,Clausula Vera,D,False,0.0,B-3,m6,-m6,0.06944444444444445,40.0,12.0,,
163,Mathieu Sohier,Missa Vidi speciosam: Agnus Dei,7,3.0,Clausula Vera,G,False,0.0,G3,P4,-m3,0.09027777777777778,12.0,20.0,,
164,Mathieu Sohier,Missa Vidi speciosam: Agnus Dei,10,1.0,Authentic,G,False,0.0,G3,P4,-m3,0.125,20.0,20.0,,
165,Mathieu Sohier,Missa Vidi speciosam: Agnus Dei,12,3.0,,G,,,G3,P4,-m3,0.1597222222222222,20.0,64.0,,
166,Mathieu Sohier,Missa Vidi speciosam: Agnus Dei,20,3.0,,,,,D3,P1,,0.2708333333333333,64.0,36.0,,
167,Mathieu Sohier,Missa Vidi speciosam: Agnus Dei,25,1.0,Clausula Vera,D,False,0.0,D3,P1,-m6,0.3333333333333333,36.0,24.0,,
168,Mathieu Sohier,Missa Vidi speciosam: Agnus Dei,28,1.0,Clausula Vera,D,False,0.0,G3,P4,-m6,0.375,24.0,8.0,,
169,Mathieu Sohier,Missa Vidi speciosam: Agnus Dei,29,1.0,Authentic,B-,True,1.0,D3,P1,P1,0.3888888888888889,8.0,16.0,,
170,Mathieu Sohier,Missa Vidi speciosam: Agnus Dei,31,1.0,Clausula Vera,G,False,0.0,G3,P4,-m3,0.4166666666666667,16.0,80.0,,
171,Mathieu Sohier,Missa Vidi speciosam: Agnus Dei,40,1.0,Clausula Vera,G,False,0.0,G3,P4,-m3,0.5555555555555556,80.0,48.0,,
172,Mathieu Sohier,Missa Vidi speciosam: Agnus Dei,46,1.0,Authentic,C,False,0.0,C3,-M2,-m7,0.6388888888888888,48.0,46.0,,
173,Mathieu Sohier,Missa Vidi speciosam: Agnus Dei,51,4.0,Authentic,G,True,0.0,G3,P4,-m3,0.71875,46.0,34.0,,
174,Mathieu Sohier,Missa Vidi speciosam: Agnus Dei,56,1.0,Phrygian,A,False,1.0,F3,m3,-m2,0.7777777777777778,34.0,12.0,,
175,Mathieu Sohier,Missa Vidi speciosam: Agnus Dei,57,3.0,Clausula Vera,,True,-1.0,D3,P1,,0.7986111111111112,12.0,12.0,,
176,Mathieu Sohier,Missa Vidi speciosam: Agnus Dei,59,1.0,,D,,,B-3,m6,-m6,0.8194444444444444,12.0,12.0,,
177,Mathieu Sohier,Missa Vidi speciosam: Agnus Dei,60,3.0,Authentic,,True,-1.0,A3,P5,,0.8402777777777778,12.0,4.0,,
178,Mathieu Sohier,Missa Vidi speciosam: Agnus Dei,61,1.0,,D,,,B-3,m6,-m6,0.8472222222222222,4.0,16.0,,
179,Mathieu Sohier,Missa Vidi speciosam: Agnus Dei,63,1.0,Authentic,D,False,0.0,D3,P1,-m6,0.875,16.0,4.0,,
180,Mathieu Sohier,Missa Vidi speciosam: Agnus Dei,63,3.0,,C,,,C4,m7,-m7,0.8819444444444444,4.0,16.0,,
181,Mathieu Sohier,Missa Vidi speciosam: Agnus Dei,65,3.0,Authentic,,True,-1.0,E3,M2,,0.9097222222222222,16.0,28.0,,
182,Mathieu Sohier,Missa Vidi speciosam: Agnus Dei,69,1.0,,G,,,G3,P4,-m3,0.9583333333333334,28.0,16.0,,
183,Mathieu Sohier,Missa Vidi speciosam: Agnus Dei,71,1.0,,B-,,,D3,P1,P1,0.9861111111111112,16.0,24.0,,
