,Composer,Title,Measure,Beat,CadType,Tone,Evaded,LeadingTones,Low,RelLow,RelTone,Progress,SinceLast,ToNext,Validation,Comments
31,"Manchicourt, Pierre de",Quo abiit dilectus tuus,154,1.0,Phrygian,D,False,1.0,D3,-P4,-P4,0.927710843373494,8.0,24.0,,
32,"Manchicourt, Pierre de",Quo abiit dilectus tuus,157,1.0,Clausula Vera,G,False,0.0,G3,P1,P1,0.9457831325301205,24.0,48.0,,
33,"Manchicourt, Pierre de",Quo abiit dilectus tuus,163,1.0,,G,,,G3,P1,P1,0.9819277108433735,48.0,40.0,,
34,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,13,3.0,Clausula Vera,C,False,1.0,E3,-m3,-P5,0.1524390243902439,100.0,32.0,,
35,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,17,3.0,Clausula Vera,G,False,0.0,G3,P1,P1,0.20121951219512196,32.0,28.0,,
36,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,21,1.0,,G,,,G3,P1,P1,0.24390243902439024,28.0,32.0,,
37,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,25,1.0,Authentic,G,False,1.0,G3,P1,P1,0.2926829268292683,32.0,104.0,,
38,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,37,1.0,Authentic,C,False,0.0,C3,-P5,-P5,0.45121951219512196,104.0,24.0,,
39,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,40,1.0,Authentic,G,False,0.0,G3,P1,P1,0.4878048780487805,24.0,8.0,,
40,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,41,1.0,Authentic,D,False,0.0,D3,-P4,-P4,0.5,8.0,20.0,,
41,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,43,3.0,Authentic,G,False,0.0,E-3,-M3,P1,0.5304878048780488,20.0,8.0,,
42,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,44,3.0,Authentic,C,False,1.0,C3,-P5,-P5,0.5426829268292683,8.0,12.0,,
43,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,46,1.0,Authentic,G,False,0.0,G3,P1,P1,0.5609756097560976,12.0,32.0,,
44,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,50,1.0,Phrygian,D,False,1.0,D3,-P4,-P4,0.6097560975609756,32.0,108.0,,
45,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,62,3.0,,D,,,F3,-M2,-P4,0.774390243902439,108.0,8.0,,
46,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,63,3.0,Phrygian,G,False,1.0,G3,P1,P1,0.7865853658536586,8.0,68.0,,
47,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,72,1.0,Phrygian,D,False,1.0,D3,-P4,-P4,0.8902439024390244,68.0,24.0,,
48,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,75,1.0,Clausula Vera,G,False,0.0,G3,P1,P1,0.926829268292683,24.0,48.0,,
49,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Kyrie,81,1.0,Authentic,G,False,1.0,G3,P1,P1,1.0,48.0,16.0,,
50,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Gloria,12,1.0,Authentic,G,False,1.0,G3,P1,P1,0.07432432432432433,88.0,28.0,,
51,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Gloria,15,3.0,Clausula Vera,C,False,1.0,A3,M2,-P5,0.09797297297297297,28.0,28.0,,
52,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Gloria,19,1.0,Clausula Vera,F,False,1.0,F3,-M2,-M2,0.12162162162162163,28.0,12.0,,
53,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Gloria,20,3.0,Clausula Vera,C,False,1.0,A3,M2,-P5,0.13175675675675674,12.0,216.0,,
54,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Gloria,47,3.0,Clausula Vera,D,False,0.0,D3,-P4,-P4,0.3141891891891892,216.0,28.0,,
55,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Gloria,51,1.0,Phrygian,A,False,1.0,D3,-P4,M2,0.33783783783783783,28.0,44.0,,
56,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Gloria,56,3.0,Authentic,E,True,0.0,G3,P1,-m3,0.375,44.0,4.0,,
57,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Gloria,57,1.0,Clausula Vera,D,False,1.0,G3,P1,-P4,0.3783783783783784,4.0,24.0,,
58,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Gloria,60,1.0,Clausula Vera,D,False,1.0,D3,-P4,-P4,0.39864864864864863,24.0,28.0,,
59,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Gloria,63,3.0,Phrygian,A,False,1.0,A3,M2,M2,0.4222972972972973,28.0,40.0,,
60,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Gloria,68,3.0,Authentic,G,False,1.0,G3,P1,P1,0.4560810810810811,40.0,44.0,,
61,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Gloria,74,1.0,Clausula Vera,D,True,1.0,A3,M2,-P4,0.49324324324324326,44.0,32.0,,
62,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Gloria,78,1.0,Authentic,G,False,1.0,G3,P1,P1,0.5202702702702703,32.0,72.0,,
63,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Gloria,86,1.0,Clausula Vera,G,False,0.0,E-4,m6,P1,0.581081081081081,72.0,32.0,,
64,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Gloria,90,1.0,Clausula Vera,G,False,0.0,G3,P1,P1,0.6081081081081081,32.0,40.0,,
65,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Gloria,95,1.0,Authentic,G,False,1.0,G3,P1,P1,0.6418918918918919,40.0,20.0,,
66,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Gloria,97,3.0,Clausula Vera,G,True,1.0,G3,P1,P1,0.6587837837837838,20.0,48.0,,
67,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Gloria,103,3.0,Authentic,G,False,0.0,G3,P1,P1,0.6993243243243243,48.0,44.0,,
68,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Gloria,109,1.0,Clausula Vera,D,False,0.0,B-3,m3,-P4,0.7364864864864865,44.0,20.0,,
69,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Gloria,111,3.0,Clausula Vera,D,False,0.0,D3,-P4,-P4,0.7533783783783784,20.0,48.0,,
70,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Gloria,117,3.0,Phrygian,A,False,1.0,A3,M2,M2,0.793918918918919,48.0,72.0,,
71,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Gloria,126,3.0,Phrygian,A,False,1.0,A3,M2,M2,0.8547297297297297,72.0,28.0,,
72,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Gloria,130,1.0,,G,,,G3,P1,P1,0.8783783783783784,28.0,8.0,,
73,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Gloria,131,1.0,Authentic,G,False,1.0,G3,P1,P1,0.8851351351351351,8.0,18.0,,
74,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Gloria,133,2.0,Authentic,,True,-1.0,D3,-P4,,0.9003378378378378,18.0,22.0,,
75,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Gloria,136,1.0,Clausula Vera,D,False,0.0,D3,-P4,-P4,0.918918918918919,22.0,52.0,,
76,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Gloria,142,3.0,Phrygian,A,False,1.0,D3,-P4,M2,0.9628378378378378,52.0,32.0,,
77,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Gloria,146,3.0,Authentic,G,False,1.0,G3,P1,P1,0.9898648648648649,32.0,28.0,,
78,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Credo,10,3.0,Authentic,,True,-1.0,G3,-m3,,0.041666666666666664,76.0,28.0,,
79,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Credo,14,1.0,,C,,,A3,-m2,-P5,0.05701754385964912,28.0,16.0,,
80,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Credo,16,1.0,Authentic,,True,-1.0,B-3,P1,,0.06578947368421052,16.0,20.0,,
81,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Credo,18,3.0,,G,,,E-3,-P5,P1,0.07675438596491228,20.0,20.0,,
82,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Credo,21,1.0,Authentic,G,False,0.0,G3,-m3,P1,0.08771929824561403,20.0,8.0,,
83,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Credo,22,1.0,Phrygian,D,False,1.0,D3,-m6,-P4,0.09210526315789473,8.0,40.0,,
84,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Credo,27,1.0,Clausula Vera,F,False,1.0,F3,-P4,-M2,0.11403508771929824,40.0,12.0,,
85,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Credo,28,3.0,Clausula Vera,C,False,1.0,A3,-m2,-P5,0.1206140350877193,12.0,48.0,,
86,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Credo,34,3.0,Authentic,C,False,1.0,C3,-m7,-P5,0.14692982456140352,48.0,48.0,,
87,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Credo,40,3.0,Authentic,D,False,1.0,D3,-m6,-P4,0.17324561403508773,48.0,184.0,,
88,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Credo,63,3.0,Phrygian,D,False,1.0,D3,-m6,-P4,0.2741228070175439,184.0,6.0,,
89,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Credo,64,2.0,,,,,C4,M2,,0.2774122807017544,6.0,18.0,,
90,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Credo,66,3.0,Clausula Vera,D,False,0.0,B-3,P1,-P4,0.28728070175438597,18.0,12.0,,
91,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Credo,68,1.0,,G,,,G3,-m3,P1,0.29385964912280704,12.0,24.0,,
92,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Credo,71,1.0,Phrygian,D,False,1.0,D4,M3,-P4,0.30701754385964913,24.0,68.0,,
93,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Credo,79,3.0,Phrygian,D,False,1.0,D3,-m6,-P4,0.3442982456140351,68.0,36.0,,
94,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Credo,84,1.0,Clausula Vera,G,False,1.0,G3,-m3,P1,0.36403508771929827,36.0,192.0,,
95,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Credo,107,1.0,Clausula Vera,G,False,1.0,G3,-m3,P1,0.4692982456140351,192.0,76.0,,
96,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Credo,115,3.0,Clausula Vera,G,True,1.0,G4,M6,P1,0.5109649122807017,76.0,132.0,,
97,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Credo,132,1.0,Clausula Vera,G,False,1.0,G3,-m3,P1,0.5833333333333334,132.0,56.0,,
98,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Credo,138,1.0,Clausula Vera,D,False,1.0,D3,-m6,-P4,0.6140350877192983,56.0,36.0,,
99,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Credo,142,3.0,Phrygian,A,False,1.0,A3,-m2,M2,0.6337719298245614,36.0,12.0,,
100,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Credo,144,1.0,Clausula Vera,D,False,1.0,D4,M3,-P4,0.6403508771929824,12.0,36.0,,
101,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Credo,148,3.0,,B-,,,B-3,P1,m3,0.6600877192982456,36.0,52.0,,
102,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Credo,153,1.0,Authentic,G,False,1.0,G3,-m3,P1,0.6885964912280702,52.0,40.0,,
103,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Credo,158,1.0,Clausula Vera,G,True,1.0,G3,-m3,P1,0.7105263157894737,40.0,76.0,,
104,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Credo,167,3.0,Phrygian,A,False,1.0,F3,-P4,M2,0.7521929824561403,76.0,20.0,,
105,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Credo,170,1.0,Clausula Vera,D,False,0.0,D3,-m6,-P4,0.7631578947368421,20.0,18.0,,
106,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Credo,172,2.0,Authentic,,True,-1.0,G3,-m3,,0.7730263157894737,18.0,62.0,,
107,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Credo,180,1.0,Clausula Vera,D,False,1.0,D3,-m6,-P4,0.8070175438596491,62.0,100.0,,
108,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Credo,192,3.0,,D,,,F3,-P4,-P4,0.8618421052631579,100.0,20.0,,
109,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Credo,195,1.0,,A,,,G3,-m3,M2,0.8728070175438597,20.0,4.0,,
110,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Credo,195,3.0,,G,,,G3,-m3,P1,0.875,4.0,8.0,,
111,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Credo,196,3.0,Phrygian,A,False,1.0,A3,-m2,M2,0.8793859649122807,8.0,10.0,,
112,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Credo,197,4.0,,C,,,A3,-m2,-P5,0.8848684210526315,10.0,6.0,,
113,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Credo,198,3.0,Altizans Only,C,False,0.0,F3,-P4,-P5,0.8881578947368421,6.0,16.0,,
114,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Credo,200,3.0,,B-,,,B-3,P1,m3,0.8969298245614035,16.0,32.0,,
115,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Credo,204,3.0,Authentic,G,True,1.0,G3,-m3,P1,0.9144736842105263,32.0,44.0,,
116,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Credo,210,1.0,Clausula Vera,G,True,1.0,G3,-m3,P1,0.9385964912280702,44.0,24.0,,
117,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Credo,213,1.0,Clausula Vera,D,False,0.0,D3,-m6,-P4,0.9517543859649122,24.0,76.0,,
118,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Credo,222,3.0,Clausula Vera,G,True,1.0,B-3,P1,P1,0.993421052631579,76.0,28.0,,
119,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Sanctus,8,3.0,,G,,,G3,-P4,P5,0.04950495049504951,60.0,20.0,,
120,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Sanctus,11,1.0,Clausula Vera,G,False,1.0,G3,-P4,P5,0.066006600660066,20.0,20.0,,
121,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Sanctus,13,3.0,Clausula Vera,G,True,1.0,G3,-P4,P5,0.08250825082508251,20.0,4.0,,
122,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Sanctus,14,1.0,Authentic,C,True,0.0,E3,-m6,P1,0.0858085808580858,4.0,12.0,,
123,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Sanctus,15,3.0,Authentic,,True,-1.0,C4,P1,,0.09570957095709572,12.0,32.0,,
124,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Sanctus,19,3.0,Authentic,G,False,0.0,G3,-P4,P5,0.12211221122112212,32.0,48.0,,
125,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Sanctus,25,3.0,Authentic,G,False,0.0,G3,-P4,P5,0.1617161716171617,48.0,4.0,,
126,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Sanctus,26,1.0,Authentic,A,True,0.0,C4,P1,M6,0.16501650165016502,4.0,72.0,,
127,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Sanctus,35,1.0,Authentic,G,False,1.0,G3,-P4,P5,0.22442244224422442,72.0,52.0,,
128,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Sanctus,40,3.0,,,,,D3,-m7,,0.26732673267326734,52.0,164.0,,
129,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Sanctus,61,1.0,Clausula Vera,G,False,1.0,G3,-P4,P5,0.40264026402640263,164.0,396.0,,
130,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Sanctus,95,1.0,Clausula Vera,E,True,1.0,G3,-P4,M3,0.7293729372937293,396.0,44.0,,
131,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Sanctus,99,1.0,Clausula Vera,G,False,1.0,G3,-P4,P5,0.7656765676567657,44.0,76.0,,
132,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Sanctus,107,1.0,,E,,,B-3,-M2,M3,0.8283828382838284,76.0,24.0,,
133,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Sanctus,110,1.0,Clausula Vera,D,True,1.0,A3,-m3,M2,0.8481848184818482,24.0,24.0,,
134,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Sanctus,113,1.0,Authentic,A,True,0.0,C4,P1,M6,0.8679867986798679,24.0,44.0,,
135,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Sanctus,119,1.0,Phrygian,A,False,1.0,A3,-m3,M6,0.9042904290429042,44.0,76.0,,
136,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Sanctus,128,1.0,Authentic,C,False,0.0,C4,P1,P1,0.966996699669967,76.0,56.0,,
137,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,6,2.0,Clausula Vera,C,False,0.0,C4,P4,-P5,0.058333333333333334,42.0,18.0,,
138,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,8,3.0,,G,,,G3,P1,P1,0.08333333333333333,18.0,36.0,,
139,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,13,1.0,Clausula Vera,G,False,0.0,E3,-m3,P1,0.13333333333333333,36.0,34.0,,
140,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,17,2.0,Clausula Vera,A,True,1.0,F3,-M2,M2,0.18055555555555555,34.0,30.0,,
141,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,21,1.0,,D,,,D4,P5,-P4,0.2222222222222222,30.0,32.0,,
142,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,25,1.0,Authentic,D,False,0.0,D3,-P4,-P4,0.26666666666666666,32.0,16.0,,
143,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,27,1.0,,G,,,E3,-m3,P1,0.28888888888888886,16.0,28.0,,
144,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,30,3.0,Clausula Vera,D,False,0.0,D3,-P4,-P4,0.3277777777777778,28.0,24.0,,
145,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,33,3.0,Authentic,,True,-1.0,C4,P4,,0.3611111111111111,24.0,8.0,,
146,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,34,3.0,Authentic,D,True,0.0,B-3,m3,-P4,0.37222222222222223,8.0,16.0,,
147,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,36,3.0,Authentic,D,False,0.0,D3,-P4,-P4,0.39444444444444443,16.0,12.0,,
148,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,38,1.0,Authentic,G,False,1.0,G3,P1,P1,0.4111111111111111,12.0,56.0,,
149,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,44,1.0,Authentic,G,True,0.0,B-3,m3,P1,0.4888888888888889,56.0,8.0,,
150,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,45,1.0,Authentic,G,False,0.0,G3,P1,P1,0.5,8.0,68.0,,
151,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,53,3.0,Authentic,D,False,0.0,B-3,m3,-P4,0.5944444444444444,68.0,36.0,,
152,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,58,1.0,Authentic,G,False,0.0,G3,P1,P1,0.6444444444444445,36.0,8.0,,
153,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,59,1.0,Clausula Vera,D,False,0.0,C4,P4,-P4,0.6555555555555556,8.0,12.0,,
154,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,60,3.0,,A,,,C3,-P5,M2,0.6722222222222223,12.0,8.0,,
155,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,61,3.0,Authentic,G,False,1.0,G3,P1,P1,0.6833333333333333,8.0,128.0,,
156,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,77,3.0,Clausula Vera,G,False,0.0,G3,P1,P1,0.8611111111111112,128.0,52.0,,
157,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,84,1.0,Clausula Vera,D,False,0.0,D3,-P4,-P4,0.9333333333333333,52.0,24.0,,
158,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,87,1.0,Clausula Vera,G,False,1.0,G3,P1,P1,0.9666666666666667,24.0,40.0,,
