,Composer,Title,First_Offset,Measures_Beats,Melodic_Entry_Intervals,Offsets,Soggetti,Time_Entry_Intervals,Voices,Presentation_Type,Number_Entries,Flexed_Entries,Validation,Comments
10,Tomás Luis de Victoria,MIssa O quam gloriosum: Kyrie,16.0,"['3/1.0', '7/2.0']",['P5'],"[16.0, 50.0]","[('4', '-2', '2', '-3'), ('4', '-2', '2', '-4')]",[34.0],"['Altus', 'Cantus']",FUGA,2,True,,
11,Tomás Luis de Victoria,MIssa O quam gloriosum: Kyrie,38.0,"['5/4.0', '7/2.0', '8/4.0']","['P15', 'P-8']","[38.0, 50.0, 62.0]","[('4', '-2', '2', '-2'), ('4', '-2', '2', '-3'), ('4', '-2', '2', '-4')]","[12.0, 12.0]","['Bassus', 'Cantus', 'Tenor']",PEN,3,True,,
12,Tomás Luis de Victoria,MIssa O quam gloriosum: Kyrie,92.0,"['12/3.0', '13/3.0']",['P1'],"[92.0, 100.0]","[('-3', '2', '2', '-2')]",[8.0],"['Bassus', 'Tenor']",FUGA,2,False,,
13,Tomás Luis de Victoria,MIssa O quam gloriosum: Kyrie,130.0,"['17/2.0', '20/2.0']",['P1'],"[130.0, 154.0]","[('-3', '2', '2', '2')]",[24.0],"['Bassus', 'Bassus']",FUGA,2,False,,
14,Tomás Luis de Victoria,MIssa O quam gloriosum: Kyrie,188.0,"['23/1.0', '23/2.0', '29/3.0', '31/3.0']","['P5', 'P-5', 'P11']","[188.0, 190.0, 240.0, 256.0]","[('-2', '-2', '-2', '-2')]","[2.0, 50.0, 16.0]","['Bassus', 'Altus', 'Bassus', 'Cantus']",FUGA,4,False,,
15,Tomás Luis de Victoria,MIssa O quam gloriosum: Gloria,38.0,"['5/4.0', '6/2.0']",['P-4'],"[38.0, 42.0]","[('-4', '5', '-3', '-3'), ('-4', '4', '-3', '-3'), ('-4', '4', '-2', '-3')]",[4.0],"['Tenor', 'Bassus']",FUGA,2,True,,
16,Tomás Luis de Victoria,MIssa O quam gloriosum: Gloria,78.0,"['10/4.0', '12/2.0']",['P-12'],"[78.0, 90.0]","[('-3', '2', '2', '-2'), ('-2', '2', '2', '-2')]",[12.0],"['Cantus', 'Tenor']",FUGA,2,True,,
17,Tomás Luis de Victoria,MIssa O quam gloriosum: Gloria,218.0,"['28/2.0', '29/2.0']","['M3', 'M-10']","[218.0, 226.0, 226.0]","[('2', '2', '-2', '-2')]","[8.0, 0.0]","['Tenor', 'Cantus', 'Bassus']",FUGA,3,False,,
18,Tomás Luis de Victoria,MIssa O quam gloriosum: Gloria,314.0,"['40/2.0', '43/2.0']",['P1'],"[314.0, 338.0]","[('-3', '2', '2', '2')]",[24.0],"['Bassus', 'Bassus']",FUGA,2,False,,
19,Tomás Luis de Victoria,MIssa O quam gloriosum: Gloria,386.0,"['48/2.0', '48/4.0']",['P-5'],"[386.0, 390.0]","[('-2', '-2', '-2', '2'), ('-2', '-2', '-2', '3')]",[4.0],"['Cantus', 'Altus']",FUGA,2,True,,
20,Tomás Luis de Victoria,MIssa O quam gloriosum: Gloria,402.0,"['50/2.0', '51/4.0']",['P8'],"[402.0, 414.0]","[('4', '-2', '2', '-3')]",[12.0],"['Bassus', 'Cantus']",FUGA,2,False,,
21,Tomás Luis de Victoria,MIssa O quam gloriosum: Gloria,426.0,"['53/2.0', '53/3.0', '55/4.0']","['P5', 'P-5']","[426.0, 428.0, 446.0]","[('2', '2', '2', '2')]","[2.0, 18.0]","['Bassus', 'Tenor', 'Bassus']",FUGA,3,False,,
22,Tomás Luis de Victoria,MIssa O quam gloriosum: Gloria,490.0,"['61/2.0', '61/4.0']",['P5'],"[490.0, 494.0]","[('-4', '4', '-3', '-3'), ('-4', '4', '-2', '-3')]",[4.0],"['Bassus', 'Tenor']",FUGA,2,True,,
23,Tomás Luis de Victoria,MIssa O quam gloriosum: Gloria,516.0,"['64/3.0', '69/2.0', '70/3.0', '74/1.0', '79/1.0']","['m-7', 'P8', 'P-12', 'P1']","[516.0, 554.0, 564.0, 592.0, 632.0]","[('-2', '-2', '-2', '-2')]","[38.0, 10.0, 28.0, 40.0]","['Cantus', 'Altus', 'Cantus', 'Bassus', 'Bassus']",FUGA,5,False,,
24,Tomás Luis de Victoria,MIssa O quam gloriosum: Gloria,516.0,"['64/3.0', '69/2.0', '74/1.0']","['m-7', 'P-5']","[516.0, 554.0, 592.0]","[('-2', '-2', '-2', '-2')]","[38.0, 38.0]","['Cantus', 'Altus', 'Bassus']",PEN,3,False,,
25,Tomás Luis de Victoria,MIssa O quam gloriosum: Gloria,658.0,['82/2.0'],['M-3'],"[658.0, 658.0]","[('2', '2', '2', '-2'), ('2', '2', '2', '-3')]",[0.0],"['Cantus', 'Altus']",FUGA,2,True,,
26,Tomás Luis de Victoria,MIssa O quam gloriosum: Gloria,674.0,"['84/2.0', '85/2.0', '85/4.0']","['P5', 'P11']","[674.0, 682.0, 686.0]","[('4', '-2', '2', '-3')]","[8.0, 4.0]","['Bassus', 'Tenor', 'Cantus']",FUGA,3,False,,
27,Tomás Luis de Victoria,MIssa O quam gloriosum: Credo,44.0,"['6/3.0', '7/1.0']",['P4'],"[44.0, 48.0]","[('2', '3', '-2', '2')]",[4.0],"['Altus', 'Cantus']",FUGA,2,False,,
28,Tomás Luis de Victoria,MIssa O quam gloriosum: Credo,118.0,"['15/4.0', '21/2.0']",['P8'],"[118.0, 162.0]","[('-2', '-3', '2', '2'), ('-2', '-3', '2', '3')]",[44.0],"['Tenor', 'Cantus']",FUGA,2,True,,
29,Tomás Luis de Victoria,MIssa O quam gloriosum: Credo,146.0,"['19/2.0', '19/4.0']",['P5'],"[146.0, 150.0]","[('5', '-2', '2', '-3'), ('4', '-2', '2', '-3')]",[4.0],"['Bassus', 'Tenor']",FUGA,2,True,,
30,Tomás Luis de Victoria,MIssa O quam gloriosum: Credo,174.0,"['22/4.0', '23/1.0', '23/4.0']","['P-5', 'P12']","[174.0, 176.0, 182.0]","[('2', '2', '2', '-2'), ('2', '2', '2', '-3')]","[2.0, 6.0]","['Tenor', 'Bassus', 'Cantus']",FUGA,3,True,,
31,Tomás Luis de Victoria,MIssa O quam gloriosum: Credo,214.0,"['27/4.0', '36/2.0', '37/1.0', '37/2.0', '41/3.0', '45/2.0']","['m-3', 'P-5', 'P5', 'P-5', 'P5']","[214.0, 282.0, 288.0, 290.0, 324.0, 354.0]","[('-2', '-2', '-2', '-2')]","[68.0, 6.0, 2.0, 34.0, 30.0]","['Altus', 'Altus', 'Bassus', 'Tenor', 'Bassus', 'Tenor']",FUGA,6,False,,
32,Tomás Luis de Victoria,MIssa O quam gloriosum: Credo,230.0,"['29/4.0', '32/2.0']",['P8'],"[230.0, 250.0]","[('-4', '3', '-2', '-2')]",[20.0],"['Tenor', 'Cantus']",FUGA,2,False,,
33,Tomás Luis de Victoria,MIssa O quam gloriosum: Credo,278.0,"['35/4.0', '39/3.0']",['P4'],"[278.0, 308.0]","[('-2', '-2', '-2', '2')]",[30.0],"['Cantus', 'Cantus']",FUGA,2,False,,
34,Tomás Luis de Victoria,MIssa O quam gloriosum: Credo,404.0,"['51/1.0', '54/1.0', '57/1.0']","['P1', 'P-4']","[404.0, 440.0, 476.0]","[('2', '2', '-3', '-2'), ('2', '2', '-2', '-2'), ('2', '3', '-2', '-2')]","[36.0, 36.0]","['Altus', 'Cantus', 'Tenor']",PEN,3,True,,
35,Tomás Luis de Victoria,MIssa O quam gloriosum: Credo,574.0,"['66/2.0', '67/4.0', '73/2.0', '74/4.0']","['P-5', 'P-4', 'P8']","[574.0, 586.0, 630.0, 642.0]","[('-2', '-3', '2', '2'), ('-2', '-3', '2', '3')]","[12.0, 44.0, 12.0]","['Cantus', 'Tenor', 'Bassus', 'Cantus']",ID,4,True,,
36,Tomás Luis de Victoria,MIssa O quam gloriosum: Credo,574.0,"['66/2.0', '73/2.0', '80/2.0']","['P-8', 'P8']","[574.0, 630.0, 686.0]","[('-2', '-3', '2', '2'), ('-2', '-3', '2', '3')]","[56.0, 56.0]","['Cantus', 'Bassus', 'Cantus']",PEN,3,True,,
37,Tomás Luis de Victoria,MIssa O quam gloriosum: Credo,574.0,"['66/2.0', '67/4.0', '68/1.0', '73/2.0', '74/4.0', '80/2.0']","['P-5', 'P-4', 'P1', 'P8', 'P1']","[574.0, 586.0, 588.0, 630.0, 642.0, 686.0]","[('-2', '-3', '2', '2'), ('-2', '-3', '2', '3')]","[12.0, 2.0, 42.0, 12.0, 44.0]","['Cantus', 'Tenor', 'Bassus', 'Bassus', 'Cantus', 'Cantus']",FUGA,6,True,,
38,Tomás Luis de Victoria,MIssa O quam gloriosum: Credo,586.0,"['67/4.0', '73/2.0', '74/4.0', '80/2.0']","['P-4', 'P8', 'P1']","[586.0, 630.0, 642.0, 686.0]","[('-2', '-3', '2', '2'), ('-2', '-3', '2', '3')]","[44.0, 12.0, 44.0]","['Tenor', 'Bassus', 'Cantus', 'Cantus']",ID,4,True,,
39,Tomás Luis de Victoria,MIssa O quam gloriosum: Credo,602.0,"['69/4.0', '70/2.0']",['P4'],"[602.0, 606.0]","[('2', '2', '-3', '-2'), ('2', '2', '-2', '-2'), ('2', '3', '-2', '-2')]",[4.0],"['Altus', 'Cantus']",FUGA,2,True,,
40,Tomás Luis de Victoria,MIssa O quam gloriosum: Credo,806.0,"['95/2.0', '98/2.0']",['P1'],"[806.0, 830.0]","[('-4', '2', '2', '2'), ('-3', '2', '2', '2')]",[24.0],"['Bassus', 'Bassus']",FUGA,2,True,,
41,Tomás Luis de Victoria,MIssa O quam gloriosum: Credo,902.0,"['106/2.0', '108/4.0']",['P5'],"[902.0, 922.0]","[('3', '2', '-3', '4')]",[20.0],"['Bassus', 'Tenor']",FUGA,2,False,,
42,Tomás Luis de Victoria,MIssa O quam gloriosum: Credo,974.0,"['115/2.0', '119/2.0', '123/2.0']","['M2', 'P1']","[974.0, 1006.0, 1038.0]","[('-2', '-3', '2', '-2'), ('-2', '-3', '3', '-2')]","[32.0, 32.0]","['Altus', 'Cantus', 'Altus']",PEN,3,True,,
43,Tomás Luis de Victoria,MIssa O quam gloriosum: Credo,1006.0,"['119/2.0', '121/4.0', '123/2.0', '127/4.0']","['P-5', 'P12', 'P-4']","[1006.0, 1026.0, 1038.0, 1074.0]","[('2', '2', '2', '-2'), ('2', '2', '2', '-3')]","[20.0, 12.0, 36.0]","['Altus', 'Bassus', 'Cantus', 'Altus']",FUGA,4,True,,
44,Tomás Luis de Victoria,MIssa O quam gloriosum: Credo,1050.0,"['124/4.0', '128/2.0']",['P15'],"[1050.0, 1078.0]","[('2', '2', '2', '2')]",[28.0],"['Bassus', 'Cantus']",FUGA,2,False,,
45,Tomás Luis de Victoria,MIssa O quam gloriosum: Credo,1114.0,"['132/4.0', '133/1.0']",['P-5'],"[1114.0, 1116.0]","[('2', '-2', '2', '-3'), ('2', '-3', '2', '-3')]",[2.0],"['Tenor', 'Bassus']",FUGA,2,True,,
46,Tomás Luis de Victoria,MIssa O quam gloriosum: Credo,1154.0,"['137/4.0', '138/4.0']",['P8'],"[1154.0, 1162.0]","[('4', '2', '2', '-2'), ('4', '2', '2', '-3')]",[8.0],"['Bassus', 'Cantus']",FUGA,2,True,,
47,Tomás Luis de Victoria,MIssa O quam gloriosum: Credo,1166.0,"['139/2.0', '142/2.0', '143/2.0', '143/4.0']","['P-11', 'P5', 'P11']","[1166.0, 1190.0, 1198.0, 1202.0]","[('5', '-2', '2', '-3'), ('4', '-2', '2', '-3')]","[24.0, 8.0, 4.0]","['Altus', 'Bassus', 'Tenor', 'Cantus']",FUGA,4,True,,
48,Tomás Luis de Victoria,MIssa O quam gloriosum: Sanctus,0.0,"['1/1.0', '4/1.0', '6/4.0', '8/4.0', '11/2.0']","['P-5', 'P8', 'm-7', 'P8']","[0.0, 24.0, 46.0, 62.0, 82.0]","[('2', '2', '2', '-4'), ('2', '2', '2', '-2'), ('2', '2', '2', '-3')]","[24.0, 22.0, 16.0, 20.0]","['Altus', 'Bassus', 'Altus', 'Bassus', 'Altus']",FUGA,5,True,,
49,Tomás Luis de Victoria,MIssa O quam gloriosum: Sanctus,0.0,"['1/1.0', '4/1.0', '8/4.0']","['P-5', 'M2']","[0.0, 24.0, 62.0]","[('2', '2', '2', '-4'), ('2', '2', '2', '-5'), ('2', '2', '2', '-3')]","[24.0, 38.0]","['Altus', 'Bassus', 'Bassus']",FUGA,3,True,,
50,Tomás Luis de Victoria,MIssa O quam gloriosum: Sanctus,8.0,"['2/1.0', '5/1.0', '6/4.0', '9/4.0', '11/2.0', '13/4.0']","['P-5', 'P8', 'm-7', 'P8', 'P1']","[8.0, 32.0, 46.0, 70.0, 82.0, 102.0]","[('-2', '-2', '-2', '-2')]","[24.0, 14.0, 24.0, 12.0, 20.0]","['Cantus', 'Tenor', 'Cantus', 'Tenor', 'Cantus', 'Cantus']",FUGA,6,False,,
51,Tomás Luis de Victoria,MIssa O quam gloriosum: Sanctus,8.0,"['2/1.0', '5/1.0', '6/4.0', '9/4.0']","['P-5', 'P8', 'm-7']","[8.0, 32.0, 46.0, 70.0]","[('-2', '-2', '-2', '-2')]","[24.0, 14.0, 24.0]","['Cantus', 'Tenor', 'Cantus', 'Tenor']",ID,4,False,,
52,Tomás Luis de Victoria,MIssa O quam gloriosum: Sanctus,46.0,"['6/4.0', '11/2.0']",['M2'],"[46.0, 82.0]","[('2', '2', '2', '-2'), ('2', '2', '2', '-3')]",[36.0],"['Altus', 'Altus']",FUGA,2,True,,
53,Tomás Luis de Victoria,MIssa O quam gloriosum: Sanctus,100.0,"['13/3.0', '16/2.0', '16/3.0', '19/4.0', '21/2.0']","['P5', 'P4', 'P1', 'P-4']","[100.0, 122.0, 124.0, 150.0, 162.0]","[('-3', '2', '-3', '4'), ('-3', '2', '-3', '2'), ('-3', '2', '-3', '3')]","[22.0, 2.0, 26.0, 12.0]","['Bassus', 'Tenor', 'Cantus', 'Altus', 'Tenor']",FUGA,5,True,,
54,Tomás Luis de Victoria,MIssa O quam gloriosum: Sanctus,100.0,"['13/3.0', '16/2.0', '16/3.0', '21/2.0']","['P5', 'P4', 'P-4']","[100.0, 122.0, 124.0, 162.0]","[('-3', '2', '-3', '4'), ('-3', '2', '-3', '3')]","[22.0, 2.0, 38.0]","['Bassus', 'Tenor', 'Cantus', 'Tenor']",FUGA,4,True,,
55,Tomás Luis de Victoria,MIssa O quam gloriosum: Sanctus,150.0,"['19/4.0', '21/2.0']",['P-4'],"[150.0, 162.0]","[('-3', '2', '-3', '2'), ('-3', '2', '-3', '3')]",[12.0],"['Altus', 'Tenor']",FUGA,2,True,,
56,Tomás Luis de Victoria,MIssa O quam gloriosum: Sanctus,202.0,"['26/2.0', '26/4.0']",['P4'],"[202.0, 206.0]","[('-2', '-2', '2', '2'), ('-2', '-3', '2', '2')]",[4.0],"['Tenor', 'Altus']",FUGA,2,True,,
57,Tomás Luis de Victoria,MIssa O quam gloriosum: Sanctus,246.0,"['31/4.0', '35/4.0', '37/2.0', '37/4.0', '39/2.0']","['M2', 'm7', 'M-9', 'M7']","[246.0, 278.0, 290.0, 294.0, 306.0]","[('-2', '-3', '2', '-2')]","[32.0, 12.0, 4.0, 12.0]","['Bassus', 'Bassus', 'Altus', 'Bassus', 'Tenor']",FUGA,5,False,,
58,Tomás Luis de Victoria,MIssa O quam gloriosum: Sanctus,250.0,"['32/2.0', '34/2.0']",['P-5'],"[250.0, 266.0]","[('-3', '2', '2', '-5')]",[16.0],"['Cantus', 'Cantus']",FUGA,2,False,,
59,Tomás Luis de Victoria,MIssa O quam gloriosum: Sanctus,254.0,"['32/4.0', '35/2.0', '36/4.0']","['P5', 'P-4']","[254.0, 274.0, 286.0]","[('2', '2', '2', '-4'), ('2', '2', '2', '-5'), ('2', '2', '2', '-3')]","[20.0, 12.0]","['Tenor', 'Altus', 'Tenor']",FUGA,3,True,,
60,Tomás Luis de Victoria,MIssa O quam gloriosum: Sanctus,254.0,"['32/4.0', '36/4.0']",['M2'],"[254.0, 286.0]","[('2', '2', '2', '-4'), ('2', '2', '2', '-2'), ('2', '2', '2', '-3')]",[32.0],"['Tenor', 'Tenor']",FUGA,2,True,,
61,Tomás Luis de Victoria,MIssa O quam gloriosum: Sanctus,278.0,"['35/4.0', '37/2.0', '37/4.0', '39/2.0']","['m7', 'M-9', 'M7']","[278.0, 290.0, 294.0, 306.0]","[('-2', '-3', '2', '-2')]","[12.0, 4.0, 12.0]","['Bassus', 'Altus', 'Bassus', 'Tenor']",ID,4,False,,
62,Tomás Luis de Victoria,MIssa O quam gloriosum: Sanctus,336.0,"['42/1.0', '44/1.0', '46/1.0', '48/1.0']","['P1', 'P1', 'P8']","[336.0, 360.0, 384.0, 408.0]","[('-3', '2', '2', '-2')]","[24.0, 24.0, 24.0]","['Bassus', 'Tenor', 'Bassus', 'Cantus']",PEN,4,False,,
63,Tomás Luis de Victoria,MIssa O quam gloriosum: Sanctus,336.0,"['42/1.0', '44/1.0', '48/1.0', '50/1.0']","['P1', 'P8', 'P-5']","[336.0, 360.0, 408.0, 432.0]","[('-3', '2', '2', '-2')]","[24.0, 48.0, 24.0]","['Bassus', 'Tenor', 'Cantus', 'Bassus']",ID,4,False,,
64,Tomás Luis de Victoria,MIssa O quam gloriosum: Sanctus,336.0,"['42/1.0', '44/1.0', '52/1.0', '54/1.0']","['P1', 'P4', 'P-5']","[336.0, 360.0, 456.0, 480.0]","[('-3', '2', '2', '-2')]","[24.0, 96.0, 24.0]","['Bassus', 'Tenor', 'Tenor', 'Bassus']",ID,4,False,,
65,Tomás Luis de Victoria,MIssa O quam gloriosum: Sanctus,336.0,"['42/1.0', '46/1.0', '48/1.0', '52/1.0']","['P1', 'P8', 'P-5']","[336.0, 384.0, 408.0, 456.0]","[('-3', '2', '2', '-2')]","[48.0, 24.0, 48.0]","['Bassus', 'Bassus', 'Cantus', 'Tenor']",ID,4,False,,
66,Tomás Luis de Victoria,MIssa O quam gloriosum: Sanctus,336.0,"['42/1.0', '46/1.0', '50/1.0', '54/1.0']","['P1', 'P4', 'P-5']","[336.0, 384.0, 432.0, 480.0]","[('-3', '2', '2', '-2')]","[48.0, 48.0, 48.0]","['Bassus', 'Bassus', 'Bassus', 'Bassus']",PEN,4,False,,
67,Tomás Luis de Victoria,MIssa O quam gloriosum: Sanctus,336.0,"['42/1.0', '44/1.0', '46/1.0', '48/1.0', '50/1.0']","['P1', 'P1', 'P8', 'P-5']","[336.0, 360.0, 384.0, 408.0, 432.0]","[('-3', '2', '2', '-2')]","[24.0, 24.0, 24.0, 24.0]","['Bassus', 'Tenor', 'Bassus', 'Cantus', 'Bassus']",PEN,5,False,,
68,Tomás Luis de Victoria,MIssa O quam gloriosum: Sanctus,336.0,"['42/1.0', '44/1.0', '50/1.0', '52/1.0']","['P1', 'P4', 'P1']","[336.0, 360.0, 432.0, 456.0]","[('-3', '2', '2', '-2')]","[24.0, 72.0, 24.0]","['Bassus', 'Tenor', 'Bassus', 'Tenor']",ID,4,False,,
69,Tomás Luis de Victoria,MIssa O quam gloriosum: Sanctus,336.0,"['42/1.0', '46/1.0', '50/1.0']","['P1', 'P4']","[336.0, 384.0, 432.0]","[('-3', '2', '2', '-2')]","[48.0, 48.0]","['Bassus', 'Bassus', 'Bassus']",PEN,3,False,,
70,Tomás Luis de Victoria,MIssa O quam gloriosum: Sanctus,336.0,"['42/1.0', '48/1.0', '54/1.0']","['P8', 'M-9']","[336.0, 408.0, 480.0]","[('-3', '2', '2', '-2')]","[72.0, 72.0]","['Bassus', 'Cantus', 'Bassus']",PEN,3,False,,
71,Tomás Luis de Victoria,MIssa O quam gloriosum: Sanctus,336.0,"['42/1.0', '44/1.0', '46/1.0', '50/1.0']","['P8', 'P-8', 'P4']","[336.0, 360.0, 384.0, 432.0]","[('2', '2', '-2', '2')]","[24.0, 24.0, 48.0]","['Altus', 'Cantus', 'Altus', 'Altus']",FUGA,4,False,,
72,Tomás Luis de Victoria,MIssa O quam gloriosum: Sanctus,336.0,"['42/1.0', '44/1.0', '46/1.0']","['P1', 'P1']","[336.0, 360.0, 384.0]","[('-3', '2', '2', '-2')]","[24.0, 24.0]","['Bassus', 'Tenor', 'Bassus']",PEN,3,False,,
73,Tomás Luis de Victoria,MIssa O quam gloriosum: Sanctus,336.0,"['42/1.0', '44/1.0', '46/1.0', '48/1.0', '50/1.0', '52/1.0', '54/1.0', '56/1.0']","['P1', 'P1', 'P8', 'P-5', 'P1', 'P-5', 'P12', 'm-10']","[336.0, 360.0, 384.0, 408.0, 432.0, 456.0, 480.0, 504.0, 504.0]","[('-3', '2', '2', '-2')]","[24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 0.0]","['Bassus', 'Tenor', 'Bassus', 'Cantus', 'Bassus', 'Tenor', 'Bassus', 'Cantus', 'Tenor']",FUGA,9,False,,
74,Tomás Luis de Victoria,MIssa O quam gloriosum: Sanctus,360.0,"['44/1.0', '46/1.0', '48/1.0']","['P1', 'P8']","[360.0, 384.0, 408.0]","[('-3', '2', '2', '-2')]","[24.0, 24.0]","['Tenor', 'Bassus', 'Cantus']",PEN,3,False,,
75,Tomás Luis de Victoria,MIssa O quam gloriosum: Sanctus,360.0,"['44/1.0', '48/1.0', '52/1.0']","['P8', 'P-5']","[360.0, 408.0, 456.0]","[('-3', '2', '2', '-2')]","[48.0, 48.0]","['Tenor', 'Cantus', 'Tenor']",PEN,3,False,,
76,Tomás Luis de Victoria,MIssa O quam gloriosum: Sanctus,360.0,"['44/1.0', '46/1.0', '48/1.0', '50/1.0', '52/1.0']","['P1', 'P8', 'P-5', 'P1']","[360.0, 384.0, 408.0, 432.0, 456.0]","[('-3', '2', '2', '-2')]","[24.0, 24.0, 24.0, 24.0]","['Tenor', 'Bassus', 'Cantus', 'Bassus', 'Tenor']",PEN,5,False,,
77,Tomás Luis de Victoria,MIssa O quam gloriosum: Sanctus,360.0,"['44/1.0', '48/1.0', '50/1.0', '54/1.0']","['P8', 'P-5', 'P-5']","[360.0, 408.0, 432.0, 480.0]","[('-3', '2', '2', '-2')]","[48.0, 24.0, 48.0]","['Tenor', 'Cantus', 'Bassus', 'Bassus']",ID,4,False,,
78,Tomás Luis de Victoria,MIssa O quam gloriosum: Sanctus,360.0,"['44/1.0', '46/1.0', '48/1.0', '50/1.0']","['P1', 'P8', 'P-5']","[360.0, 384.0, 408.0, 432.0]","[('-3', '2', '2', '-2')]","[24.0, 24.0, 24.0]","['Tenor', 'Bassus', 'Cantus', 'Bassus']",PEN,4,False,,
79,Tomás Luis de Victoria,MIssa O quam gloriosum: Sanctus,360.0,"['44/1.0', '46/1.0', '50/1.0', '52/1.0']","['P1', 'P4', 'P1']","[360.0, 384.0, 432.0, 456.0]","[('-3', '2', '2', '-2')]","[24.0, 48.0, 24.0]","['Tenor', 'Bassus', 'Bassus', 'Tenor']",ID,4,False,,
80,Tomás Luis de Victoria,MIssa O quam gloriosum: Sanctus,360.0,"['44/1.0', '46/1.0', '52/1.0', '54/1.0']","['P1', 'P4', 'P-5']","[360.0, 384.0, 456.0, 480.0]","[('-3', '2', '2', '-2')]","[24.0, 72.0, 24.0]","['Tenor', 'Bassus', 'Tenor', 'Bassus']",ID,4,False,,
81,Tomás Luis de Victoria,MIssa O quam gloriosum: Sanctus,384.0,"['46/1.0', '48/1.0', '50/1.0', '52/1.0', '54/1.0']","['P8', 'P-5', 'P1', 'P-5']","[384.0, 408.0, 432.0, 456.0, 480.0]","[('-3', '2', '2', '-2')]","[24.0, 24.0, 24.0, 24.0]","['Bassus', 'Cantus', 'Bassus', 'Tenor', 'Bassus']",PEN,5,False,,
82,Tomás Luis de Victoria,MIssa O quam gloriosum: Sanctus,384.0,"['46/1.0', '48/1.0', '50/1.0']","['P8', 'P-5']","[384.0, 408.0, 432.0]","[('-3', '2', '2', '-2')]","[24.0, 24.0]","['Bassus', 'Cantus', 'Bassus']",PEN,3,False,,
83,Tomás Luis de Victoria,MIssa O quam gloriosum: Sanctus,384.0,"['46/1.0', '50/1.0', '54/1.0']","['P4', 'P-5']","[384.0, 432.0, 480.0]","[('-3', '2', '2', '-2')]","[48.0, 48.0]","['Bassus', 'Bassus', 'Bassus']",PEN,3,False,,
