,Validation,Comments,Composer,Title,First_Offset,Measures_Beats,Melodic_Entry_Intervals,Offsets,Soggetti,Time_Entry_Intervals,Voices,Presentation_Type,Number_Entries,Flexed_Entries
10,,,Cristóbal de Morales,Sancta et immaculata virginitas,866.0,"['109/2.0', '111/4.0']",['P-8'],"[866.0, 886.0]","[('4', '-2', '2', '2')]",[20.0],"['Superius', 'Bassus']",FUGA,2.0,False
11,,,Cristóbal de Morales,Sancta et immaculata virginitas,926.0,"['116/4.0', '117/4.0', '120/1.0', '121/1.0', '121/2.0', '122/2.0', '123/2.0', '124/4.0', '127/4.0', '128/4.0', '129/3.0', '131/4.0', '134/1.0', '135/1.0', '135/2.0', '136/2.0', '138/2.0']","['P1', 'P-8', 'P5', 'P4', 'P8', 'P-8', 'P5', 'P-8', 'P-5', 'P5', 'P4', 'P-8', 'P5', 'P4', 'P8', 'P-4']","[926.0, 934.0, 952.0, 960.0, 962.0, 970.0, 978.0, 990.0, 1014.0, 1022.0, 1028.0, 1046.0, 1064.0, 1072.0, 1074.0, 1082.0, 1098.0]","[('2', '-3', '2', '-5')]","[8.0, 18.0, 8.0, 2.0, 8.0, 8.0, 12.0, 24.0, 8.0, 6.0, 18.0, 18.0, 8.0, 2.0, 8.0, 16.0]","['Altus', 'Tenor', 'Bassus', 'Altus', 'Tenor', 'Superius', 'Tenor', 'Superius', 'Altus', 'Bassus', 'Tenor', 'Tenor', 'Bassus', 'Altus', 'Tenor', 'Superius', 'Superius']",FUGA,17.0,False
12,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Kyrie,8.0,"['2/1.0', '4/3.0', '6/1.0', '9/3.0', '12/1.0']","['P-5', 'P8', 'P-15', 'P15']","[8.0, 28.0, 40.0, 68.0, 88.0]","[('-5', '5', '-3', '4')]","[20.0, 12.0, 28.0, 20.0]","['Superius 2Âº', 'Altus', 'Superius 1Âº', 'Bassus', 'Superius 2Âº']",FUGA,5.0,False
13,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Kyrie,128.0,"['17/1.0', '19/3.0']",['P-8'],"[128.0, 148.0]","[('3', '2', '-4', '3')]",[20.0],"['Altus', 'Bassus']",FUGA,2.0,False
14,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Kyrie,160.0,"['21/1.0', '24/2.0', '27/1.0']","['P-5', 'P8']","[160.0, 186.0, 208.0]","[('-5', '5', '-3', '4')]","[26.0, 22.0]","['Tenor', 'Bassus', 'Altus']",FUGA,3.0,False
15,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Kyrie,244.0,"['31/3.0', '37/1.0', '42/4.0', '43/4.0']","['P1', 'P-8', 'P-5']","[244.0, 288.0, 334.0, 342.0]","[('2', '-2', '4', '-2')]","[44.0, 46.0, 8.0]","['Superius 1Âº', 'Superius 2Âº', 'Tenor', 'Bassus']",FUGA,4.0,False
16,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Kyrie,256.0,"['33/1.0', '36/3.0']",['P-8'],"[256.0, 284.0]","[('-4', '3', '2', '-5')]",[28.0],"['Tenor', 'Bassus']",FUGA,2.0,False
17,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Kyrie,388.0,"['49/3.0', '52/3.0', '53/4.0', '54/4.0']","['P8', 'P1', 'P-8']","[388.0, 412.0, 422.0, 430.0]","[('4', '-2', '2', '2')]","[24.0, 10.0, 8.0]","['Tenor', 'Superius 2Âº', 'Superius 1Âº', 'Bassus']",FUGA,4.0,False
18,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Kyrie,392.0,"['50/1.0', '51/4.0']",['P8'],"[392.0, 406.0]","[('5', '-2', '2', '2')]",[14.0],"['Bassus', 'Altus']",FUGA,2.0,False
19,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Kyrie,506.0,"['64/2.0', '66/4.0', '67/4.0', '68/2.0', '69/1.0', '70/2.0', '72/4.0', '74/2.0', '77/3.0', '82/4.0', '83/4.0', '86/4.0']","['P8', 'P5', 'P-5', 'P-8', 'P15', 'P-11', 'P1', 'P4', 'P1', 'P1', 'P8']","[506.0, 526.0, 534.0, 538.0, 544.0, 554.0, 574.0, 586.0, 612.0, 654.0, 662.0, 686.0]","[('2', '-3', '2', '-5')]","[20.0, 8.0, 4.0, 6.0, 10.0, 20.0, 12.0, 26.0, 42.0, 8.0, 24.0]","['Bassus', 'Altus', 'Superius 2Âº', 'Tenor', 'Bassus', 'Superius 1Âº', 'Tenor', 'Bassus', 'Altus', 'Tenor', 'Altus', 'Superius 2Âº']",FUGA,12.0,False
20,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Kyrie,524.0,"['66/3.0', '68/4.0', '76/1.0', '78/3.0', '80/1.0']","['P-8', 'P11', 'P-4', 'P1']","[524.0, 542.0, 600.0, 620.0, 632.0]","[('2', '-3', '2', '-2')]","[18.0, 58.0, 20.0, 12.0]","['Superius 1Âº', 'Altus', 'Superius 2Âº', 'Superius 1Âº', 'Superius 2Âº']",FUGA,5.0,False
21,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Gloria,0.0,"['1/1.0', '3/1.0', '5/1.0', '7/1.0', '12/4.0', '15/2.0', '19/2.0', '24/1.0', '26/1.0']","['P-5', 'P8', 'P8', 'P-11', 'P1', 'P8', 'P4', 'P-8']","[0.0, 16.0, 32.0, 48.0, 94.0, 114.0, 146.0, 184.0, 200.0]","[('-5', '5', '-3', '4')]","[16.0, 16.0, 16.0, 46.0, 20.0, 32.0, 38.0, 16.0]","['Tenor', 'Bassus', 'Altus', 'Superius 1Âº', 'Tenor', 'Bassus', 'Superius 1Âº', 'Superius 2Âº', 'Tenor']",FUGA,9.0,False
22,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Gloria,98.0,"['13/2.0', '14/4.0', '15/4.0', '17/2.0', '22/2.0']","['P1', 'P1', 'P-8', 'P8']","[98.0, 110.0, 118.0, 130.0, 170.0]","[('-2', '-2', '-2', '-2')]","[12.0, 8.0, 12.0, 40.0]","['Superius 1Âº', 'Superius 2Âº', 'Superius 1Âº', 'Tenor', 'Superius 1Âº']",FUGA,5.0,False
23,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Gloria,152.0,"['20/1.0', '21/3.0']",['P-8'],"[152.0, 164.0]","[('-2', '2', '-3', '-3')]",[12.0],"['Tenor', 'Bassus']",FUGA,2.0,False
24,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Gloria,186.0,"['24/2.0', '26/1.0']",['P-8'],"[186.0, 200.0]","[('-2', '2', '-3', '2')]",[14.0],"['Altus', 'Bassus']",FUGA,2.0,False
25,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Gloria,224.0,"['29/1.0', '30/2.0']",['P-5'],"[224.0, 234.0]","[('2', '-2', '-2', '-2')]",[10.0],"['Superius 2Âº', 'Superius 1Âº']",FUGA,2.0,False
26,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Gloria,252.0,"['32/3.0', '33/3.0', '36/3.0']","['P-5', 'P12']","[252.0, 260.0, 284.0]","[('2', '-2', '4', '-2')]","[8.0, 24.0]","['Tenor', 'Bassus', 'Superius 1Âº']",FUGA,3.0,False
27,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Gloria,304.0,"['39/1.0', '41/3.0']",['P-5'],"[304.0, 324.0]","[('-5', '5', '-3', '2')]",[20.0],"['Tenor', 'Bassus']",FUGA,2.0,False
28,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Gloria,426.0,"['54/2.0', '55/2.0', '56/2.0', '57/2.0', '58/2.0', '62/2.0']","['P-8', 'P4', 'P1', 'P8', 'P-11']","[426.0, 434.0, 442.0, 450.0, 458.0, 490.0]","[('2', '-3', '2', '-5')]","[8.0, 8.0, 8.0, 8.0, 32.0]","['Superius 1Âº', 'Tenor', 'Altus', 'Tenor', 'Superius 2Âº', 'Tenor']",FUGA,6.0,False
29,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Gloria,528.0,"['67/1.0', '68/3.0', '70/4.0', '74/2.0', '75/4.0', '77/4.0']","['P8', 'P-8', 'P8', 'P-8', 'P-5']","[528.0, 540.0, 558.0, 586.0, 598.0, 614.0]","[('-3', '2', '3', '-2')]","[12.0, 18.0, 28.0, 12.0, 16.0]","['Tenor', 'Superius 1Âº', 'Tenor', 'Superius 1Âº', 'Tenor', 'Bassus']",FUGA,6.0,False
30,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Gloria,536.0,"['68/1.0', '70/2.0', '71/1.0']","['P1', 'P-8']","[536.0, 554.0, 560.0]","[('-2', '2', '3', '-2')]","[18.0, 6.0]","['Superius 2Âº', 'Altus', 'Bassus']",FUGA,3.0,False
31,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Gloria,732.0,"['92/3.0', '94/3.0', '96/4.0']","['P4', 'M2']","[732.0, 748.0, 766.0]","[('2', '-2', '-2', '-2')]","[16.0, 18.0]","['Bassus', 'Tenor', 'Superius 2Âº']",FUGA,3.0,False
32,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Gloria,764.0,"['96/3.0', '99/2.0']",['P5'],"[764.0, 786.0]","[('-5', '4', '-2', '4')]",[22.0],"['Bassus', 'Tenor']",FUGA,2.0,False
33,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Gloria,802.0,"['101/2.0', '102/4.0', '104/2.0']","['P1', 'P1']","[802.0, 814.0, 826.0]","[('-2', '2', '-2', '-2')]","[12.0, 12.0]","['Superius 1Âº', 'Superius 2Âº', 'Superius 1Âº']",PEN,3.0,False
34,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Gloria,806.0,"['101/4.0', '103/2.0']",['P1'],"[806.0, 818.0]","[('-5', '5', '-3', '4')]",[12.0],"['Bassus', 'Tenor']",FUGA,2.0,False
35,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Gloria,830.0,"['104/4.0', '106/4.0']",['P1'],"[830.0, 846.0]","[('-5', '5', '2', '-3')]",[16.0],"['Bassus', 'Tenor']",FUGA,2.0,False
36,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Gloria,886.0,"['111/4.0', '113/2.0', '114/1.0', '117/2.0', '119/2.0']","['P1', 'P5', 'P-5', 'P8']","[886.0, 898.0, 904.0, 930.0, 946.0]","[('2', '-3', '2', '-2')]","[12.0, 6.0, 26.0, 16.0]","['Tenor', 'Altus', 'Superius 2Âº', 'Tenor', 'Superius 2Âº']",FUGA,5.0,False
37,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Gloria,914.0,"['115/2.0', '116/2.0', '120/2.0', '121/1.0', '126/2.0']","['P15', 'P-15', 'P12', 'P4']","[914.0, 922.0, 954.0, 960.0, 1002.0]","[('2', '-3', '2', '-5')]","[8.0, 32.0, 6.0, 42.0]","['Bassus', 'Superius 1Âº', 'Bassus', 'Superius 1Âº', 'Superius 2Âº']",FUGA,5.0,False
38,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Credo,0.0,"['1/1.0', '2/3.0']",['P8'],"[0.0, 12.0]","[('-5', '5', '-3', '4')]",[12.0],"['Bassus', 'Altus']",FUGA,2.0,False
39,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Credo,4.0,"['1/3.0', '4/1.0']",['P8'],"[4.0, 24.0]","[('2', '-2', '-3', '3')]",[20.0],"['Tenor', 'Superius 2Âº']",FUGA,2.0,False
40,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Credo,74.0,"['10/2.0', '11/1.0']",['P8'],"[74.0, 80.0]","[('2', '2', '2', '-2')]",[6.0],"['Tenor', 'Superius 1Âº']",FUGA,2.0,False
41,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Credo,102.0,"['13/4.0', '20/2.0', '22/2.0']","['P8', 'P-8']","[102.0, 154.0, 170.0]","[('-2', '2', '-2', '-2')]","[52.0, 16.0]","['Bassus', 'Altus', 'Bassus']",FUGA,3.0,False
42,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Credo,112.0,"['15/1.0', '17/3.0']",['P8'],"[112.0, 132.0]","[('2', '-2', '-2', '-2')]",[20.0],"['Tenor', 'Superius 2Âº']",FUGA,2.0,False
43,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Credo,152.0,"['20/1.0', '22/2.0']",['P-8'],"[152.0, 170.0]","[('-5', '5', '-3', '4')]",[18.0],"['Superius 1Âº', 'Tenor']",FUGA,2.0,False
44,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Credo,200.0,"['26/1.0', '26/4.0', '28/2.0']","['M-3', 'm-3', 'P-8']","[200.0, 206.0, 206.0, 218.0]","[('2', '-3', '2', '-2')]","[6.0, 0.0, 12.0]","['Superius 1Âº', 'Superius 2Âº', 'Altus', 'Bassus']",FUGA,4.0,False
45,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Credo,296.0,"['38/1.0', '39/1.0']",['P-5'],"[296.0, 304.0]","[('-5', '5', '2', '-2')]",[8.0],"['Tenor', 'Bassus']",FUGA,2.0,False
46,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Credo,322.0,"['41/2.0', '42/4.0', '44/2.0', '45/3.0']","['P1', 'P1', 'P-5']","[322.0, 334.0, 346.0, 356.0]","[('-5', '5', '-3', '4')]","[12.0, 12.0, 10.0]","['Tenor', 'Bassus', 'Tenor', 'Bassus']",FUGA,4.0,False
47,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Credo,386.0,"['49/2.0', '52/3.0']",['P5'],"[386.0, 412.0]","[('2', '-2', '4', '-2')]",[26.0],"['Superius 1Âº', 'Superius 2Âº']",FUGA,2.0,False
48,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Credo,414.0,"['52/4.0', '56/2.0']",['P-4'],"[414.0, 442.0]","[('-2', '2', '-5', '2')]",[28.0],"['Altus', 'Bassus']",FUGA,2.0,False
49,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Credo,482.0,"['61/2.0', '62/2.0']",['P1'],"[482.0, 490.0]","[('3', '2', '-2', '3')]",[8.0],"['Superius 1Âº', 'Superius 2Âº']",FUGA,2.0,False
50,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Credo,548.0,"['69/3.0', '72/2.0', '74/2.0', '76/1.0']","['P-11', 'P1', 'P-5']","[548.0, 570.0, 586.0, 600.0]","[('2', '-2', '-2', '-2')]","[22.0, 16.0, 14.0]","['Superius 2Âº', 'Bassus', 'Tenor', 'Bassus']",FUGA,4.0,False
51,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Credo,620.0,"['78/3.0', '86/3.0']",['P-8'],"[620.0, 684.0]","[('-3', '2', '2', '-2')]",[64.0],"['Superius 1Âº', 'Altus']",FUGA,2.0,False
52,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Credo,652.0,"['82/3.0', '86/4.0']",['P8'],"[652.0, 686.0]","[('-5', '5', '-3', '4')]",[34.0],"['Tenor', 'Superius 2Âº']",FUGA,2.0,False
53,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Credo,770.0,"['97/2.0', '102/2.0']",['P1'],"[770.0, 810.0]","[('-2', '-2', '-2', '-2')]",[40.0],"['Superius 1Âº', 'Superius 2Âº']",FUGA,2.0,False
54,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Credo,820.0,"['103/3.0', '105/2.0', '106/3.0']","['P-4', 'P-5']","[820.0, 834.0, 844.0]","[('-2', '-2', '2', '2')]","[14.0, 10.0]","['Superius 1Âº', 'Superius 2Âº', 'Altus']",FUGA,3.0,False
55,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Credo,862.0,"['108/4.0', '110/2.0']",['P-5'],"[862.0, 874.0]","[('-2', '4', '-2', '-2')]",[12.0],"['Superius 2Âº', 'Altus']",FUGA,2.0,False
56,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Credo,902.0,"['113/4.0', '114/2.0']",['P1'],"[902.0, 906.0]","[('2', '2', '2', '2')]",[4.0],"['Superius 2Âº', 'Superius 1Âº']",FUGA,2.0,False
57,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Credo,942.0,"['119/2.0', '120/2.0']",['P1'],"[942.0, 954.0]","[('-2', '-2', '5', '-2')]",[12.0],"['Superius 1Âº', 'Superius 2Âº']",FUGA,2.0,False
58,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Credo,978.0,"['123/2.0', '125/2.0', '127/1.0', '129/2.0', '131/1.0']","['P-5', 'P-4', 'P8', 'P-5']","[978.0, 990.0, 1008.0, 1022.0, 1040.0]","[('2', '-2', '4', '-2')]","[12.0, 18.0, 14.0, 18.0]","['Superius 1Âº', 'Superius 2Âº', 'Altus', 'Superius 2Âº', 'Altus']",FUGA,5.0,False
59,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Credo,1050.0,"['132/2.0', '136/2.0']",['m-3'],"[1050.0, 1082.0]","[('2', '2', '-2', '-3')]",[32.0],"['Superius 1Âº', 'Superius 2Âº']",FUGA,2.0,False
60,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Credo,1070.0,"['135/2.0', '139/2.0']",['P5'],"[1070.0, 1106.0]","[('2', '2', '2', '2')]",[36.0],"['Altus', 'Superius 1Âº']",FUGA,2.0,False
61,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Credo,1094.0,"['138/2.0', '139/2.0']",['P8'],"[1094.0, 1106.0]","[('2', '2', '-2', '2')]",[12.0],"['Altus', 'Superius 2Âº']",FUGA,2.0,False
62,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Credo,1192.0,"['150/1.0', '153/2.0']",['P8'],"[1192.0, 1214.0]","[('3', '-2', '-2', '-2')]",[22.0],"['Tenor', 'Superius 2Âº']",FUGA,2.0,False
63,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Credo,1234.0,"['155/2.0', '158/1.0']",['P5'],"[1234.0, 1256.0]","[('-5', '5', '-3', '4')]",[22.0],"['Altus', 'Superius 2Âº']",FUGA,2.0,False
64,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Credo,1330.0,"['167/2.0', '170/2.0']",['P1'],"[1330.0, 1354.0]","[('-2', '-3', '2', '2')]",[24.0],"['Superius 1Âº', 'Superius 2Âº']",FUGA,2.0,False
65,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Credo,1418.0,"['178/2.0', '180/1.0']","['M-10', 'M14']","[1418.0, 1418.0, 1432.0]","[('2', '-2', '4', '-2')]","[0.0, 14.0]","['Superius 2Âº', 'Bassus', 'Superius 1Âº']",FUGA,3.0,False
66,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Credo,1502.0,"['189/1.0', '189/2.0', '190/2.0', '192/2.0']","['P8', 'P-4', 'P4']","[1502.0, 1504.0, 1510.0, 1526.0]","[('4', '-2', '2', '2')]","[2.0, 6.0, 16.0]","['Tenor', 'Superius 1Âº', 'Altus', 'Superius 2Âº']",FUGA,4.0,False
67,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Credo,1638.0,"['206/2.0', '210/2.0']","['M3', 'P-4']","[1638.0, 1638.0, 1670.0]","[('2', '-3', '2', '2')]","[0.0, 32.0]","['Superius 1Âº', 'Superius 2Âº', 'Altus']",FUGA,3.0,False
68,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Credo,1640.0,"['206/1.0', '207/2.0', '208/2.0', '209/2.0', '211/2.0', '215/2.0', '216/2.0']","['P1', 'P8', 'P-12', 'M9', 'P-12', 'P8']","[1640.0, 1650.0, 1654.0, 1666.0, 1678.0, 1710.0, 1718.0]","[('2', '-3', '2', '-5')]","[10.0, 4.0, 12.0, 12.0, 32.0, 8.0]","['Altus', 'Tenor', 'Superius 1Âº', 'Bassus', 'Superius 2Âº', 'Bassus', 'Altus']",FUGA,7.0,False
69,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Sanctus,0.0,"['1/1.0', '5/1.0', '11/3.0', '11/4.0']","['P-5', 'P1', 'P8']","[0.0, 32.0, 84.0, 86.0]","[('-4', '6', '-2', '-2')]","[32.0, 52.0, 2.0]","['Altus', 'Bassus', 'Tenor', 'Superius 1Âº']",FUGA,4.0,False
70,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Sanctus,12.0,"['2/3.0', '7/1.0', '8/3.0', '14/3.0', '20/3.0', '26/3.0', '33/1.0', '38/3.0', '44/1.0']","['P-5', 'P8', 'P-4', 'P4', 'P-4', 'P-5', 'P5', 'P-8']","[12.0, 48.0, 60.0, 108.0, 156.0, 204.0, 256.0, 300.0, 344.0]","[('-5', '5', '-3', '4')]","[36.0, 12.0, 48.0, 48.0, 48.0, 52.0, 44.0, 44.0]","['Superius 2Âº', 'Altus', 'Superius 2Âº', 'Superius 2Âº', 'Superius 2Âº', 'Superius 2Âº', 'Altus', 'Superius 1Âº', 'Bassus']",FUGA,9.0,False
71,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Sanctus,138.0,"['18/2.0', '19/4.0', '21/2.0', '23/2.0', '25/4.0']","['P-5', 'P8', 'P4', 'm-14']","[138.0, 150.0, 162.0, 178.0, 198.0]","[('4', '-2', '-3', '3')]","[12.0, 12.0, 16.0, 20.0]","['Altus', 'Bassus', 'Altus', 'Superius 1Âº', 'Bassus']",FUGA,5.0,False
72,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Sanctus,274.0,"['35/2.0', '37/2.0', '40/4.0', '42/4.0']","['P5', 'P1', 'P5']","[274.0, 290.0, 318.0, 334.0]","[('-2', '2', '2', '2')]","[16.0, 28.0, 16.0]","['Bassus', 'Altus', 'Altus', 'Superius 1Âº']",ID,4.0,False
73,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Sanctus,378.0,"['48/2.0', '49/2.0', '50/4.0', '52/4.0', '54/4.0', '55/2.0', '59/2.0', '60/2.0']","['P8', 'P-5', 'P-8', 'M9', 'P-5', 'P8', 'P-5']","[378.0, 386.0, 398.0, 414.0, 430.0, 434.0, 466.0, 474.0]","[('3', '2', '3', '-2')]","[8.0, 12.0, 16.0, 16.0, 4.0, 32.0, 8.0]","['Bassus', 'Superius 1Âº', 'Altus', 'Bassus', 'Altus', 'Bassus', 'Superius 1Âº', 'Altus']",FUGA,8.0,False
74,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Sanctus,504.0,"['64/1.0', '65/1.0', '65/1.0', '69/1.0', '71/1.0', '72/1.0', '75/1.0', '76/1.0']","['P-12', 'P5', 'P11', 'P-11', 'P-5', 'P12', 'P-8']","[504.0, 520.0, 524.0, 564.0, 588.0, 604.0, 636.0, 652.0]","[('2', '-3', '2', '-5')]","[16.0, 4.0, 40.0, 24.0, 16.0, 32.0, 16.0]","['Superius 2Âº', 'Bassus', 'Tenor', 'Superius 2Âº', 'Tenor', 'Bassus', 'Superius 2Âº', 'Bassus']",FUGA,8.0,False
75,,,Francisco Guerrero,Missa Sancta et immaculata virginitas: Sanctus,664.0,"['77/1.0', '80/1.0', '82/1.0', '84/1.0', '87/1.0']","['P1', 'P1', 'P-8', 'P15']","[664.0, 696.0, 720.0, 744.0, 780.0]","[('-2', '2', '-4', '2')]","[32.0, 24.0, 24.0, 36.0]","['Tenor', 'Altus', 'Tenor', 'Bassus', 'Superius 2Âº']",FUGA,5.0,False
