,Composer,Title,Measure,Beat,CadType,Tone,Evaded,LeadingTones,Low,RelLow,RelTone,Progress,SinceLast,ToNext,Validation,Comments
37,Annibale Padovano,"MIssa Domina, a lingua dolosa: Gloria",15,2.0,Authentic,,True,-1.0,A2,-P8,,0.10477941176470588,114.0,54.0,,
38,Annibale Padovano,"MIssa Domina, a lingua dolosa: Gloria",22,1.0,Clausula Vera,G,True,1.0,G3,-M2,-M2,0.15441176470588236,54.0,76.0,,
39,Annibale Padovano,"MIssa Domina, a lingua dolosa: Gloria",31,3.0,Authentic,C,False,1.0,C3,-M6,-M6,0.22426470588235295,76.0,16.0,,
40,Annibale Padovano,"MIssa Domina, a lingua dolosa: Gloria",33,3.0,Clausula Vera,C,False,1.0,C4,m3,-M6,0.23897058823529413,16.0,20.0,,
41,Annibale Padovano,"MIssa Domina, a lingua dolosa: Gloria",36,1.0,Phrygian,E,False,1.0,E3,-P4,-P4,0.25735294117647056,20.0,44.0,,
42,Annibale Padovano,"MIssa Domina, a lingua dolosa: Gloria",41,3.0,Clausula Vera,C,False,1.0,C3,-M6,-M6,0.2977941176470588,44.0,20.0,,
43,Annibale Padovano,"MIssa Domina, a lingua dolosa: Gloria",44,1.0,Clausula Vera,A,True,1.0,A2,-P8,P1,0.3161764705882353,20.0,16.0,,
44,Annibale Padovano,"MIssa Domina, a lingua dolosa: Gloria",46,1.0,Clausula Vera,A,False,1.0,A3,P1,P1,0.33088235294117646,16.0,78.0,,
45,Annibale Padovano,"MIssa Domina, a lingua dolosa: Gloria",55,4.0,Phrygian,E,False,1.0,E3,-P4,-P4,0.4025735294117647,78.0,2.0,,
46,Annibale Padovano,"MIssa Domina, a lingua dolosa: Gloria",56,1.0,Authentic,A,True,1.0,A3,P1,P1,0.40441176470588236,2.0,24.0,,
47,Annibale Padovano,"MIssa Domina, a lingua dolosa: Gloria",59,1.0,Phrygian,E,False,1.0,E3,-P4,-P4,0.4264705882352941,24.0,48.0,,
48,Annibale Padovano,"MIssa Domina, a lingua dolosa: Gloria",65,1.0,Clausula Vera,A,True,1.0,A2,-P8,P1,0.47058823529411764,48.0,24.0,,
49,Annibale Padovano,"MIssa Domina, a lingua dolosa: Gloria",68,1.0,Clausula Vera,A,False,0.0,A3,P1,P1,0.49264705882352944,24.0,16.0,,
50,Annibale Padovano,"MIssa Domina, a lingua dolosa: Gloria",70,1.0,Authentic,A,False,1.0,A2,-P8,P1,0.5073529411764706,16.0,20.0,,
51,Annibale Padovano,"MIssa Domina, a lingua dolosa: Gloria",72,3.0,,,,,G2,-M9,,0.5257352941176471,20.0,20.0,,
52,Annibale Padovano,"MIssa Domina, a lingua dolosa: Gloria",75,1.0,Clausula Vera,G,False,1.0,G3,-M2,-M2,0.5441176470588235,20.0,16.0,,
53,Annibale Padovano,"MIssa Domina, a lingua dolosa: Gloria",77,1.0,Authentic,G,False,1.0,G2,-M9,-M2,0.5588235294117647,16.0,158.0,,
54,Annibale Padovano,"MIssa Domina, a lingua dolosa: Gloria",96,4.0,Authentic,A,False,0.0,A2,-P8,P1,0.7040441176470589,158.0,20.0,,
55,Annibale Padovano,"MIssa Domina, a lingua dolosa: Gloria",99,2.0,Clausula Vera,G,False,1.0,G3,-M2,-M2,0.7224264705882353,20.0,18.0,,
56,Annibale Padovano,"MIssa Domina, a lingua dolosa: Gloria",101,3.0,Authentic,,True,-1.0,C4,m3,,0.7389705882352942,18.0,8.0,,
57,Annibale Padovano,"MIssa Domina, a lingua dolosa: Gloria",102,3.0,Authentic,,True,-1.0,A2,-P8,,0.7463235294117647,8.0,8.0,,
58,Annibale Padovano,"MIssa Domina, a lingua dolosa: Gloria",103,3.0,Authentic,A,False,1.0,A3,P1,P1,0.7536764705882353,8.0,100.0,,
59,Annibale Padovano,"MIssa Domina, a lingua dolosa: Gloria",116,1.0,Authentic,C,False,1.0,C4,m3,-M6,0.8455882352941176,100.0,96.0,,
60,Annibale Padovano,"MIssa Domina, a lingua dolosa: Gloria",124,1.0,Clausula Vera,C,True,1.0,C3,-M6,-M6,0.9338235294117647,96.0,24.0,,
61,Annibale Padovano,"MIssa Domina, a lingua dolosa: Gloria",126,1.0,Authentic,A,False,1.0,A2,-P8,P1,0.9558823529411765,24.0,24.0,,
62,Annibale Padovano,"MIssa Domina, a lingua dolosa: Gloria",128,1.0,Authentic,A,False,1.0,A3,P1,P1,0.9779411764705882,24.0,40.0,,
63,Annibale Padovano,"MIssa Domina, a lingua dolosa: Credo",8,2.0,Clausula Vera,A,True,1.0,A3,P1,P1,0.03258426966292135,58.0,4.0,,
64,Annibale Padovano,"MIssa Domina, a lingua dolosa: Credo",8,4.0,Authentic,A,False,1.0,A3,P1,P1,0.0348314606741573,4.0,10.0,,
65,Annibale Padovano,"MIssa Domina, a lingua dolosa: Credo",10,1.0,Clausula Vera,D,True,1.0,D3,-P5,-P5,0.04044943820224719,10.0,40.0,,
66,Annibale Padovano,"MIssa Domina, a lingua dolosa: Credo",15,1.0,Authentic,C,True,1.0,A3,P1,-M6,0.06292134831460675,40.0,8.0,,
67,Annibale Padovano,"MIssa Domina, a lingua dolosa: Credo",16,1.0,Clausula Vera,A,True,1.0,A3,P1,P1,0.06741573033707865,8.0,56.0,,
68,Annibale Padovano,"MIssa Domina, a lingua dolosa: Credo",23,1.0,Authentic,A,False,1.0,A2,-P8,P1,0.09887640449438202,56.0,16.0,,
69,Annibale Padovano,"MIssa Domina, a lingua dolosa: Credo",25,1.0,Authentic,A,False,1.0,A3,P1,P1,0.10786516853932585,16.0,20.0,,
70,Annibale Padovano,"MIssa Domina, a lingua dolosa: Credo",27,3.0,Phrygian,A,False,1.0,A3,P1,P1,0.11910112359550562,20.0,20.0,,
71,Annibale Padovano,"MIssa Domina, a lingua dolosa: Credo",30,1.0,Phrygian,A,False,1.0,A2,-P8,P1,0.1303370786516854,20.0,68.0,,
72,Annibale Padovano,"MIssa Domina, a lingua dolosa: Credo",38,3.0,Authentic,C,False,1.0,C4,m3,-M6,0.16853932584269662,68.0,24.0,,
73,Annibale Padovano,"MIssa Domina, a lingua dolosa: Credo",41,3.0,Clausula Vera,C,True,1.0,C4,m3,-M6,0.18202247191011237,24.0,12.0,,
74,Annibale Padovano,"MIssa Domina, a lingua dolosa: Credo",43,1.0,Clausula Vera,A,False,1.0,A2,-P8,P1,0.18876404494382024,12.0,16.0,,
75,Annibale Padovano,"MIssa Domina, a lingua dolosa: Credo",45,1.0,,A,,,A2,-P8,P1,0.19775280898876405,16.0,72.0,,
76,Annibale Padovano,"MIssa Domina, a lingua dolosa: Credo",54,1.0,Clausula Vera,A,True,1.0,A2,-P8,P1,0.23820224719101124,72.0,6.0,,
77,Annibale Padovano,"MIssa Domina, a lingua dolosa: Credo",54,4.0,Authentic,,True,-1.0,E4,P5,,0.24157303370786518,6.0,18.0,,
78,Annibale Padovano,"MIssa Domina, a lingua dolosa: Credo",57,1.0,Clausula Vera,A,False,0.0,A2,-P8,P1,0.251685393258427,18.0,88.0,,
79,Annibale Padovano,"MIssa Domina, a lingua dolosa: Credo",68,1.0,,,,,E3,-P4,,0.30112359550561796,88.0,128.0,,
80,Annibale Padovano,"MIssa Domina, a lingua dolosa: Credo",84,1.0,Clausula Vera,C,False,1.0,A3,P1,-M6,0.37303370786516854,128.0,184.0,,
81,Annibale Padovano,"MIssa Domina, a lingua dolosa: Credo",107,1.0,Clausula Vera,A,False,1.0,A3,P1,P1,0.4764044943820225,184.0,28.0,,
82,Annibale Padovano,"MIssa Domina, a lingua dolosa: Credo",110,3.0,Clausula Vera,G,False,1.0,G3,-M2,-M2,0.49213483146067416,28.0,36.0,,
83,Annibale Padovano,"MIssa Domina, a lingua dolosa: Credo",115,1.0,Authentic,C,False,1.0,C3,-M6,-M6,0.5123595505617977,36.0,42.0,,
84,Annibale Padovano,"MIssa Domina, a lingua dolosa: Credo",120,2.0,,E,,,C3,-M6,-P4,0.5359550561797752,42.0,12.0,,
85,Annibale Padovano,"MIssa Domina, a lingua dolosa: Credo",121,4.0,Clausula Vera,A,False,1.0,A3,P1,P1,0.5426966292134832,12.0,16.0,,
86,Annibale Padovano,"MIssa Domina, a lingua dolosa: Credo",123,4.0,Clausula Vera,D,False,1.0,F3,-M3,-P5,0.5516853932584269,16.0,4.0,,
87,Annibale Padovano,"MIssa Domina, a lingua dolosa: Credo",124,2.0,Clausula Vera,D,False,1.0,D3,-P5,-P5,0.553932584269663,4.0,4.0,,
88,Annibale Padovano,"MIssa Domina, a lingua dolosa: Credo",124,4.0,Clausula Vera,D,True,1.0,D3,-P5,-P5,0.5561797752808989,4.0,6.0,,
89,Annibale Padovano,"MIssa Domina, a lingua dolosa: Credo",125,3.0,Authentic,D,False,0.0,D3,-P5,-P5,0.5595505617977528,6.0,36.0,,
90,Annibale Padovano,"MIssa Domina, a lingua dolosa: Credo",130,1.0,Clausula Vera,F,True,1.0,F4,m6,-M3,0.5797752808988764,36.0,52.0,,
91,Annibale Padovano,"MIssa Domina, a lingua dolosa: Credo",136,3.0,Clausula Vera,C,True,1.0,C4,m3,-M6,0.6089887640449438,52.0,16.0,,
92,Annibale Padovano,"MIssa Domina, a lingua dolosa: Credo",138,3.0,Authentic,,True,-1.0,A3,P1,,0.6179775280898876,16.0,76.0,,
93,Annibale Padovano,"MIssa Domina, a lingua dolosa: Credo",148,1.0,Authentic,A,False,1.0,A3,P1,P1,0.6606741573033708,76.0,192.0,,
94,Annibale Padovano,"MIssa Domina, a lingua dolosa: Credo",172,1.0,Authentic,A,False,1.0,A2,-P8,P1,0.7685393258426966,192.0,20.0,,
95,Annibale Padovano,"MIssa Domina, a lingua dolosa: Credo",174,3.0,Clausula Vera,A,False,1.0,A3,P1,P1,0.7797752808988764,20.0,8.0,,
96,Annibale Padovano,"MIssa Domina, a lingua dolosa: Credo",175,3.0,Authentic,A,False,1.0,A2,-P8,P1,0.7842696629213484,8.0,32.0,,
97,Annibale Padovano,"MIssa Domina, a lingua dolosa: Credo",179,3.0,Authentic,C,False,1.0,C3,-M6,-M6,0.802247191011236,32.0,8.0,,
98,Annibale Padovano,"MIssa Domina, a lingua dolosa: Credo",180,3.0,Authentic,C,False,1.0,C4,m3,-M6,0.8067415730337079,8.0,8.0,,
99,Annibale Padovano,"MIssa Domina, a lingua dolosa: Credo",181,3.0,Authentic,A,False,1.0,A2,-P8,P1,0.8112359550561797,8.0,140.0,,
100,Annibale Padovano,"MIssa Domina, a lingua dolosa: Credo",199,1.0,Clausula Vera,C,False,1.0,C4,m3,-M6,0.8898876404494382,140.0,48.0,,
101,Annibale Padovano,"MIssa Domina, a lingua dolosa: Credo",203,1.0,Phrygian,E,False,1.0,E3,-P4,-P4,0.9168539325842696,48.0,72.0,,
102,Annibale Padovano,"MIssa Domina, a lingua dolosa: Credo",209,1.0,,C,,,C3,-M6,-M6,0.9573033707865168,72.0,24.0,,
103,Annibale Padovano,"MIssa Domina, a lingua dolosa: Credo",211,1.0,Authentic,A,False,1.0,A2,-P8,P1,0.9707865168539326,24.0,24.0,,
104,Annibale Padovano,"MIssa Domina, a lingua dolosa: Credo",213,1.0,Authentic,A,False,1.0,A3,P1,P1,0.9842696629213483,24.0,44.0,,
105,Annibale Padovano,"MIssa Domina, a lingua dolosa: Sanctus",7,3.0,Phrygian,E,False,1.0,E3,P5,-P4,0.05508474576271186,52.0,4.0,,
106,Annibale Padovano,"MIssa Domina, a lingua dolosa: Sanctus",8,1.0,Authentic,A,False,1.0,A2,P1,P1,0.059322033898305086,4.0,24.0,,
107,Annibale Padovano,"MIssa Domina, a lingua dolosa: Sanctus",11,1.0,Phrygian,E,False,1.0,E3,P5,-P4,0.0847457627118644,24.0,24.0,,
108,Annibale Padovano,"MIssa Domina, a lingua dolosa: Sanctus",14,1.0,Authentic,A,False,1.0,A2,P1,P1,0.11016949152542373,24.0,12.0,,
109,Annibale Padovano,"MIssa Domina, a lingua dolosa: Sanctus",15,3.0,Phrygian,E,False,1.0,E3,P5,-P4,0.1228813559322034,12.0,60.0,,
110,Annibale Padovano,"MIssa Domina, a lingua dolosa: Sanctus",23,1.0,Clausula Vera,A,True,1.0,A3,P8,P1,0.1864406779661017,60.0,88.0,,
111,Annibale Padovano,"MIssa Domina, a lingua dolosa: Sanctus",34,1.0,Authentic,C,False,1.0,C3,m3,-M6,0.2796610169491525,88.0,12.0,,
112,Annibale Padovano,"MIssa Domina, a lingua dolosa: Sanctus",35,3.0,Clausula Vera,G,False,1.0,G2,-M2,-M2,0.2923728813559322,12.0,12.0,,
113,Annibale Padovano,"MIssa Domina, a lingua dolosa: Sanctus",37,1.0,Clausula Vera,A,False,1.0,A2,P1,P1,0.3050847457627119,12.0,12.0,,
114,Annibale Padovano,"MIssa Domina, a lingua dolosa: Sanctus",38,3.0,Clausula Vera,D,True,1.0,D3,P4,-P5,0.3177966101694915,12.0,84.0,,
115,Annibale Padovano,"MIssa Domina, a lingua dolosa: Sanctus",49,1.0,,E,,,E4,P12,-P4,0.4067796610169492,84.0,96.0,,
116,Annibale Padovano,"MIssa Domina, a lingua dolosa: Sanctus",61,1.0,Clausula Vera,A,False,1.0,A3,P8,P1,0.5084745762711864,96.0,116.0,,
117,Annibale Padovano,"MIssa Domina, a lingua dolosa: Sanctus",71,1.0,Clausula Vera,A,True,1.0,A3,P8,P1,0.6313559322033898,116.0,156.0,,
118,Annibale Padovano,"MIssa Domina, a lingua dolosa: Sanctus",84,1.0,Authentic,,True,-1.0,C3,m3,,0.7966101694915254,156.0,36.0,,
119,Annibale Padovano,"MIssa Domina, a lingua dolosa: Sanctus",87,1.0,Authentic,C,False,1.0,C3,m3,-M6,0.8347457627118644,36.0,48.0,,
120,Annibale Padovano,"MIssa Domina, a lingua dolosa: Sanctus",91,1.0,Clausula Vera,E,True,1.0,C3,m3,-P4,0.885593220338983,48.0,48.0,,
121,Annibale Padovano,"MIssa Domina, a lingua dolosa: Sanctus",95,1.0,Authentic,A,False,1.0,A2,P1,P1,0.9364406779661016,48.0,84.0,,
122,Annibale Padovano,"MIssa Domina, a lingua dolosa: Agnus dei",16,1.0,Authentic,A,False,1.0,A2,P1,P1,0.16853932584269662,120.0,40.0,,
123,Annibale Padovano,"MIssa Domina, a lingua dolosa: Agnus dei",21,1.0,Authentic,A,False,1.0,A2,P1,P1,0.2247191011235955,40.0,40.0,,
124,Annibale Padovano,"MIssa Domina, a lingua dolosa: Agnus dei",26,1.0,Authentic,A,False,1.0,A2,P1,P1,0.2808988764044944,40.0,80.0,,
125,Annibale Padovano,"MIssa Domina, a lingua dolosa: Agnus dei",36,1.0,Authentic,A,False,1.0,A2,P1,P1,0.39325842696629215,80.0,24.0,,
126,Annibale Padovano,"MIssa Domina, a lingua dolosa: Agnus dei",39,1.0,Authentic,D,False,1.0,D3,P4,-P5,0.42696629213483145,24.0,24.0,,
127,Annibale Padovano,"MIssa Domina, a lingua dolosa: Agnus dei",42,1.0,Authentic,G,False,1.0,G2,-M2,-M2,0.4606741573033708,24.0,104.0,,
128,Annibale Padovano,"MIssa Domina, a lingua dolosa: Agnus dei",55,1.0,Authentic,C,False,1.0,C3,m3,-M6,0.6067415730337079,104.0,16.0,,
129,Annibale Padovano,"MIssa Domina, a lingua dolosa: Agnus dei",57,1.0,Authentic,C,False,1.0,C4,m10,-M6,0.6292134831460674,16.0,48.0,,
130,Annibale Padovano,"MIssa Domina, a lingua dolosa: Agnus dei",61,1.0,Clausula Vera,G,False,1.0,G2,-M2,-M2,0.6966292134831461,48.0,48.0,,
131,Annibale Padovano,"MIssa Domina, a lingua dolosa: Agnus dei",65,1.0,Clausula Vera,G,False,1.0,G3,m7,-M2,0.7640449438202247,48.0,48.0,,
132,Annibale Padovano,"MIssa Domina, a lingua dolosa: Agnus dei",69,1.0,Clausula Vera,C,True,1.0,C3,m3,-M6,0.8314606741573034,48.0,36.0,,
133,Annibale Padovano,"MIssa Domina, a lingua dolosa: Agnus dei",72,1.0,Authentic,C,False,1.0,C3,m3,-M6,0.8820224719101124,36.0,36.0,,
134,Annibale Padovano,"MIssa Domina, a lingua dolosa: Agnus dei",75,1.0,Authentic,A,False,1.0,A2,P1,P1,0.9325842696629213,36.0,48.0,,
135,Annibale Padovano,"MIssa Domina, a lingua dolosa: Agnus dei",79,1.0,Authentic,A,False,1.0,A2,P1,P1,1.0,48.0,24.0,,
