,Composer,Title,First_Offset,Measures_Beats,Melodic_Entry_Intervals,Offsets,Soggetti,Time_Entry_Intervals,Voices,Presentation_Type,Number_Entries,Flexed_Entries,Validation,Comments
125,Giovanni Pierluigi da Palestrina,Missa Benedicta es: Agnus Dei,44.0,"['6/3.0', '9/1.0', '12/1.0']","['P1', 'P8']","[44.0, 64.0, 88.0]","[('2', '2', '-3', '2')]","[20.0, 24.0]","['[Bassus 2]', '[Bassus 1]', '[Contratenor 1]']",FUGA,3,False,,
126,Giovanni Pierluigi da Palestrina,Missa Benedicta es: Agnus Dei,132.0,"['17/3.0', '22/1.0', '26/3.0', '27/3.0']","['P5', 'P-8', 'P4']","[132.0, 168.0, 204.0, 212.0]","[('2', '-3', '-3', '2')]","[36.0, 36.0, 8.0]","['[Contratenor 2]', '[Discantus]', '[Tenor]', '[Contratenor 1]']",FUGA,4,False,,
127,Giovanni Pierluigi da Palestrina,Missa Benedicta es: Agnus Dei,134.0,"['17/4.0', '22/4.0']",['P5'],"[134.0, 174.0]","[('-5', '3', '2', '-4')]",[40.0],"['[Bassus 1]', '[Tenor]']",FUGA,2,False,,
128,Giovanni Pierluigi da Palestrina,Missa Benedicta es: Agnus Dei,154.0,"['20/2.0', '24/4.0', '25/2.0']","['M2', 'P1']","[154.0, 190.0, 194.0]","[('-5', '3', '2', '2')]","[36.0, 4.0]","['[Bassus 2]', '[Contratenor 2]', '[Bassus 1]']",FUGA,3,False,,
129,Giovanni Pierluigi da Palestrina,Missa Benedicta es: Agnus Dei,262.0,"['33/4.0', '36/2.0', '40/4.0', '43/2.0']","['P1', 'P-5', 'P8']","[262.0, 282.0, 318.0, 338.0]","[('-2', '-2', '-2', '3')]","[20.0, 36.0, 20.0]","['[Contratenor 1]', '[Contratenor 2]', '[Contratenor 2]', '[Discantus]']",ID,4,False,,
130,Giovanni Pierluigi da Palestrina,Missa Benedicta es: Agnus Dei,266.0,"['34/2.0', '36/4.0', '38/4.0', '41/2.0', '42/1.0', '43/4.0']","['P-8', 'P-5', 'P1', 'P1', 'P8']","[266.0, 286.0, 302.0, 322.0, 328.0, 342.0]","[('-2', '-2', '-2', '-2')]","[20.0, 16.0, 20.0, 6.0, 14.0]","['[Discantus]', '[Tenor]', '[Bassus 1]', '[Bassus 2]', '[Bassus 1]', '[Contratenor 1]']",FUGA,6,False,,
131,Giovanni Pierluigi da Palestrina,Missa Benedicta es: Agnus Dei,456.0,"['57/1.0', '59/1.0', '59/1.0', '62/1.0', '65/1.0', '67/1.0', '69/1.0']","['P5', 'P-8', 'P-5', 'P5', 'P-4', 'P8']","[456.0, 472.0, 480.0, 512.0, 552.0, 572.0, 592.0]","[('2', '2', '-2', '-3')]","[16.0, 8.0, 32.0, 40.0, 20.0, 20.0]","['[Contratenor 2]', '[Discantus]', '[Tenor]', '[Bassus 2]', '[Tenor]', '[Bassus 1]', '[Contratenor 1]']",FUGA,7,False,,
132,Giovanni Pierluigi da Palestrina,Missa Benedicta es: Agnus Dei,604.0,"['70/1.0', '73/1.0']",['P1'],"[604.0, 644.0]","[('4', '-3', '2', '-3')]",[40.0],"['[Bassus 2]', '[Bassus 1]']",FUGA,2,False,,
133,Giovanni Pierluigi da Palestrina,Missa Benedicta es: Agnus Dei,624.0,"['72/1.0', '74/1.0', '75/1.0', '76/1.0', '80/1.0', '81/1.0']","['P-8', 'P4', 'P-5', 'P5', 'P-5', 'P5']","[624.0, 652.0, 664.0, 676.0, 716.0, 716.0, 736.0]","[('-2', '2', '2', '-3')]","[28.0, 12.0, 12.0, 40.0, 0.0, 20.0]","['[Discantus]', '[Tenor]', '[Contratenor 2]', '[Bassus 2]', '[Contratenor 1]', '[Bassus 1]', '[Contratenor 2]']",FUGA,7,False,,
134,Giovanni Pierluigi da Palestrina,Missa Benedicta es: Agnus Dei,756.0,"['83/1.0', '86/1.0', '88/1.0', '90/1.0']","['P1', 'P1', 'P1']","[756.0, 780.0, 800.0, 824.0]","[('-3', '2', '2', '-5')]","[24.0, 20.0, 24.0]","['[Bassus 2]', '[Bassus 1]', '[Bassus 2]', '[Bassus 1]']",ID,4,False,,
135,Giovanni Pierluigi da Palestrina,Missa Benedicta es: Agnus Dei,792.0,"['87/1.0', '89/1.0', '91/1.0']","['P-8', 'P8']","[792.0, 812.0, 840.0]","[('-3', '2', '2', '-3')]","[20.0, 28.0]","['[Discantus]', '[Tenor]', '[Discantus]']",FUGA,3,False,,
136,Giovanni Pierluigi da Palestrina,Missa Benedicta es: Agnus Dei,796.0,"['87/1.0', '90/1.0', '91/1.0']","['P1', 'P1']","[796.0, 828.0, 844.0]","[('2', '-2', '-3', '4')]","[32.0, 16.0]","['[Contratenor 2]', '[Contratenor 1]', '[Contratenor 2]']",FUGA,3,False,,
137,Giovanni Pierluigi da Palestrina,Missa Benedicta es: Agnus Dei,864.0,"['93/1.0', '94/2.0', '97/2.0']","['P8', 'P5']","[864.0, 874.0, 902.0]","[('2', '2', '2', '2')]","[10.0, 28.0]","['[Bassus 1]', '[Tenor]', '[Discantus]']",FUGA,3,False,,
