,Composer,Title,Measure,Beat,CadType,Tone,Evaded,LeadingTones,Low,RelLow,RelTone,Progress,SinceLast,ToNext,Validation,Comments
16,Pere Riquet,Missa Susanne un jour: Kyrie,22,1.0,Authentic,D,False,1.0,D3,-P4,-P4,0.44,56.0,28.0,,
17,Pere Riquet,Missa Susanne un jour: Kyrie,25,3.0,Authentic,B-,False,1.0,B-2,-M6,m3,0.51,28.0,60.0,,
18,Pere Riquet,Missa Susanne un jour: Kyrie,33,1.0,Authentic,G,False,1.0,G3,P1,P1,0.66,60.0,48.0,,
19,Pere Riquet,Missa Susanne un jour: Kyrie,38,1.0,Authentic,D,False,1.0,D3,-P4,-P4,0.78,48.0,24.0,,
20,Pere Riquet,Missa Susanne un jour: Kyrie,41,1.0,,G,,,E-3,-M3,P1,0.84,24.0,8.0,,
21,Pere Riquet,Missa Susanne un jour: Kyrie,42,1.0,Authentic,B-,False,1.0,B-2,-M6,m3,0.86,8.0,56.0,,
22,Pere Riquet,Missa Susanne un jour: Kyrie,49,1.0,Authentic,G,False,1.0,G3,P1,P1,1.0,56.0,16.0,,
23,Pere Riquet,Missa Susanne un jour: Gloria,9,1.0,Authentic,B-,False,1.0,B-2,-M6,m3,0.058394160583941604,64.0,132.0,,
24,Pere Riquet,Missa Susanne un jour: Gloria,25,3.0,,,,,C3,-P5,,0.17883211678832117,132.0,40.0,,
25,Pere Riquet,Missa Susanne un jour: Gloria,30,3.0,Authentic,D,False,1.0,D3,-P4,-P4,0.21532846715328466,40.0,96.0,,
26,Pere Riquet,Missa Susanne un jour: Gloria,42,3.0,Phrygian,D,False,1.0,D4,P5,-P4,0.3029197080291971,96.0,72.0,,
27,Pere Riquet,Missa Susanne un jour: Gloria,51,3.0,Phrygian,A,False,1.0,A3,M2,M2,0.3686131386861314,72.0,28.0,,
28,Pere Riquet,Missa Susanne un jour: Gloria,55,1.0,Authentic,G,False,1.0,G3,P1,P1,0.39416058394160586,28.0,48.0,,
29,Pere Riquet,Missa Susanne un jour: Gloria,61,1.0,Authentic,D,False,1.0,D3,-P4,-P4,0.43795620437956206,48.0,64.0,,
30,Pere Riquet,Missa Susanne un jour: Gloria,69,1.0,Authentic,G,False,1.0,G3,P1,P1,0.49635036496350365,64.0,16.0,,
31,Pere Riquet,Missa Susanne un jour: Gloria,71,1.0,Authentic,B-,False,1.0,B-2,-M6,m3,0.5109489051094891,16.0,60.0,,
32,Pere Riquet,Missa Susanne un jour: Gloria,78,3.0,Clausula Vera,G,False,1.0,G3,P1,P1,0.5656934306569343,60.0,44.0,,
33,Pere Riquet,Missa Susanne un jour: Gloria,84,1.0,Authentic,G,False,1.0,G3,P1,P1,0.6058394160583942,44.0,48.0,,
34,Pere Riquet,Missa Susanne un jour: Gloria,90,1.0,Clausula Vera,G,False,1.0,G3,P1,P1,0.6496350364963503,48.0,56.0,,
35,Pere Riquet,Missa Susanne un jour: Gloria,97,1.0,Clausula Vera,G,False,1.0,G3,P1,P1,0.7007299270072993,56.0,48.0,,
36,Pere Riquet,Missa Susanne un jour: Gloria,103,1.0,Phrygian,D,False,1.0,D3,-P4,-P4,0.7445255474452555,48.0,12.0,,
37,Pere Riquet,Missa Susanne un jour: Gloria,104,3.0,Phrygian,A,False,1.0,A3,M2,M2,0.7554744525547445,12.0,4.0,,
38,Pere Riquet,Missa Susanne un jour: Gloria,105,1.0,Clausula Vera,D,False,1.0,D4,P5,-P4,0.7591240875912408,4.0,32.0,,
39,Pere Riquet,Missa Susanne un jour: Gloria,109,1.0,Phrygian,A,False,1.0,A2,-m7,M2,0.7883211678832117,32.0,24.0,,
40,Pere Riquet,Missa Susanne un jour: Gloria,112,1.0,Clausula Vera,G,True,1.0,G3,P1,P1,0.8102189781021898,24.0,232.0,,
41,Pere Riquet,Missa Susanne un jour: Credo,8,1.0,Authentic,D,True,1.0,B-3,m3,-P4,0.026615969581749048,56.0,28.0,,
42,Pere Riquet,Missa Susanne un jour: Credo,11,3.0,Authentic,D,True,1.0,B-3,m3,-P4,0.039923954372623575,28.0,4.0,,
43,Pere Riquet,Missa Susanne un jour: Credo,12,1.0,Phrygian,A,False,1.0,A3,M2,M2,0.04182509505703422,4.0,72.0,,
44,Pere Riquet,Missa Susanne un jour: Credo,21,1.0,Authentic,G,False,1.0,G3,P1,P1,0.07604562737642585,72.0,20.0,,
45,Pere Riquet,Missa Susanne un jour: Credo,23,3.0,Authentic,B-,False,1.0,B-2,-M6,m3,0.08555133079847908,20.0,52.0,,
46,Pere Riquet,Missa Susanne un jour: Credo,30,1.0,Authentic,G,True,1.0,E-3,-M3,P1,0.11026615969581749,52.0,4.0,,
47,Pere Riquet,Missa Susanne un jour: Credo,30,3.0,Phrygian,D,False,1.0,D3,-P4,-P4,0.11216730038022814,4.0,4.0,,
48,Pere Riquet,Missa Susanne un jour: Credo,31,1.0,Authentic,G,False,1.0,G3,P1,P1,0.11406844106463879,4.0,40.0,,
49,Pere Riquet,Missa Susanne un jour: Credo,36,1.0,Clausula Vera,D,False,1.0,B-3,m3,-P4,0.13307984790874525,40.0,12.0,,
50,Pere Riquet,Missa Susanne un jour: Credo,37,3.0,Phrygian,D,False,1.0,D3,-P4,-P4,0.13878326996197718,12.0,4.0,,
51,Pere Riquet,Missa Susanne un jour: Credo,38,1.0,Clausula Vera,G,False,1.0,G3,P1,P1,0.14068441064638784,4.0,88.0,,
52,Pere Riquet,Missa Susanne un jour: Credo,49,1.0,Phrygian,D,False,1.0,D3,-P4,-P4,0.18250950570342206,88.0,12.0,,
53,Pere Riquet,Missa Susanne un jour: Credo,50,3.0,Phrygian,A,False,1.0,A3,M2,M2,0.188212927756654,12.0,4.0,,
54,Pere Riquet,Missa Susanne un jour: Credo,51,1.0,Clausula Vera,D,False,1.0,D4,P5,-P4,0.19011406844106463,4.0,32.0,,
55,Pere Riquet,Missa Susanne un jour: Credo,55,1.0,Phrygian,A,False,1.0,A2,-m7,M2,0.20532319391634982,32.0,36.0,,
56,Pere Riquet,Missa Susanne un jour: Credo,59,3.0,Phrygian,A,False,1.0,A3,M2,M2,0.2224334600760456,36.0,4.0,,
57,Pere Riquet,Missa Susanne un jour: Credo,60,1.0,Authentic,D,False,1.0,D3,-P4,-P4,0.22433460076045628,4.0,20.0,,
58,Pere Riquet,Missa Susanne un jour: Credo,62,3.0,,,,,C3,-P5,,0.2338403041825095,20.0,44.0,,
59,Pere Riquet,Missa Susanne un jour: Credo,68,1.0,Authentic,D,False,1.0,D3,-P4,-P4,0.25475285171102663,44.0,24.0,,
60,Pere Riquet,Missa Susanne un jour: Credo,71,1.0,Authentic,B-,False,1.0,B-2,-M6,m3,0.2661596958174905,24.0,48.0,,
61,Pere Riquet,Missa Susanne un jour: Credo,77,1.0,Clausula Vera,G,False,1.0,G3,P1,P1,0.2889733840304182,48.0,56.0,,
62,Pere Riquet,Missa Susanne un jour: Credo,84,1.0,Authentic,G,False,1.0,G3,P1,P1,0.3155893536121673,56.0,28.0,,
63,Pere Riquet,Missa Susanne un jour: Credo,87,3.0,Authentic,B-,False,1.0,B-2,-M6,m3,0.3288973384030418,28.0,32.0,,
64,Pere Riquet,Missa Susanne un jour: Credo,91,3.0,Clausula Vera,B-,False,1.0,B-3,m3,m3,0.344106463878327,32.0,12.0,,
65,Pere Riquet,Missa Susanne un jour: Credo,93,1.0,Clausula Vera,B-,False,1.0,B-3,m3,m3,0.34980988593155893,12.0,24.0,,
66,Pere Riquet,Missa Susanne un jour: Credo,96,1.0,Phrygian,A,False,1.0,A3,M2,M2,0.3612167300380228,24.0,96.0,,
67,Pere Riquet,Missa Susanne un jour: Credo,108,1.0,Authentic,G,False,1.0,G3,P1,P1,0.4068441064638783,96.0,32.0,,
68,Pere Riquet,Missa Susanne un jour: Credo,112,1.0,Authentic,C,True,1.0,A4,M9,-P5,0.4220532319391635,32.0,16.0,,
69,Pere Riquet,Missa Susanne un jour: Credo,114,1.0,Authentic,F,True,1.0,D4,P5,-M2,0.4296577946768061,16.0,28.0,,
70,Pere Riquet,Missa Susanne un jour: Credo,117,3.0,Clausula Vera,F,True,1.0,F4,m7,-M2,0.4429657794676806,28.0,16.0,,
71,Pere Riquet,Missa Susanne un jour: Credo,119,3.0,Clausula Vera,B-,True,1.0,B-4,m10,m3,0.4505703422053232,16.0,12.0,,
72,Pere Riquet,Missa Susanne un jour: Credo,121,1.0,Authentic,F,True,1.0,D4,P5,-M2,0.45627376425855515,12.0,20.0,,
73,Pere Riquet,Missa Susanne un jour: Credo,123,3.0,Authentic,B-,False,1.0,B-3,m3,m3,0.46577946768060835,20.0,172.0,,
74,Pere Riquet,Missa Susanne un jour: Credo,145,1.0,Clausula Vera,D,False,1.0,D4,P5,-P4,0.5475285171102662,172.0,36.0,,
75,Pere Riquet,Missa Susanne un jour: Credo,149,3.0,Authentic,D,False,1.0,D4,P5,-P4,0.564638783269962,36.0,8.0,,
76,Pere Riquet,Missa Susanne un jour: Credo,150,3.0,Authentic,D,True,0.0,B-3,m3,-P4,0.5684410646387833,8.0,18.0,,
77,Pere Riquet,Missa Susanne un jour: Credo,152,4.0,Authentic,A,True,0.0,C4,P4,M2,0.5769961977186312,18.0,22.0,,
78,Pere Riquet,Missa Susanne un jour: Credo,155,3.0,Clausula Vera,G,False,1.0,G3,P1,P1,0.5874524714828897,22.0,60.0,,
79,Pere Riquet,Missa Susanne un jour: Credo,163,1.0,Authentic,C,False,1.0,C4,P4,-P5,0.6159695817490495,60.0,12.0,,
80,Pere Riquet,Missa Susanne un jour: Credo,164,3.0,Clausula Vera,G,False,1.0,G3,P1,P1,0.6216730038022814,12.0,40.0,,
81,Pere Riquet,Missa Susanne un jour: Credo,169,3.0,Clausula Vera,B-,False,1.0,B-3,m3,m3,0.6406844106463878,40.0,24.0,,
82,Pere Riquet,Missa Susanne un jour: Credo,172,3.0,Authentic,G,False,1.0,G3,P1,P1,0.6520912547528517,24.0,20.0,,
83,Pere Riquet,Missa Susanne un jour: Credo,175,1.0,Clausula Vera,B-,True,1.0,B-2,-M6,m3,0.6615969581749049,20.0,20.0,,
84,Pere Riquet,Missa Susanne un jour: Credo,177,3.0,Authentic,D,False,1.0,D4,P5,-P4,0.6711026615969582,20.0,12.0,,
85,Pere Riquet,Missa Susanne un jour: Credo,179,1.0,Authentic,D,False,1.0,D3,-P4,-P4,0.6768060836501901,12.0,40.0,,
86,Pere Riquet,Missa Susanne un jour: Credo,184,1.0,Clausula Vera,G,False,1.0,G3,P1,P1,0.6958174904942965,40.0,88.0,,
87,Pere Riquet,Missa Susanne un jour: Credo,195,1.0,Clausula Vera,G,True,1.0,G3,P1,P1,0.7376425855513308,88.0,16.0,,
88,Pere Riquet,Missa Susanne un jour: Credo,197,1.0,Authentic,B-,False,1.0,B-2,-M6,m3,0.7452471482889734,16.0,24.0,,
89,Pere Riquet,Missa Susanne un jour: Credo,200,1.0,Authentic,B-,False,1.0,B-2,-M6,m3,0.7566539923954373,24.0,24.0,,
90,Pere Riquet,Missa Susanne un jour: Credo,203,1.0,Authentic,G,False,1.0,G3,P1,P1,0.7680608365019012,24.0,136.0,,
91,Pere Riquet,Missa Susanne un jour: Credo,220,1.0,Authentic,G,False,1.0,G3,P1,P1,0.8326996197718631,136.0,120.0,,
92,Pere Riquet,Missa Susanne un jour: Credo,235,1.0,Phrygian,A,False,1.0,A3,M2,M2,0.8897338403041825,120.0,16.0,,
93,Pere Riquet,Missa Susanne un jour: Credo,237,1.0,Authentic,D,False,1.0,D3,-P4,-P4,0.8973384030418251,16.0,24.0,,
94,Pere Riquet,Missa Susanne un jour: Credo,240,1.0,Phrygian,A,False,1.0,A3,M2,M2,0.908745247148289,24.0,4.0,,
95,Pere Riquet,Missa Susanne un jour: Credo,240,3.0,Authentic,D,True,1.0,F3,-M2,-P4,0.9106463878326996,4.0,12.0,,
96,Pere Riquet,Missa Susanne un jour: Credo,242,1.0,,,,,G3,P1,,0.9163498098859315,12.0,80.0,,
97,Pere Riquet,Missa Susanne un jour: Credo,252,1.0,Authentic,G,False,1.0,G3,P1,P1,0.9543726235741445,80.0,52.0,,
98,Pere Riquet,Missa Susanne un jour: Credo,258,3.0,Authentic,G,False,1.0,G3,P1,P1,0.9790874524714829,52.0,28.0,,
99,Pere Riquet,Missa Susanne un jour: Credo,262,1.0,Authentic,G,False,1.0,G3,P1,P1,0.9923954372623575,28.0,32.0,,
100,Pere Riquet,Missa Susanne un jour: Sanctus,7,1.0,Phrygian,D,False,1.0,D3,-m10,-M3,0.046153846153846156,48.0,8.0,,
101,Pere Riquet,Missa Susanne un jour: Sanctus,8,1.0,Clausula Vera,G,False,1.0,G3,-m7,m2,0.05384615384615385,8.0,72.0,,
102,Pere Riquet,Missa Susanne un jour: Sanctus,17,1.0,,D,,,D3,-m10,-M3,0.12307692307692308,72.0,56.0,,
103,Pere Riquet,Missa Susanne un jour: Sanctus,24,1.0,Clausula Vera,G,False,1.0,G3,-m7,m2,0.17692307692307693,56.0,48.0,,
104,Pere Riquet,Missa Susanne un jour: Sanctus,30,1.0,Clausula Vera,B-,False,1.0,B-2,-P12,d4,0.2230769230769231,48.0,64.0,,
105,Pere Riquet,Missa Susanne un jour: Sanctus,38,1.0,Authentic,D,False,1.0,D3,-m10,-M3,0.2846153846153846,64.0,16.0,,
106,Pere Riquet,Missa Susanne un jour: Sanctus,40,1.0,Authentic,G,False,1.0,G3,-m7,m2,0.3,16.0,20.0,,
107,Pere Riquet,Missa Susanne un jour: Sanctus,42,3.0,Authentic,B-,False,1.0,B-2,-P12,d4,0.3192307692307692,20.0,20.0,,
108,Pere Riquet,Missa Susanne un jour: Sanctus,45,1.0,Clausula Vera,B-,False,1.0,B-2,-P12,d4,0.3384615384615385,20.0,28.0,,
109,Pere Riquet,Missa Susanne un jour: Sanctus,48,3.0,Phrygian,D,False,1.0,D3,-m10,-M3,0.36538461538461536,28.0,4.0,,
110,Pere Riquet,Missa Susanne un jour: Sanctus,49,1.0,Authentic,G,False,1.0,G3,-m7,m2,0.36923076923076925,4.0,264.0,,
111,Pere Riquet,Missa Susanne un jour: Sanctus,71,1.0,Authentic,B-,False,1.0,B-2,-P12,d4,0.6230769230769231,264.0,20.0,,
112,Pere Riquet,Missa Susanne un jour: Sanctus,73,1.0,Authentic,B-,True,1.0,G3,-m7,d4,0.6423076923076924,20.0,220.0,,
113,Pere Riquet,Missa Susanne un jour: Sanctus,96,1.0,Clausula Vera,F#,False,0.0,F4,P1,P1,0.8538461538461538,220.0,168.0,,
114,Pere Riquet,Missa Susanne un jour: Agnus Dei,15,1.0,Phrygian,D,False,1.0,D4,P5,-P4,0.28,112.0,40.0,,
115,Pere Riquet,Missa Susanne un jour: Agnus Dei,20,1.0,Clausula Vera,B-,True,1.0,B-2,-M6,m3,0.38,40.0,24.0,,
116,Pere Riquet,Missa Susanne un jour: Agnus Dei,23,1.0,Authentic,G,False,1.0,G3,P1,P1,0.44,24.0,24.0,,
117,Pere Riquet,Missa Susanne un jour: Agnus Dei,26,1.0,,D,,,D4,P5,-P4,0.5,24.0,52.0,,
118,Pere Riquet,Missa Susanne un jour: Agnus Dei,32,3.0,Clausula Vera,D,False,1.0,D3,-P4,-P4,0.63,52.0,12.0,,
119,Pere Riquet,Missa Susanne un jour: Agnus Dei,34,1.0,Authentic,G,False,1.0,G3,P1,P1,0.66,12.0,52.0,,
120,Pere Riquet,Missa Susanne un jour: Agnus Dei,40,3.0,Authentic,,True,-1.0,C3,-P5,,0.79,52.0,12.0,,
121,Pere Riquet,Missa Susanne un jour: Agnus Dei,42,1.0,Phrygian,D,False,1.0,D4,P5,-P4,0.82,12.0,24.0,,
122,Pere Riquet,Missa Susanne un jour: Agnus Dei,45,1.0,Authentic,G,False,1.0,G3,P1,P1,0.88,24.0,24.0,,
123,Pere Riquet,Missa Susanne un jour: Agnus Dei,48,1.0,Authentic,G,False,1.0,G3,P1,P1,0.94,24.0,40.0,,
