,Composer,Title,First_Offset,Measures_Beats,Melodic_Entry_Intervals,Offsets,Soggetti,Time_Entry_Intervals,Voices,Presentation_Type,Number_Entries,Flexed_Entries,Validation,Comments
136,Roland de Lassus,Missa super Ite rime dolenti: Credo,1339.0,"['168/2.5', '170/2.0']",['m2'],"[1339.0, 1354.0]","[('-3', '2', '2', '-2'), ('-2', '2', '2', '-2'), ('-3', '2', '2', '-3')]",[15.0],"['[Altus]', '[Altus]']",FUGA,2,True,,
137,Roland de Lassus,Missa super Ite rime dolenti: Credo,1339.0,"['168/2.5', '169/3.5']",['M9'],"[1339.0, 1349.0]","[('2', '2', '2', '-4'), ('2', '2', '2', '-5')]",[10.0],"['[Bassus]', '[Tenor]']",FUGA,2,True,,
138,Roland de Lassus,Missa super Ite rime dolenti: Credo,1389.0,"['174/3.5', '181/1.0']",['M2'],"[1389.0, 1440.0]","[('-2', '2', '-2', '2')]",[51.0],"['[Discantus]', '[Altus]']",FUGA,2,False,,
139,Roland de Lassus,Missa super Ite rime dolenti: Credo,1420.0,"['178/3.0', '184/3.0']",['m2'],"[1420.0, 1480.0]","[('2', '-2', '-2', '-2')]",[60.0],"['[Quintus]', '[Altus]']",FUGA,2,False,,
140,Roland de Lassus,Missa super Ite rime dolenti: Credo,1506.0,"['187/4.0', '189/4.0', '191/4.0']","['m7', 'P5']","[1506.0, 1522.0, 1538.0]","[('-2', '-2', '2', '-2'), ('-2', '-2', '2', '-3'), ('-2', '-2', '2', '-4')]","[16.0, 16.0]","['[Bassus]', '[Altus]', '[Discantus]']",PEN,3,True,,
141,Roland de Lassus,Missa super Ite rime dolenti: Credo,1506.0,"['187/4.0', '189/4.0', '190/2.5', '190/4.0', '191/2.0', '191/4.0']","['m7', 'm-3', 'P-5', 'P8', 'P4']","[1506.0, 1522.0, 1527.0, 1530.0, 1534.0, 1538.0]","[('-2', '-2', '2', '-2'), ('-2', '-2', '2', '-3'), ('-2', '-2', '2', '-4')]","[16.0, 5.0, 3.0, 4.0, 4.0]","['[Bassus]', '[Altus]', '[Quintus]', '[Bassus]', '[Altus]', '[Discantus]']",FUGA,6,True,,
142,Roland de Lassus,Missa super Ite rime dolenti: Credo,1506.0,"['187/4.0', '190/2.5', '190/4.0', '191/2.0']","['P5', 'P-5', 'P8']","[1506.0, 1527.0, 1530.0, 1534.0]","[('-3', '-2', '2', '-4'), ('-2', '-2', '2', '-3'), ('-2', '-2', '2', '-4')]","[21.0, 3.0, 4.0]","['[Bassus]', '[Quintus]', '[Bassus]', '[Altus]']",FUGA,4,True,,
143,Roland de Lassus,Missa super Ite rime dolenti: Credo,1506.0,"['187/4.0', '190/4.0']",['P1'],"[1506.0, 1530.0]","[('-3', '-2', '2', '-4'), ('-3', '-2', '2', '-5'), ('-2', '-2', '2', '-4')]",[24.0],"['[Bassus]', '[Bassus]']",FUGA,2,True,,
144,Roland de Lassus,Missa super Ite rime dolenti: Credo,1522.0,"['189/4.0', '190/2.5', '191/2.0', '191/4.0']","['m-3', 'P4', 'P4']","[1522.0, 1527.0, 1534.0, 1538.0]","[('-2', '-2', '2', '-2'), ('-2', '-2', '2', '-3')]","[5.0, 7.0, 4.0]","['[Altus]', '[Quintus]', '[Altus]', '[Discantus]']",FUGA,4,True,,
145,Roland de Lassus,Missa super Ite rime dolenti: Credo,1522.0,"['189/4.0', '190/4.0', '191/4.0']","['m-7', 'P11']","[1522.0, 1530.0, 1538.0]","[('-2', '-2', '2', '-2'), ('-2', '-2', '2', '-3'), ('-2', '-2', '2', '-4')]","[8.0, 8.0]","['[Altus]', '[Bassus]', '[Discantus]']",PEN,3,True,,
146,Roland de Lassus,Missa super Ite rime dolenti: Credo,1530.0,"['190/4.0', '191/2.0', '191/4.0']","['P8', 'P4']","[1530.0, 1534.0, 1538.0]","[('-2', '-2', '2', '-2'), ('-2', '-2', '2', '-3'), ('-2', '-2', '2', '-4')]","[4.0, 4.0]","['[Bassus]', '[Altus]', '[Discantus]']",PEN,3,True,,
147,Roland de Lassus,Missa super Ite rime dolenti: Sanctus,0.0,"['1/1.0', '7/4.0', '15/3.0']","['M-2', 'P4']","[0.0, 54.0, 116.0]","[('4', '-2', '-2', '-2'), ('5', '-2', '-2', '-2')]","[54.0, 62.0]","['[Altus]', '[Tenor]', '[Altus]']",FUGA,3,True,,
148,Roland de Lassus,Missa super Ite rime dolenti: Sanctus,4.0,"['1/3.0', '3/1.0', '6/3.0', '8/1.0']","['P8', 'P1', 'P-12']","[4.0, 16.0, 44.0, 56.0]","[('5', '-2', '2', '2')]","[12.0, 28.0, 12.0]","['[Tenor]', '[Discantus]', '[Discantus]', '[Bassus]']",ID,4,False,,
149,Roland de Lassus,Missa super Ite rime dolenti: Sanctus,4.0,"['1/3.0', '3/1.0', '4/3.0']","['P8', 'P-12']","[4.0, 16.0, 28.0]","[('5', '-2', '2', '2')]","[12.0, 12.0]","['[Tenor]', '[Discantus]', '[Bassus]']",PEN,3,False,,
150,Roland de Lassus,Missa super Ite rime dolenti: Sanctus,4.0,"['1/3.0', '4/4.0', '8/1.0']","['P1', 'P-5']","[4.0, 30.0, 56.0]","[('5', '-2', '2', '2')]","[26.0, 26.0]","['[Tenor]', '[Quintus]', '[Bassus]']",PEN,3,False,,
151,Roland de Lassus,Missa super Ite rime dolenti: Sanctus,4.0,"['1/3.0', '3/1.0', '4/3.0', '4/4.0', '6/3.0', '8/1.0']","['P8', 'P-12', 'P5', 'P8', 'P-12']","[4.0, 16.0, 28.0, 30.0, 44.0, 56.0]","[('5', '-2', '2', '2')]","[12.0, 12.0, 2.0, 14.0, 12.0]","['[Tenor]', '[Discantus]', '[Bassus]', '[Quintus]', '[Discantus]', '[Bassus]']",FUGA,6,False,,
152,Roland de Lassus,Missa super Ite rime dolenti: Sanctus,16.0,"['3/1.0', '4/3.0', '6/3.0', '8/1.0']","['P-12', 'P12', 'P-12']","[16.0, 28.0, 44.0, 56.0]","[('5', '-2', '2', '2')]","[12.0, 16.0, 12.0]","['[Discantus]', '[Bassus]', '[Discantus]', '[Bassus]']",ID,4,False,,
153,Roland de Lassus,Missa super Ite rime dolenti: Sanctus,16.0,"['3/1.0', '4/4.0', '6/3.0']","['P-8', 'P8']","[16.0, 30.0, 44.0]","[('5', '-2', '2', '2')]","[14.0, 14.0]","['[Discantus]', '[Quintus]', '[Discantus]']",PEN,3,False,,
154,Roland de Lassus,Missa super Ite rime dolenti: Sanctus,26.0,"['4/2.0', '9/3.0']",['P1'],"[26.0, 68.0]","[('2', '2', '-2', '-3'), ('2', '2', '-2', '-2'), ('3', '2', '-2', '-2')]",[42.0],"['[Tenor]', '[Altus]']",FUGA,2,True,,
155,Roland de Lassus,Missa super Ite rime dolenti: Sanctus,82.0,"['11/2.0', '14/2.0']",['P-5'],"[82.0, 106.0]","[('4', '-3', '5', '-2'), ('5', '-3', '5', '-2')]",[24.0],"['[Tenor]', '[Bassus]']",FUGA,2,True,,
156,Roland de Lassus,Missa super Ite rime dolenti: Sanctus,86.0,"['11/4.0', '12/3.0', '14/4.0', '16/4.0']","['P5', 'P-8', 'P8']","[86.0, 92.0, 110.0, 126.0]","[('4', '-2', '-2', '2')]","[6.0, 18.0, 16.0]","['[Altus]', '[Discantus]', '[Quintus]', '[Discantus]']",FUGA,4,False,,
157,Roland de Lassus,Missa super Ite rime dolenti: Sanctus,216.0,"['28/1.0', '34/1.0', '37/4.0', '40/4.0', '42/2.0', '49/1.0', '49/2.0', '49/2.5']","['P-8', 'P4', 'M-3', 'M7', 'M-10', 'M10', 'P-5']","[216.0, 264.0, 294.0, 318.0, 330.0, 384.0, 386.0, 387.0]","[('2', '-2', '-2', '-2')]","[48.0, 30.0, 24.0, 12.0, 54.0, 2.0, 1.0]","['[Discantus]', '[Tenor]', '[Altus]', '[Tenor]', '[Discantus]', '[Tenor]', '[Discantus]', '[Altus]']",FUGA,8,False,,
158,Roland de Lassus,Missa super Ite rime dolenti: Sanctus,224.0,"['29/1.0', '31/3.0']",['P8'],"[224.0, 244.0]","[('-8', '2', '2', '2')]",[20.0],"['[Tenor]', '[Discantus]']",FUGA,2,False,,
159,Roland de Lassus,Missa super Ite rime dolenti: Sanctus,264.0,"['34/1.0', '40/4.0', '42/2.0', '49/1.0']","['m2', 'M7', 'M-10']","[264.0, 318.0, 330.0, 384.0]","[('2', '-2', '-2', '-2')]","[54.0, 12.0, 54.0]","['[Tenor]', '[Tenor]', '[Discantus]', '[Tenor]']",ID,4,False,,
160,Roland de Lassus,Missa super Ite rime dolenti: Sanctus,302.0,"['38/4.0', '40/2.0', '44/4.0']","['M-2', 'M2']","[302.0, 314.0, 350.0]","[('-2', '-2', '2', '4'), ('-2', '-2', '2', '3')]","[12.0, 36.0]","['[Discantus]', '[Altus]', '[Discantus]']",FUGA,3,True,,
161,Roland de Lassus,Missa super Ite rime dolenti: Sanctus,302.0,"['38/4.0', '40/2.0', '42/4.0', '44/4.0', '45/2.5', '46/2.0']","['M-2', 'm-3', 'P4', 'P-5', 'P-4']","[302.0, 314.0, 334.0, 350.0, 355.0, 362.0]","[('-2', '-2', '2', '4'), ('-2', '-2', '2', '3'), ('-2', '-2', '2', '2')]","[12.0, 20.0, 16.0, 5.0, 7.0]","['[Discantus]', '[Altus]', '[Altus]', '[Discantus]', '[Altus]', '[Tenor]']",FUGA,6,True,,
162,Roland de Lassus,Missa super Ite rime dolenti: Sanctus,302.0,"['38/4.0', '40/2.0', '44/4.0', '46/2.0']","['M-2', 'M2', 'P-8']","[302.0, 314.0, 350.0, 362.0]","[('-2', '-2', '2', '4'), ('-2', '-2', '2', '3'), ('-2', '-2', '2', '2')]","[12.0, 36.0, 12.0]","['[Discantus]', '[Altus]', '[Discantus]', '[Tenor]']",ID,4,True,,
163,Roland de Lassus,Missa super Ite rime dolenti: Sanctus,314.0,"['40/2.0', '42/4.0', '45/2.5', '46/2.0']","['m-3', 'M-2', 'P-4']","[314.0, 334.0, 355.0, 362.0]","[('-2', '-3', '2', '2'), ('-2', '-2', '2', '3'), ('-2', '-2', '2', '2')]","[20.0, 21.0, 7.0]","['[Altus]', '[Altus]', '[Altus]', '[Tenor]']",FUGA,4,True,,
164,Roland de Lassus,Missa super Ite rime dolenti: Sanctus,334.0,"['42/4.0', '45/2.5', '46/2.0']","['M-2', 'P-4']","[334.0, 355.0, 362.0]","[('-2', '-3', '2', '2'), ('-2', '-2', '2', '2')]","[21.0, 7.0]","['[Altus]', '[Altus]', '[Tenor]']",FUGA,3,True,,
165,Roland de Lassus,Missa super Ite rime dolenti: Sanctus,408.0,"['52/1.0', '55/2.0', '56/1.0', '56/1.0']","['P5', 'P-5', 'P1']","[408.0, 448.0, 456.0, 460.0]","[('2', '2', '-2', '-2'), ('3', '2', '-2', '-2'), ('3', '2', '-2', '-3')]","[40.0, 8.0, 4.0]","['[Altus]', '[Discantus]', '[Altus]', '[Quintus]']",FUGA,4,True,,
166,Roland de Lassus,Missa super Ite rime dolenti: Sanctus,408.0,"['52/1.0', '55/2.0', '56/1.0']","['P5', 'P-5']","[408.0, 448.0, 460.0]","[('2', '2', '-2', '-3'), ('2', '2', '-2', '-2'), ('3', '2', '-2', '-2')]","[40.0, 12.0]","['[Altus]', '[Discantus]', '[Quintus]']",FUGA,3,True,,
167,Roland de Lassus,Missa super Ite rime dolenti: Sanctus,408.0,"['52/1.0', '52/1.0', '53/1.0', '58/1.0']","['P-8', 'P5', 'P4']","[408.0, 416.0, 420.0, 480.0]","[('-2', '-2', '-2', '4'), ('-2', '-2', '-2', '3')]","[8.0, 4.0, 60.0]","['[Discantus]', '[Quintus]', '[Tenor]', '[Discantus]']",FUGA,4,True,,
168,Roland de Lassus,Missa super Ite rime dolenti: Sanctus,416.0,"['52/1.0', '58/1.0', '63/1.0']","['P1', 'P5']","[416.0, 484.0, 540.0]","[('3', '2', '-4', '5'), ('3', '2', '-4', '6')]","[68.0, 56.0]","['[Bassus]', '[Bassus]', '[Tenor]']",FUGA,3,True,,
169,Roland de Lassus,Missa super Ite rime dolenti: Sanctus,520.0,['61/1.0'],['P-12'],"[520.0, 520.0]","[('-2', '-2', '-2', '-2')]",[0.0],"['[Discantus]', '[Bassus]']",FUGA,2,False,,
170,Roland de Lassus,Missa super Ite rime dolenti: Sanctus,532.0,"['62/1.0', '64/1.0']",['P-8'],"[532.0, 556.0]","[('2', '2', '-2', '-3'), ('2', '2', '-2', '-2'), ('3', '2', '-2', '-2')]",[24.0],"['[Quintus]', '[Bassus]']",FUGA,2,True,,
171,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,0.0,"['1/1.0', '3/1.0', '5/1.0', '7/1.0']","['P-4', 'P-5', 'P-4']","[0.0, 16.0, 32.0, 48.0]","[('5', '-2', '2', '2'), ('4', '-2', '2', '2'), ('4', '-3', '2', '2')]","[16.0, 16.0, 16.0]","['[Superius]', '[Contratenor]', '[Tenor]', '[Bassus]']",PEN,4,True,,
172,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,0.0,"['1/1.0', '5/1.0']",['P-8'],"[0.0, 32.0]","[('5', '-2', '2', '2'), ('5', '-3', '2', '2'), ('4', '-3', '2', '2')]",[32.0],"['[Superius]', '[Tenor]']",FUGA,2,True,,
173,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,0.0,"['1/1.0', '3/1.0', '5/1.0']","['P-4', 'P-5']","[0.0, 16.0, 32.0]","[('5', '-2', '2', '2'), ('4', '-2', '2', '2'), ('4', '-3', '2', '2')]","[16.0, 16.0]","['[Superius]', '[Contratenor]', '[Tenor]']",PEN,3,True,,
174,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,16.0,"['3/1.0', '5/1.0', '7/1.0']","['P-5', 'P-4']","[16.0, 32.0, 48.0]","[('5', '-2', '2', '2'), ('4', '-2', '2', '2'), ('4', '-3', '2', '2')]","[16.0, 16.0]","['[Contratenor]', '[Tenor]', '[Bassus]']",PEN,3,True,,
175,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,16.0,"['3/1.0', '7/1.0']",['P-8'],"[16.0, 48.0]","[('4', '-2', '2', '2'), ('5', '-3', '2', '2'), ('4', '-3', '2', '2')]",[32.0],"['[Contratenor]', '[Bassus]']",FUGA,2,True,,
176,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,70.0,"['9/4.0', '11/2.0', '12/3.0', '13/4.0', '16/2.0', '16/4.0', '18/2.0', '19/3.0', '20/4.0', '21/4.0']","['P-5', 'P12', 'P-5', 'm-7', 'P4', 'P4', 'P8', 'm-7', 'P-5']","[70.0, 82.0, 92.0, 102.0, 122.0, 126.0, 138.0, 148.0, 158.0, 166.0]","[('-3', '2', '-2', '-2'), ('-3', '2', '-2', '-3')]","[12.0, 10.0, 10.0, 20.0, 4.0, 12.0, 10.0, 10.0, 8.0]","['[Tenor]', '[Bassus]', '[Superius]', '[Tenor]', '[Bassus]', '[Tenor]', '[Contratenor]', '[Superius]', '[Tenor]', '[Bassus]']",FUGA,10,True,,
177,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,70.0,"['9/4.0', '11/2.0', '16/4.0', '18/2.0']","['P-5', 'P5', 'P4']","[70.0, 82.0, 126.0, 138.0]","[('-3', '2', '-2', '-2'), ('-3', '2', '-2', '-3')]","[12.0, 44.0, 12.0]","['[Tenor]', '[Bassus]', '[Tenor]', '[Contratenor]']",ID,4,True,,
178,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,70.0,"['9/4.0', '12/3.0', '16/4.0', '19/3.0']","['P8', 'P-8', 'P11']","[70.0, 92.0, 126.0, 148.0]","[('-3', '2', '-2', '-2'), ('-3', '2', '-2', '-3')]","[22.0, 34.0, 22.0]","['[Tenor]', '[Superius]', '[Tenor]', '[Superius]']",ID,4,True,,
179,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,70.0,"['9/4.0', '13/4.0', '16/4.0', '20/4.0']","['P4', 'P-4', 'P5']","[70.0, 102.0, 126.0, 158.0]","[('-3', '2', '-2', '-2'), ('-3', '2', '-2', '-3')]","[32.0, 24.0, 32.0]","['[Tenor]', '[Tenor]', '[Tenor]', '[Tenor]']",ID,4,True,,
180,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,82.0,"['11/2.0', '12/3.0', '18/2.0', '19/3.0']","['P12', 'P-5', 'P8']","[82.0, 92.0, 138.0, 148.0]","[('-3', '2', '-2', '-2'), ('-3', '2', '-2', '-3')]","[10.0, 46.0, 10.0]","['[Bassus]', '[Superius]', '[Contratenor]', '[Superius]']",ID,4,True,,
181,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,82.0,"['11/2.0', '12/3.0', '19/3.0', '20/4.0']","['P12', 'P4', 'm-7']","[82.0, 92.0, 148.0, 158.0]","[('-3', '2', '-2', '-2'), ('-3', '2', '-2', '-3')]","[10.0, 56.0, 10.0]","['[Bassus]', '[Superius]', '[Superius]', '[Tenor]']",ID,4,True,,
182,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,82.0,"['11/2.0', '13/4.0', '18/2.0', '20/4.0']","['P8', 'P1', 'M2']","[82.0, 102.0, 138.0, 158.0]","[('-3', '2', '-2', '-2'), ('-3', '2', '-2', '-3')]","[20.0, 36.0, 20.0]","['[Bassus]', '[Tenor]', '[Contratenor]', '[Tenor]']",ID,4,True,,
183,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,82.0,"['11/2.0', '16/2.0', '16/4.0', '21/4.0']","['M2', 'P4', 'P1']","[82.0, 122.0, 126.0, 166.0]","[('-3', '2', '-2', '-2'), ('-3', '2', '-2', '-3')]","[40.0, 4.0, 40.0]","['[Bassus]', '[Bassus]', '[Tenor]', '[Bassus]']",ID,4,True,,
184,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,82.0,"['11/2.0', '13/4.0', '16/2.0']","['P8', 'm-7']","[82.0, 102.0, 122.0]","[('-3', '2', '-2', '-2'), ('-3', '2', '-2', '-3')]","[20.0, 20.0]","['[Bassus]', '[Tenor]', '[Bassus]']",PEN,3,True,,
185,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,82.0,"['11/2.0', '12/3.0', '13/4.0']","['P12', 'P-5']","[82.0, 92.0, 102.0]","[('-3', '2', '-2', '-2'), ('-3', '2', '-2', '-3')]","[10.0, 10.0]","['[Bassus]', '[Superius]', '[Tenor]']",PEN,3,True,,
186,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,92.0,"['12/3.0', '13/4.0', '18/2.0', '19/3.0']","['P-5', 'P1', 'P8']","[92.0, 102.0, 138.0, 148.0]","[('-3', '2', '-2', '-2'), ('-3', '2', '-2', '-3')]","[10.0, 36.0, 10.0]","['[Superius]', '[Tenor]', '[Contratenor]', '[Superius]']",ID,4,True,,
187,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,92.0,"['12/3.0', '13/4.0', '19/3.0', '20/4.0']","['P-5', 'P8', 'm-7']","[92.0, 102.0, 148.0, 158.0]","[('-3', '2', '-2', '-2'), ('-3', '2', '-2', '-3')]","[10.0, 46.0, 10.0]","['[Superius]', '[Tenor]', '[Superius]', '[Tenor]']",ID,4,True,,
188,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,102.0,"['13/4.0', '16/2.0', '18/2.0', '20/4.0']","['m-7', 'm7', 'M2']","[102.0, 122.0, 138.0, 158.0]","[('-3', '2', '-2', '-2'), ('-3', '2', '-2', '-3')]","[20.0, 16.0, 20.0]","['[Tenor]', '[Bassus]', '[Contratenor]', '[Tenor]']",ID,4,True,,
189,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,138.0,"['18/2.0', '19/3.0', '20/4.0']","['P8', 'm-7']","[138.0, 148.0, 158.0]","[('-3', '2', '-2', '-2'), ('-3', '2', '-2', '-3')]","[10.0, 10.0]","['[Contratenor]', '[Superius]', '[Tenor]']",PEN,3,True,,
190,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,186.0,"['24/2.0', '24/4.0', '25/4.0', '26/2.0', '27/3.0', '30/1.0', '33/2.0', '33/4.0', '35/2.0', '35/4.0']","['P4', 'P-11', 'P4', 'M2', 'P11', 'P-11', 'P4', 'P5', 'P-5']","[186.0, 190.0, 198.0, 202.0, 212.0, 232.0, 258.0, 262.0, 274.0, 278.0]","[('-2', '-2', '-2', '2'), ('-2', '-2', '-2', '3')]","[4.0, 8.0, 4.0, 10.0, 20.0, 26.0, 4.0, 12.0, 4.0]","['[Contratenor]', '[Superius]', '[Bassus]', '[Tenor]', '[Contratenor]', '[Superius]', '[Bassus]', '[Tenor]', '[Superius]', '[Contratenor]']",FUGA,10,True,,
191,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,186.0,"['24/2.0', '27/3.0', '30/1.0', '33/2.0']","['P-4', 'P11', 'P-11']","[186.0, 212.0, 232.0, 258.0]","[('-2', '-2', '-2', '2'), ('-2', '-2', '-2', '3')]","[26.0, 20.0, 26.0]","['[Contratenor]', '[Contratenor]', '[Superius]', '[Bassus]']",ID,4,True,,
192,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,186.0,"['24/2.0', '26/2.0', '33/2.0', '35/2.0']","['P-5', 'M2', 'P8']","[186.0, 202.0, 258.0, 274.0]","[('-2', '-2', '-2', '2'), ('-2', '-2', '-2', '3')]","[16.0, 56.0, 16.0]","['[Contratenor]', '[Tenor]', '[Bassus]', '[Superius]']",ID,4,True,,
193,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,186.0,"['24/2.0', '26/2.0', '33/4.0', '35/4.0']","['P-5', 'P5', 'P1']","[186.0, 202.0, 262.0, 278.0]","[('-2', '-2', '-2', '2'), ('-2', '-2', '-2', '3')]","[16.0, 60.0, 16.0]","['[Contratenor]', '[Tenor]', '[Tenor]', '[Contratenor]']",ID,4,True,,
194,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,186.0,"['24/2.0', '24/4.0', '35/2.0', '35/4.0']","['P4', 'M2', 'P-5']","[186.0, 190.0, 274.0, 278.0]","[('-2', '-2', '-2', '2'), ('-2', '-2', '-2', '3')]","[4.0, 84.0, 4.0]","['[Contratenor]', '[Superius]', '[Superius]', '[Contratenor]']",ID,4,True,,
195,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,186.0,"['24/2.0', '24/4.0', '33/2.0', '33/4.0']","['P4', 'm-7', 'P4']","[186.0, 190.0, 258.0, 262.0]","[('-2', '-2', '-2', '2'), ('-2', '-2', '-2', '3')]","[4.0, 68.0, 4.0]","['[Contratenor]', '[Superius]', '[Bassus]', '[Tenor]']",ID,4,True,,
196,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,186.0,"['24/2.0', '24/4.0', '25/4.0', '26/2.0']","['P4', 'P-11', 'P4']","[186.0, 190.0, 198.0, 202.0]","[('-2', '-2', '-2', '2'), ('-2', '-2', '-2', '3')]","[4.0, 8.0, 4.0]","['[Contratenor]', '[Superius]', '[Bassus]', '[Tenor]']",ID,4,True,,
197,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,186.0,"['24/2.0', '30/1.0', '35/4.0']","['P8', 'P-8']","[186.0, 232.0, 278.0]","[('-2', '-2', '-2', '2'), ('-2', '-2', '-2', '3')]","[46.0, 46.0]","['[Contratenor]', '[Superius]', '[Contratenor]']",PEN,3,True,,
198,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,186.0,"['24/2.0', '25/4.0', '33/4.0', '35/2.0']","['P-8', 'P8', 'P5']","[186.0, 198.0, 262.0, 274.0]","[('-2', '-2', '-2', '2'), ('-2', '-2', '-2', '3')]","[12.0, 64.0, 12.0]","['[Contratenor]', '[Bassus]', '[Tenor]', '[Superius]']",ID,4,True,,
199,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,190.0,"['24/4.0', '26/2.0', '33/4.0', '35/2.0']","['P-8', 'P5', 'P5']","[190.0, 202.0, 262.0, 274.0]","[('-2', '-2', '-2', '2'), ('-2', '-2', '-2', '3')]","[12.0, 60.0, 12.0]","['[Superius]', '[Tenor]', '[Tenor]', '[Superius]']",ID,4,True,,
200,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,190.0,"['24/4.0', '30/1.0', '35/2.0']","['P5', 'P-4']","[190.0, 232.0, 274.0]","[('-2', '-2', '-2', '2'), ('-2', '-2', '-2', '3')]","[42.0, 42.0]","['[Superius]', '[Superius]', '[Superius]']",PEN,3,True,,
201,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,198.0,"['25/4.0', '26/2.0', '33/2.0', '33/4.0']","['P4', 'M2', 'P4']","[198.0, 202.0, 258.0, 262.0]","[('-2', '-2', '-2', '2'), ('-2', '-2', '-2', '3')]","[4.0, 56.0, 4.0]","['[Bassus]', '[Tenor]', '[Bassus]', '[Tenor]']",ID,4,True,,
202,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,198.0,"['25/4.0', '26/2.0', '35/2.0', '35/4.0']","['P4', 'M9', 'P-5']","[198.0, 202.0, 274.0, 278.0]","[('-2', '-2', '-2', '2'), ('-2', '-2', '-2', '3')]","[4.0, 72.0, 4.0]","['[Bassus]', '[Tenor]', '[Superius]', '[Contratenor]']",ID,4,True,,
203,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,202.0,"['26/2.0', '30/1.0', '33/4.0']","['P12', 'P-8']","[202.0, 232.0, 262.0]","[('-2', '-2', '-2', '2'), ('-2', '-2', '-2', '3')]","[30.0, 30.0]","['[Tenor]', '[Superius]', '[Tenor]']",PEN,3,True,,
204,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,212.0,"['27/3.0', '30/1.0', '33/2.0', '35/4.0']","['P11', 'P-11', 'P4']","[212.0, 232.0, 258.0, 278.0]","[('-2', '-2', '-2', '2'), ('-2', '-2', '-2', '3')]","[20.0, 26.0, 20.0]","['[Contratenor]', '[Superius]', '[Bassus]', '[Contratenor]']",ID,4,True,,
205,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,258.0,"['33/2.0', '33/4.0', '35/2.0', '35/4.0']","['P4', 'P5', 'P-5']","[258.0, 262.0, 274.0, 278.0]","[('-2', '-2', '-2', '2'), ('-2', '-2', '-2', '3')]","[4.0, 12.0, 4.0]","['[Bassus]', '[Tenor]', '[Superius]', '[Contratenor]']",ID,4,True,,
206,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,320.0,"['40/1.0', '41/3.0', '43/1.0']","['P-4', 'P-5']","[320.0, 332.0, 344.0]","[('4', '-2', '2', '2'), ('5', '-3', '2', '2'), ('4', '-3', '2', '2')]","[12.0, 12.0]","['[Superius]', 'Quinta pars', '[Tenor]']",PEN,3,True,,
207,Pierre de Manchicourt,Missa Quo abiit dilectus tuus: Agnus Dei,320.0,"['40/1.0', '43/1.0', '46/1.0']","['P-8', 'P1']","[320.0, 344.0, 368.0]","[('4', '-2', '2', '2'), ('5', '-3', '2', '2'), ('4', '-3', '2', '2')]","[24.0, 24.0]","['[Superius]', '[Tenor]', '[Contratenor]']",PEN,3,True,,
