,Composer,Title,First_Offset,Measures_Beats,Melodic_Entry_Intervals,Offsets,Soggetti,Time_Entry_Intervals,Voices,Presentation_Type,Number_Entries,Flexed_Entries,Validation,Comments
11,"Palestrina, Giovanni Pierluigi da",Veni sponsa Christi,8.0,"['2/1.0', '11/3.0', '25/4.0', '35/2.0']","['P1', 'P-4', 'P1']","[8.0, 84.0, 198.0, 274.0]","[('-3', '3', '2', '-2'), ('-3', '2', '2', '-2'), ('-2', '2', '2', '-2')]","[76.0, 114.0, 76.0]","['Altus', 'Altus', 'Tenor', 'Bassus']",ID,4,True,,
12,"Palestrina, Giovanni Pierluigi da",Veni sponsa Christi,40.0,"['6/1.0', '11/3.0', '17/1.0']","['P4', 'P-4']","[40.0, 84.0, 128.0]","[('-3', '3', '2', '-2'), ('-3', '2', '2', '-2'), ('-2', '2', '2', '-2')]","[44.0, 44.0]","['Tenor', 'Altus', 'Bassus']",PEN,3,True,,
13,"Palestrina, Giovanni Pierluigi da",Veni sponsa Christi,40.0,"['6/1.0', '7/1.0', '21/4.0', '22/4.0']","['P-5', 'P12', 'P-5']","[40.0, 48.0, 166.0, 174.0]","[('-3', '3', '2', '-2'), ('-3', '2', '2', '-2'), ('-2', '2', '2', '-2')]","[8.0, 118.0, 8.0]","['Tenor', 'Bassus', 'Cantus', 'Altus']",ID,4,True,,
14,"Palestrina, Giovanni Pierluigi da",Veni sponsa Christi,40.0,"['6/1.0', '11/3.0', '29/4.0', '35/2.0']","['P4', 'P1', 'P-4']","[40.0, 84.0, 230.0, 274.0]","[('-3', '3', '2', '-2'), ('-3', '2', '2', '-2'), ('-2', '2', '2', '-2')]","[44.0, 146.0, 44.0]","['Tenor', 'Altus', 'Altus', 'Bassus']",ID,4,True,,
15,"Palestrina, Giovanni Pierluigi da",Veni sponsa Christi,40.0,"['6/1.0', '14/1.0', '19/4.0', '27/4.0']","['P8', 'P-8', 'P-5']","[40.0, 104.0, 150.0, 214.0]","[('-3', '3', '2', '-2'), ('-3', '2', '2', '-2'), ('-2', '2', '2', '-2')]","[64.0, 46.0, 64.0]","['Tenor', 'Cantus', 'Tenor', 'Bassus']",ID,4,True,,
16,"Palestrina, Giovanni Pierluigi da",Veni sponsa Christi,40.0,"['6/1.0', '14/1.0', '21/4.0', '29/4.0']","['P8', 'P1', 'P-5']","[40.0, 104.0, 166.0, 230.0]","[('-3', '3', '2', '-2'), ('-3', '2', '2', '-2'), ('-2', '2', '2', '-2')]","[64.0, 62.0, 64.0]","['Tenor', 'Cantus', 'Cantus', 'Altus']",ID,4,True,,
17,"Palestrina, Giovanni Pierluigi da",Veni sponsa Christi,48.0,"['7/1.0', '11/3.0', '27/4.0', '32/2.0']","['P8', 'P-8', 'P15']","[48.0, 84.0, 214.0, 250.0]","[('-3', '3', '2', '-2'), ('-3', '2', '2', '-2'), ('-2', '2', '2', '-2')]","[36.0, 130.0, 36.0]","['Bassus', 'Altus', 'Bassus', 'Cantus']",ID,4,True,,
18,"Palestrina, Giovanni Pierluigi da",Veni sponsa Christi,48.0,"['7/1.0', '14/1.0', '22/4.0', '29/4.0']","['P12', 'P-5', 'P1']","[48.0, 104.0, 174.0, 230.0]","[('-3', '3', '2', '-2'), ('-3', '2', '2', '-2'), ('-2', '2', '2', '-2')]","[56.0, 70.0, 56.0]","['Bassus', 'Cantus', 'Altus', 'Altus']",ID,4,True,,
19,"Palestrina, Giovanni Pierluigi da",Veni sponsa Christi,48.0,"['7/1.0', '17/1.0', '19/4.0', '29/4.0']","['P5', 'P1', 'P4']","[48.0, 128.0, 150.0, 230.0]","[('-3', '3', '2', '-2'), ('-3', '2', '2', '-2'), ('-2', '2', '2', '-2')]","[80.0, 22.0, 80.0]","['Bassus', 'Bassus', 'Tenor', 'Altus']",ID,4,True,,
20,"Palestrina, Giovanni Pierluigi da",Veni sponsa Christi,84.0,"['11/3.0', '14/1.0', '29/4.0', '32/2.0']","['P5', 'P-5', 'P8']","[84.0, 104.0, 230.0, 250.0]","[('-3', '3', '2', '-2'), ('-3', '2', '2', '-2'), ('-2', '2', '2', '-2')]","[20.0, 126.0, 20.0]","['Altus', 'Cantus', 'Altus', 'Cantus']",ID,4,True,,
21,"Palestrina, Giovanni Pierluigi da",Veni sponsa Christi,84.0,"['11/3.0', '17/1.0', '29/4.0', '35/2.0']","['P-4', 'P4', 'P-4']","[84.0, 128.0, 230.0, 274.0]","[('-3', '3', '2', '-2'), ('-3', '2', '2', '-2'), ('-2', '2', '2', '-2')]","[44.0, 102.0, 44.0]","['Altus', 'Bassus', 'Altus', 'Bassus']",ID,4,True,,
22,"Palestrina, Giovanni Pierluigi da",Veni sponsa Christi,104.0,"['14/1.0', '17/1.0', '19/4.0', '22/4.0']","['P-8', 'P1', 'P4']","[104.0, 128.0, 150.0, 174.0]","[('-3', '3', '2', '-2'), ('-3', '2', '2', '-2'), ('-2', '2', '2', '-2')]","[24.0, 22.0, 24.0]","['Cantus', 'Bassus', 'Tenor', 'Altus']",ID,4,True,,
23,"Palestrina, Giovanni Pierluigi da",Veni sponsa Christi,104.0,"['14/1.0', '17/1.0', '32/2.0', '35/2.0']","['P-8', 'P11', 'P-11']","[104.0, 128.0, 250.0, 274.0]","[('-3', '3', '2', '-2'), ('-3', '2', '2', '-2'), ('-2', '2', '2', '-2')]","[24.0, 122.0, 24.0]","['Cantus', 'Bassus', 'Cantus', 'Bassus']",ID,4,True,,
24,"Palestrina, Giovanni Pierluigi da",Veni sponsa Christi,104.0,"['14/1.0', '17/1.0', '22/4.0', '25/4.0']","['P-8', 'P4', 'P-4']","[104.0, 128.0, 174.0, 198.0]","[('-3', '3', '2', '-2'), ('-3', '2', '2', '-2'), ('-2', '2', '2', '-2')]","[24.0, 46.0, 24.0]","['Cantus', 'Bassus', 'Altus', 'Tenor']",ID,4,True,,
25,"Palestrina, Giovanni Pierluigi da",Veni sponsa Christi,150.0,"['19/4.0', '21/4.0', '22/4.0', '25/4.0', '27/4.0', '29/4.0', '32/2.0', '35/2.0']","['P8', 'P-5', 'P-4', 'P-5', 'P8', 'P8', 'P-11']","[150.0, 166.0, 174.0, 198.0, 214.0, 230.0, 250.0, 274.0]","[('-3', '2', '2', '-2'), ('-2', '2', '2', '-2'), ('-2', '2', '3', '-2')]","[16.0, 8.0, 24.0, 16.0, 16.0, 20.0, 24.0]","['Tenor', 'Cantus', 'Altus', 'Tenor', 'Bassus', 'Altus', 'Cantus', 'Bassus']",FUGA,8,True,,
26,"Palestrina, Giovanni Pierluigi da",Veni sponsa Christi,150.0,"['19/4.0', '22/4.0', '32/2.0', '35/2.0']","['P4', 'P8', 'P-11']","[150.0, 174.0, 250.0, 274.0]","[('-3', '2', '2', '-2'), ('-2', '2', '2', '-2'), ('-2', '2', '3', '-2')]","[24.0, 76.0, 24.0]","['Tenor', 'Altus', 'Cantus', 'Bassus']",ID,4,True,,
27,"Palestrina, Giovanni Pierluigi da",Veni sponsa Christi,150.0,"['19/4.0', '22/4.0', '25/4.0']","['P4', 'P-4']","[150.0, 174.0, 198.0]","[('-3', '2', '2', '-2'), ('-2', '2', '2', '-2'), ('-2', '2', '3', '-2')]","[24.0, 24.0]","['Tenor', 'Altus', 'Tenor']",PEN,3,True,,
28,"Palestrina, Giovanni Pierluigi da",Veni sponsa Christi,150.0,"['19/4.0', '21/4.0', '25/4.0', '27/4.0']","['P8', 'P-8', 'P-5']","[150.0, 166.0, 198.0, 214.0]","[('-3', '2', '2', '-2'), ('-2', '2', '2', '-2'), ('-2', '2', '3', '-2')]","[16.0, 32.0, 16.0]","['Tenor', 'Cantus', 'Tenor', 'Bassus']",ID,4,True,,
29,"Palestrina, Giovanni Pierluigi da",Veni sponsa Christi,150.0,"['19/4.0', '21/4.0', '27/4.0', '29/4.0']","['P8', 'P-12', 'P8']","[150.0, 166.0, 214.0, 230.0]","[('-3', '2', '2', '-2'), ('-2', '2', '2', '-2'), ('-2', '2', '3', '-2')]","[16.0, 48.0, 16.0]","['Tenor', 'Cantus', 'Bassus', 'Altus']",ID,4,True,,
30,"Palestrina, Giovanni Pierluigi da",Veni sponsa Christi,166.0,"['21/4.0', '25/4.0', '29/4.0']","['P-8', 'P4']","[166.0, 198.0, 230.0]","[('-3', '2', '2', '-2'), ('-2', '2', '2', '-2'), ('-2', '2', '3', '-2')]","[32.0, 32.0]","['Cantus', 'Tenor', 'Altus']",PEN,3,True,,
31,"Palestrina, Giovanni Pierluigi da",Veni sponsa Christi,174.0,"['22/4.0', '25/4.0', '32/2.0', '35/2.0']","['P-4', 'P11', 'P-11']","[174.0, 198.0, 250.0, 274.0]","[('-3', '2', '2', '-2'), ('-2', '2', '2', '-2'), ('-2', '2', '3', '-2')]","[24.0, 52.0, 24.0]","['Altus', 'Tenor', 'Cantus', 'Bassus']",ID,4,True,,
32,"Palestrina, Giovanni Pierluigi da",Veni sponsa Christi,198.0,"['25/4.0', '27/4.0', '29/4.0']","['P-5', 'P8']","[198.0, 214.0, 230.0]","[('-3', '2', '2', '-2'), ('-2', '2', '2', '-2'), ('-2', '2', '3', '-2')]","[16.0, 16.0]","['Tenor', 'Bassus', 'Altus']",PEN,3,True,,
33,"Palestrina, Giovanni Pierluigi da",Veni sponsa Christi,298.0,"['38/2.0', '38/4.0', '42/2.0', '44/1.0', '46/2.0', '48/4.0']","['P-5', 'P-5', 'P8', 'P8', 'P-11']","[298.0, 302.0, 330.0, 344.0, 362.0, 382.0]","[('-3', '3', '-2', '-2')]","[4.0, 28.0, 14.0, 18.0, 20.0]","['Altus', 'Tenor', 'Bassus', 'Altus', 'Cantus', 'Bassus']",FUGA,6,False,,
34,"Palestrina, Giovanni Pierluigi da",Veni sponsa Christi,298.0,"['38/2.0', '42/2.0', '46/2.0']","['M-9', 'P15']","[298.0, 330.0, 362.0]","[('-3', '3', '-2', '-2')]","[32.0, 32.0]","['Altus', 'Bassus', 'Cantus']",PEN,3,False,,
35,"Palestrina, Giovanni Pierluigi da",Veni sponsa Christi,386.0,"['49/2.0', '56/4.0', '64/2.0']","['P4', 'P-8']","[386.0, 446.0, 506.0]","[('-3', '2', '2', '-2'), ('-2', '2', '2', '-2'), ('-2', '2', '3', '-2')]","[60.0, 60.0]","['Tenor', 'Altus', 'Tenor']",PEN,3,True,,
36,"Palestrina, Giovanni Pierluigi da",Veni sponsa Christi,386.0,"['49/2.0', '51/4.0', '61/4.0', '64/2.0']","['P4', 'P1', 'P-8']","[386.0, 406.0, 486.0, 506.0]","[('-3', '2', '2', '-2'), ('-2', '2', '2', '-2'), ('-2', '2', '3', '-2')]","[20.0, 80.0, 20.0]","['Tenor', 'Cantus', 'Cantus', 'Tenor']",ID,4,True,,
37,"Palestrina, Giovanni Pierluigi da",Veni sponsa Christi,386.0,"['49/2.0', '50/2.0', '51/4.0', '53/2.0', '55/2.0', '56/4.0', '59/1.0', '61/4.0', '62/2.0', '64/2.0']","['M-2', 'P5', 'P-8', 'P4', 'P5', 'P-8', 'P8', 'P-4', 'P-5']","[386.0, 394.0, 406.0, 418.0, 434.0, 446.0, 464.0, 486.0, 490.0, 506.0]","[('-3', '2', '2', '-2'), ('-2', '2', '2', '-2'), ('-2', '2', '3', '-2')]","[8.0, 12.0, 12.0, 16.0, 12.0, 18.0, 22.0, 4.0, 16.0]","['Tenor', 'Altus', 'Cantus', 'Bassus', 'Tenor', 'Altus', 'Bassus', 'Cantus', 'Altus', 'Tenor']",FUGA,10,True,,
38,"Palestrina, Giovanni Pierluigi da",Veni sponsa Christi,394.0,"['50/2.0', '51/4.0', '53/2.0']","['P5', 'P-8']","[394.0, 406.0, 418.0]","[('-3', '2', '2', '-2'), ('-2', '2', '2', '-2'), ('-2', '2', '3', '-2')]","[12.0, 12.0]","['Altus', 'Cantus', 'Bassus']",PEN,3,True,,
39,"Palestrina, Giovanni Pierluigi da",Veni sponsa Christi,394.0,"['50/2.0', '51/4.0', '55/2.0', '56/4.0']","['P5', 'P-5', 'P5']","[394.0, 406.0, 434.0, 446.0]","[('-3', '2', '2', '-2'), ('-2', '2', '2', '-2'), ('-2', '2', '3', '-2')]","[12.0, 28.0, 12.0]","['Altus', 'Cantus', 'Tenor', 'Altus']",ID,4,True,,
40,"Palestrina, Giovanni Pierluigi da",Veni sponsa Christi,394.0,"['50/2.0', '55/2.0', '56/4.0', '61/4.0']","['P1', 'P5', 'P1']","[394.0, 434.0, 446.0, 486.0]","[('-3', '2', '2', '-2'), ('-2', '2', '2', '-2'), ('-2', '2', '3', '-2')]","[40.0, 12.0, 40.0]","['Altus', 'Tenor', 'Altus', 'Cantus']",ID,4,True,,
41,"Palestrina, Giovanni Pierluigi da",Veni sponsa Christi,406.0,"['51/4.0', '56/4.0', '61/4.0']","['P1', 'P1']","[406.0, 446.0, 486.0]","[('-3', '2', '2', '-2'), ('-2', '2', '2', '-2'), ('-2', '2', '3', '-2')]","[40.0, 40.0]","['Cantus', 'Altus', 'Cantus']",PEN,3,True,,
42,"Palestrina, Giovanni Pierluigi da",Veni sponsa Christi,406.0,"['51/4.0', '53/2.0', '55/2.0', '56/4.0']","['P-8', 'P4', 'P5']","[406.0, 418.0, 434.0, 446.0]","[('-3', '2', '2', '-2'), ('-2', '2', '2', '-2'), ('-2', '2', '3', '-2')]","[12.0, 16.0, 12.0]","['Cantus', 'Bassus', 'Tenor', 'Altus']",ID,4,True,,
43,"Palestrina, Giovanni Pierluigi da",Veni sponsa Christi,418.0,"['53/2.0', '55/2.0', '62/2.0', '64/2.0']","['P4', 'M2', 'P-5']","[418.0, 434.0, 490.0, 506.0]","[('-3', '2', '2', '-2'), ('-2', '2', '2', '-2'), ('-2', '2', '3', '-2')]","[16.0, 56.0, 16.0]","['Bassus', 'Tenor', 'Altus', 'Tenor']",ID,4,True,,
44,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Kyrie,0.0,"['1/1.0', '2/1.0', '6/1.0', '7/1.0']","['P-5', 'P-4', 'P-5']","[0.0, 8.0, 40.0, 48.0]","[('-3', '3', '2', '-2'), ('-3', '2', '2', '-2')]","[8.0, 32.0, 8.0]","['Cantus', 'Altus', 'Tenor', 'Bassus']",ID,4,True,,
45,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Kyrie,78.0,"['10/4.0', '12/2.0', '14/2.0', '15/3.0']","['P-4', 'P-5', 'P-4']","[78.0, 90.0, 106.0, 116.0]","[('2', '2', '2', '2')]","[12.0, 16.0, 10.0]","['Cantus', 'Altus', 'Tenor', 'Bassus']",FUGA,4,False,,
46,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Kyrie,160.0,"['20/1.0', '24/1.0', '35/3.0', '39/3.0']","['P-8', 'P-5', 'P5']","[160.0, 192.0, 284.0, 316.0]","[('-3', '3', '2', '-2'), ('-3', '2', '2', '-2')]","[32.0, 92.0, 32.0]","['Cantus', 'Tenor', 'Bassus', 'Bassus']",ID,4,True,,
47,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Kyrie,160.0,"['20/1.0', '24/1.0', '30/2.0', '33/1.0', '35/3.0', '39/3.0']","['P-8', 'P1', 'P4', 'P-8', 'P5']","[160.0, 192.0, 242.0, 264.0, 284.0, 316.0]","[('-3', '3', '2', '-2'), ('-3', '2', '2', '-2')]","[32.0, 50.0, 22.0, 20.0, 32.0]","['Cantus', 'Tenor', 'Bassus', 'Altus', 'Bassus', 'Bassus']",FUGA,6,True,,
48,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Kyrie,164.0,"['20/3.0', '25/2.0', '36/1.0', '40/4.0']","['P-4', 'P4', 'M-2']","[164.0, 202.0, 288.0, 326.0]","[('2', '2', '-2', '-3'), ('2', '2', '-2', '-2'), ('2', '3', '-2', '-2')]","[38.0, 86.0, 38.0]","['Altus', 'Altus', 'Altus', 'Tenor']",ID,4,True,,
49,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Kyrie,164.0,"['20/3.0', '24/3.0', '25/2.0', '27/2.0', '27/4.0', '30/4.0', '31/2.0', '36/1.0', '40/2.0', '40/4.0']","['P-8', 'P5', 'P4', 'P-8', 'P5', 'P8', 'P-5', 'P5', 'M-6']","[164.0, 196.0, 202.0, 218.0, 222.0, 246.0, 250.0, 288.0, 322.0, 326.0]","[('2', '2', '-2', '-3'), ('2', '2', '-2', '-2'), ('2', '3', '-2', '-2')]","[32.0, 6.0, 16.0, 4.0, 24.0, 4.0, 38.0, 34.0, 4.0]","['Altus', 'Bassus', 'Altus', 'Cantus', 'Tenor', 'Tenor', 'Cantus', 'Altus', 'Cantus', 'Tenor']",FUGA,10,True,,
50,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Kyrie,164.0,"['20/3.0', '24/3.0', '25/2.0', '27/2.0', '27/4.0', '30/4.0', '36/1.0', '40/2.0', '40/4.0']","['P-8', 'P5', 'P4', 'P-8', 'P5', 'P4', 'P5', 'M-6']","[164.0, 196.0, 202.0, 218.0, 222.0, 246.0, 288.0, 322.0, 326.0]","[('2', '2', '-2', '-3'), ('2', '2', '-2', '-2')]","[32.0, 6.0, 16.0, 4.0, 24.0, 42.0, 34.0, 4.0]","['Altus', 'Bassus', 'Altus', 'Cantus', 'Tenor', 'Tenor', 'Altus', 'Cantus', 'Tenor']",FUGA,9,True,,
51,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Kyrie,164.0,"['20/3.0', '25/2.0', '31/2.0', '36/1.0']","['P-4', 'P8', 'P-5']","[164.0, 202.0, 250.0, 288.0]","[('2', '2', '-2', '-3'), ('2', '2', '-2', '-2'), ('2', '3', '-2', '-2')]","[38.0, 48.0, 38.0]","['Altus', 'Altus', 'Cantus', 'Altus']",ID,4,True,,
52,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Kyrie,164.0,"['20/3.0', '24/3.0', '27/2.0', '31/2.0']","['P-8', 'P8', 'P5']","[164.0, 196.0, 218.0, 250.0]","[('2', '2', '-2', '-3'), ('2', '2', '-2', '-2'), ('2', '3', '-2', '-2')]","[32.0, 22.0, 32.0]","['Altus', 'Bassus', 'Cantus', 'Cantus']",ID,4,True,,
53,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Kyrie,202.0,"['25/2.0', '31/2.0']",['P8'],"[202.0, 250.0]","[('2', '2', '-2', '-2'), ('2', '3', '-2', '-2')]",[48.0],"['Altus', 'Cantus']",FUGA,2,True,,
54,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Kyrie,218.0,"['27/2.0', '27/4.0', '30/4.0', '31/2.0']","['P-8', 'P5', 'P8']","[218.0, 222.0, 246.0, 250.0]","[('2', '2', '-2', '-3'), ('2', '2', '-2', '-2'), ('2', '3', '-2', '-2')]","[4.0, 24.0, 4.0]","['Cantus', 'Tenor', 'Tenor', 'Cantus']",ID,4,True,,
55,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Kyrie,218.0,"['27/2.0', '27/4.0', '40/2.0', '40/4.0']","['P-8', 'P12', 'M-6']","[218.0, 222.0, 322.0, 326.0]","[('2', '2', '-2', '-3'), ('2', '2', '-2', '-2'), ('2', '3', '-2', '-2')]","[4.0, 100.0, 4.0]","['Cantus', 'Tenor', 'Cantus', 'Tenor']",ID,4,True,,
56,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Kyrie,246.0,"['30/4.0', '31/2.0', '40/2.0', '40/4.0']","['P8', 'P1', 'M-6']","[246.0, 250.0, 322.0, 326.0]","[('2', '2', '-2', '-3'), ('2', '2', '-2', '-2'), ('2', '3', '-2', '-2')]","[4.0, 72.0, 4.0]","['Tenor', 'Cantus', 'Cantus', 'Tenor']",ID,4,True,,
57,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Kyrie,250.0,"['31/2.0', '36/1.0', '40/4.0']","['P-5', 'M-2']","[250.0, 288.0, 326.0]","[('2', '2', '-2', '-3'), ('2', '2', '-2', '-2'), ('2', '3', '-2', '-2')]","[38.0, 38.0]","['Cantus', 'Altus', 'Tenor']",PEN,3,True,,
58,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Kyrie,372.0,"['45/3.0', '49/3.0', '53/3.0']","['P1', 'P-5']","[372.0, 404.0, 436.0]","[('-3', '3', '-2', '-2')]","[32.0, 32.0]","['Tenor', 'Bassus', 'Bassus']",PEN,3,False,,
59,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Kyrie,372.0,"['45/3.0', '47/3.0', '49/3.0']","['P8', 'P-8']","[372.0, 388.0, 404.0]","[('-3', '3', '-2', '-2')]","[16.0, 16.0]","['Tenor', 'Cantus', 'Bassus']",PEN,3,False,,
60,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Kyrie,372.0,"['45/3.0', '47/3.0', '49/3.0', '51/4.0', '53/3.0']","['P8', 'P-8', 'P8', 'P-12']","[372.0, 388.0, 404.0, 422.0, 436.0]","[('-3', '3', '-2', '-2')]","[16.0, 16.0, 18.0, 14.0]","['Tenor', 'Cantus', 'Bassus', 'Altus', 'Bassus']",FUGA,5,False,,
61,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Kyrie,458.0,"['56/2.0', '58/4.0', '61/3.0', '63/2.0']","['P-8', 'P-5', 'P12']","[458.0, 478.0, 500.0, 514.0]","[('-2', '2', '3', '-2')]","[20.0, 22.0, 14.0]","['Cantus', 'Tenor', 'Bassus', 'Cantus']",FUGA,4,False,,
62,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Kyrie,510.0,"['62/4.0', '64/2.0']",['P5'],"[510.0, 522.0]","[('-2', '2', '2', '2')]",[12.0],"['Tenor', 'Altus']",FUGA,2,False,,
63,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Gloria,0.0,"['1/1.0', '4/3.0']",['P-8'],"[0.0, 28.0]","[('-3', '3', '2', '-2'), ('-3', '2', '2', '-2')]",[28.0],"['Cantus', 'Tenor']",FUGA,2,True,,
64,Giovanni Pierluigi da Palestrina,Missa Veni sponsa Christi: Gloria,4.0,"['1/3.0', '5/1.0']",['P-8'],"[4.0, 32.0]","[('-3', '2', '2', '-5')]",[28.0],"['Altus', 'Bassus']",FUGA,2,False,,
