,Composer,Title,Measure,Beat,CadType,Tone,Evaded,LeadingTones,Low,RelLow,RelTone,Progress,SinceLast,ToNext,Validation,Comments
0,Nicolas Gombert,Super flumina Babylonis,8,3.0,Clausula Vera,G,False,1.0,G3,P5,M3,0.05136986301369863,60.0,60.0,,
1,Nicolas Gombert,Super flumina Babylonis,16,1.0,Authentic,,True,-1.0,G3,P5,,0.10273972602739725,60.0,24.0,,
2,Nicolas Gombert,Super flumina Babylonis,19,1.0,Clausula Vera,D,False,1.0,D3,M2,-m2,0.1232876712328767,24.0,56.0,,
3,Nicolas Gombert,Super flumina Babylonis,26,1.0,Authentic,G,False,1.0,G2,-P4,M3,0.17123287671232876,56.0,32.0,,
4,Nicolas Gombert,Super flumina Babylonis,30,1.0,Authentic,G,False,1.0,G2,-P4,M3,0.19863013698630136,32.0,180.0,,
5,Nicolas Gombert,Super flumina Babylonis,52,3.0,,F,,,D3,M2,M2,0.3527397260273973,180.0,4.0,,
6,Nicolas Gombert,Super flumina Babylonis,53,1.0,Clausula Vera,C,False,1.0,C3,P1,-m3,0.3561643835616438,4.0,24.0,,
7,Nicolas Gombert,Super flumina Babylonis,56,1.0,Clausula Vera,B-,True,1.0,B-3,m7,P5,0.3767123287671233,24.0,8.0,,
8,Nicolas Gombert,Super flumina Babylonis,57,1.0,Clausula Vera,F,False,1.0,F3,P4,M2,0.3835616438356164,8.0,80.0,,
9,Nicolas Gombert,Super flumina Babylonis,67,1.0,Clausula Vera,D,False,1.0,D3,M2,-m2,0.4520547945205479,80.0,72.0,,
10,Nicolas Gombert,Super flumina Babylonis,76,1.0,,G,,,G2,-P4,M3,0.5136986301369864,72.0,56.0,,
11,Nicolas Gombert,Super flumina Babylonis,83,1.0,Authentic,G,False,1.0,G3,P5,M3,0.5616438356164384,56.0,140.0,,
12,Nicolas Gombert,Super flumina Babylonis,100,3.0,Clausula Vera,G,False,0.0,E3,M3,M3,0.6815068493150684,140.0,4.0,,
13,Nicolas Gombert,Super flumina Babylonis,101,1.0,Clausula Vera,D,False,1.0,D3,M2,-m2,0.684931506849315,4.0,256.0,,
14,Nicolas Gombert,Super flumina Babylonis,125,1.0,,,,,A2,-m3,,0.9041095890410958,256.0,44.0,,
15,Nicolas Gombert,Super flumina Babylonis,131,1.0,,D,,,D3,M2,-m2,0.9417808219178082,44.0,32.0,,
16,Nicolas Gombert,Super flumina Babylonis,135,1.0,,D,,,D3,M2,-m2,0.9691780821917808,32.0,20.0,,
17,Nicolas Gombert,Super flumina Babylonis,137,1.0,Authentic,E-,True,1.0,C3,P1,P1,0.9863013698630136,20.0,32.0,,
18,Francisco Guerrero,Missa Super flumina Babylonis: Kyrie,8,3.0,Phrygian,E,False,1.0,E3,P5,P1,0.07936507936507936,60.0,32.0,,
19,Francisco Guerrero,Missa Super flumina Babylonis: Kyrie,12,3.0,Clausula Vera,C,False,1.0,A2,P1,-M3,0.12169312169312169,32.0,16.0,,
20,Francisco Guerrero,Missa Super flumina Babylonis: Kyrie,14,3.0,Authentic,A,True,1.0,F3,m6,P4,0.14285714285714285,16.0,40.0,,
21,Francisco Guerrero,Missa Super flumina Babylonis: Kyrie,19,3.0,Altizans Only,A,False,1.0,D3,P4,P4,0.19576719576719576,40.0,32.0,,
22,Francisco Guerrero,Missa Super flumina Babylonis: Kyrie,23,3.0,Clausula Vera,C,False,1.0,C3,m3,-M3,0.23809523809523808,32.0,152.0,,
23,Francisco Guerrero,Missa Super flumina Babylonis: Kyrie,42,3.0,Clausula Vera,A,False,1.0,A2,P1,P4,0.43915343915343913,152.0,92.0,,
24,Francisco Guerrero,Missa Super flumina Babylonis: Kyrie,54,1.0,Clausula Vera,A,False,1.0,F3,m6,P4,0.5608465608465608,92.0,80.0,,
25,Francisco Guerrero,Missa Super flumina Babylonis: Kyrie,64,1.0,Authentic,A,False,1.0,A2,P1,P4,0.6666666666666666,80.0,44.0,,
26,Francisco Guerrero,Missa Super flumina Babylonis: Kyrie,69,3.0,,A,,,F3,m6,P4,0.7248677248677249,44.0,16.0,,
