,Composer,Title,First_Offset,Measures_Beats,Melodic_Entry_Intervals,Offsets,Soggetti,Time_Entry_Intervals,Voices,Presentation_Type,Number_Entries,Flexed_Entries,Validation,Comments
26,"Lupi, Johannes",Veni speciosam,322.0,"['41/2.0', '43/4.0', '46/2.0']","['A-4', 'm-2']","[322.0, 342.0, 362.0]","[('2', '-3', '2', '3'), ('2', '-3', '2', '4')]","[20.0, 20.0]","['Superius', 'Contratenor', 'SecundusTenor']",PEN,3,True,,
27,"Lupi, Johannes",Veni speciosam,322.0,"['41/2.0', '42/2.0', '45/2.0', '46/2.0']","['P-8', 'P11', 'P-8']","[322.0, 330.0, 354.0, 362.0]","[('2', '-3', '2', '3'), ('2', '-3', '2', '4')]","[8.0, 24.0, 8.0]","['Superius', 'SecundusTenor', 'Superius', 'SecundusTenor']",ID,4,True,,
28,"Lupi, Johannes",Veni speciosam,330.0,"['42/2.0', '43/2.0', '43/4.0', '44/4.0']","['P-5', 'm9', 'm-6']","[330.0, 338.0, 342.0, 350.0]","[('2', '-3', '2', '3'), ('2', '-3', '2', '4')]","[8.0, 4.0, 8.0]","['SecundusTenor', 'Bassus', 'Contratenor', 'PrimusTenor']",ID,4,True,,
29,"Lupi, Johannes",Veni speciosam,330.0,"['42/2.0', '43/2.0', '45/2.0', '46/2.0']","['P-5', 'P15', 'P-8']","[330.0, 338.0, 354.0, 362.0]","[('2', '-3', '2', '3'), ('2', '-3', '2', '4')]","[8.0, 16.0, 8.0]","['SecundusTenor', 'Bassus', 'Superius', 'SecundusTenor']",ID,4,True,,
30,"Lupi, Johannes",Veni speciosam,330.0,"['42/2.0', '43/4.0', '44/4.0', '46/2.0']","['d5', 'm-6', 'P5']","[330.0, 342.0, 350.0, 362.0]","[('2', '-3', '2', '3'), ('2', '-3', '2', '4')]","[12.0, 8.0, 12.0]","['SecundusTenor', 'Contratenor', 'PrimusTenor', 'SecundusTenor']",ID,4,True,,
31,"Lupi, Johannes",Veni speciosam,330.0,"['42/2.0', '43/4.0', '45/2.0']","['d5', 'M7']","[330.0, 342.0, 354.0]","[('2', '-3', '2', '3'), ('2', '-3', '2', '4')]","[12.0, 12.0]","['SecundusTenor', 'Contratenor', 'Superius']",PEN,3,True,,
32,"Lupi, Johannes",Veni speciosam,338.0,"['43/2.0', '44/4.0', '46/2.0']","['P4', 'P5']","[338.0, 350.0, 362.0]","[('2', '-3', '2', '3'), ('2', '-3', '2', '4')]","[12.0, 12.0]","['Bassus', 'PrimusTenor', 'SecundusTenor']",PEN,3,True,,
33,"Lupi, Johannes",Veni speciosam,338.0,"['43/2.0', '43/4.0', '44/4.0', '45/2.0']","['m9', 'm-6', 'P12']","[338.0, 342.0, 350.0, 354.0]","[('2', '-3', '2', '3'), ('2', '-3', '2', '4')]","[4.0, 8.0, 4.0]","['Bassus', 'Contratenor', 'PrimusTenor', 'Superius']",ID,4,True,,
34,"Lupi, Johannes",Veni speciosam,342.0,"['43/4.0', '44/4.0', '45/2.0', '46/2.0']","['m-6', 'P12', 'P-8']","[342.0, 350.0, 354.0, 362.0]","[('2', '-3', '2', '3'), ('2', '-3', '2', '4')]","[8.0, 4.0, 8.0]","['Contratenor', 'PrimusTenor', 'Superius', 'SecundusTenor']",ID,4,True,,
35,"Lupi, Johannes",Veni speciosam,378.0,"['48/2.0', '49/1.0']",['P-8'],"[378.0, 384.0]","[('-2', '-2', '-2', '2'), ('-2', '-2', '-2', '4'), ('-2', '-2', '-2', '3')]",[6.0],"['Contratenor', 'Bassus']",FUGA,2,True,,
36,"Lupi, Johannes",Veni speciosam,382.0,"['48/4.0', '49/1.0']",['P-4'],"[382.0, 384.0]","[('-2', '-2', '-2', '5'), ('-2', '-2', '-2', '4'), ('-2', '-2', '-2', '3')]",[2.0],"['PrimusTenor', 'Bassus']",FUGA,2,True,,
37,"Lupi, Johannes",Veni speciosam,394.0,"['50/2.0', '51/4.0', '53/2.0', '54/3.0']","['P5', 'P1', 'P-8']","[394.0, 406.0, 418.0, 428.0]","[('3', '2', '-3', '-2')]","[12.0, 12.0, 10.0]","['SecundusTenor', 'PrimusTenor', 'SecundusTenor', 'Bassus']",FUGA,4,False,,
38,"Lupi, Johannes",Veni speciosam,394.0,"['50/2.0', '51/4.0', '53/2.0']","['P5', 'P1']","[394.0, 406.0, 418.0]","[('3', '2', '-3', '-2')]","[12.0, 12.0]","['SecundusTenor', 'PrimusTenor', 'SecundusTenor']",PEN,3,False,,
39,"Lupi, Johannes",Veni speciosam,430.0,"['54/4.0', '58/2.0', '62/2.0', '65/4.0']","['M-2', 'P-4', 'P4']","[430.0, 458.0, 490.0, 518.0]","[('4', '-2', '2', '-2'), ('5', '-2', '2', '-2'), ('3', '-2', '2', '-2')]","[28.0, 32.0, 28.0]","['PrimusTenor', 'Bassus', 'Bassus', 'PrimusTenor']",ID,4,True,,
40,"Lupi, Johannes",Veni speciosam,430.0,"['54/4.0', '58/2.0', '58/4.0', '62/2.0']","['M-2', 'P5', 'P-8']","[430.0, 458.0, 462.0, 490.0]","[('4', '-2', '2', '-2'), ('5', '-2', '2', '-2'), ('3', '-2', '2', '-2')]","[28.0, 4.0, 28.0]","['PrimusTenor', 'Bassus', 'PrimusTenor', 'Bassus']",ID,4,True,,
41,"Lupi, Johannes",Veni speciosam,430.0,"['54/4.0', '55/2.0', '65/2.0', '65/4.0']","['P4', 'M-9', 'P5']","[430.0, 434.0, 514.0, 518.0]","[('4', '-2', '2', '-2'), ('5', '-2', '2', '-2'), ('3', '-2', '2', '-2')]","[4.0, 80.0, 4.0]","['PrimusTenor', 'Contratenor', 'Bassus', 'PrimusTenor']",ID,4,True,,
42,"Lupi, Johannes",Veni speciosam,430.0,"['54/4.0', '56/2.0', '60/4.0', '62/2.0']","['P8', 'P-8', 'P-5']","[430.0, 442.0, 478.0, 490.0]","[('4', '-2', '2', '-2'), ('3', '-2', '2', '-2')]","[12.0, 36.0, 12.0]","['PrimusTenor', 'Superius', 'SecundusTenor', 'Bassus']",ID,4,True,,
43,"Lupi, Johannes",Veni speciosam,430.0,"['54/4.0', '55/2.0', '58/2.0', '58/4.0']","['P4', 'P-5', 'P5']","[430.0, 434.0, 458.0, 462.0]","[('4', '-2', '2', '-2'), ('5', '-2', '2', '-2'), ('3', '-2', '2', '-2')]","[4.0, 24.0, 4.0]","['PrimusTenor', 'Contratenor', 'Bassus', 'PrimusTenor']",ID,4,True,,
44,"Lupi, Johannes",Veni speciosam,430.0,"['54/4.0', '55/2.0', '56/2.0', '58/2.0', '58/4.0', '60/4.0', '62/2.0', '62/3.0', '65/2.0', '65/4.0']","['P4', 'P5', 'M-9', 'P5', 'P-4', 'P-5', 'P4', 'P-5', 'P5']","[430.0, 434.0, 442.0, 458.0, 462.0, 478.0, 490.0, 492.0, 514.0, 518.0]","[('4', '-2', '2', '-2'), ('5', '-2', '2', '-2'), ('3', '-2', '2', '-2')]","[4.0, 8.0, 16.0, 4.0, 16.0, 12.0, 2.0, 22.0, 4.0]","['PrimusTenor', 'Contratenor', 'Superius', 'Bassus', 'PrimusTenor', 'SecundusTenor', 'Bassus', 'PrimusTenor', 'Bassus', 'PrimusTenor']",FUGA,10,True,,
45,"Lupi, Johannes",Veni speciosam,430.0,"['54/4.0', '58/2.0', '60/4.0', '64/2.0']","['M-2', 'M2', 'M-2']","[430.0, 458.0, 478.0, 506.0]","[('4', '-2', '2', '-2'), ('5', '-2', '2', '-2'), ('5', '-3', '2', '-2')]","[28.0, 20.0, 28.0]","['PrimusTenor', 'Bassus', 'SecundusTenor', 'SecundusTenor']",ID,4,True,,
46,"Lupi, Johannes",Veni speciosam,430.0,"['54/4.0', '55/2.0', '56/2.0', '58/2.0', '58/4.0', '60/4.0', '62/2.0', '62/3.0', '64/2.0', '65/2.0', '65/4.0']","['P4', 'P5', 'M-9', 'P5', 'P-4', 'P-5', 'P4', 'P1', 'P-5', 'P5']","[430.0, 434.0, 442.0, 458.0, 462.0, 478.0, 490.0, 492.0, 506.0, 514.0, 518.0]","[('4', '-2', '2', '-2'), ('5', '-2', '2', '-2'), ('5', '-3', '2', '-2')]","[4.0, 8.0, 16.0, 4.0, 16.0, 12.0, 2.0, 14.0, 8.0, 4.0]","['PrimusTenor', 'Contratenor', 'Superius', 'Bassus', 'PrimusTenor', 'SecundusTenor', 'Bassus', 'PrimusTenor', 'SecundusTenor', 'Bassus', 'PrimusTenor']",FUGA,11,True,,
47,"Lupi, Johannes",Veni speciosam,430.0,"['54/4.0', '55/2.0', '56/2.0', '58/4.0', '60/4.0', '62/2.0', '62/3.0', '65/4.0']","['P4', 'P5', 'P-5', 'P-4', 'P-5', 'P4', 'P1']","[430.0, 434.0, 442.0, 462.0, 478.0, 490.0, 492.0, 518.0]","[('4', '-2', '2', '-2'), ('3', '-2', '2', '-2')]","[4.0, 8.0, 20.0, 16.0, 12.0, 2.0, 26.0]","['PrimusTenor', 'Contratenor', 'Superius', 'PrimusTenor', 'SecundusTenor', 'Bassus', 'PrimusTenor', 'PrimusTenor']",FUGA,8,True,,
48,"Lupi, Johannes",Veni speciosam,430.0,"['54/4.0', '56/2.0', '64/2.0', '65/4.0']","['P8', 'M-9', 'P1']","[430.0, 442.0, 506.0, 518.0]","[('4', '-2', '2', '-2'), ('5', '-2', '2', '-2'), ('5', '-3', '2', '-2')]","[12.0, 64.0, 12.0]","['PrimusTenor', 'Superius', 'SecundusTenor', 'PrimusTenor']",ID,4,True,,
49,"Lupi, Johannes",Veni speciosam,434.0,"['55/2.0', '58/4.0', '60/4.0', '64/2.0']","['P1', 'P-4', 'M-2']","[434.0, 462.0, 478.0, 506.0]","[('4', '-2', '2', '-2'), ('5', '-2', '2', '-2'), ('5', '-3', '2', '-2')]","[28.0, 16.0, 28.0]","['Contratenor', 'PrimusTenor', 'SecundusTenor', 'SecundusTenor']",ID,4,True,,
50,"Lupi, Johannes",Veni speciosam,434.0,"['55/2.0', '58/2.0', '62/2.0', '65/2.0']","['P-5', 'P-4', 'M-2']","[434.0, 458.0, 490.0, 514.0]","[('4', '-2', '2', '-2'), ('5', '-2', '2', '-2'), ('3', '-2', '2', '-2')]","[24.0, 32.0, 24.0]","['Contratenor', 'Bassus', 'Bassus', 'Bassus']",ID,4,True,,
51,"Lupi, Johannes",Veni speciosam,434.0,"['55/2.0', '58/4.0', '62/2.0', '65/4.0']","['P1', 'P-8', 'P4']","[434.0, 462.0, 490.0, 518.0]","[('4', '-2', '2', '-2'), ('3', '-2', '2', '-2')]","[28.0, 28.0, 28.0]","['Contratenor', 'PrimusTenor', 'Bassus', 'PrimusTenor']",PEN,4,True,,
52,"Lupi, Johannes",Veni speciosam,434.0,"['55/2.0', '56/2.0', '64/2.0', '65/2.0']","['P5', 'M-9', 'P-5']","[434.0, 442.0, 506.0, 514.0]","[('4', '-2', '2', '-2'), ('5', '-2', '2', '-2'), ('5', '-3', '2', '-2')]","[8.0, 64.0, 8.0]","['Contratenor', 'Superius', 'SecundusTenor', 'Bassus']",ID,4,True,,
53,"Lupi, Johannes",Veni speciosam,434.0,"['55/2.0', '58/4.0', '62/2.0']","['P1', 'P-8']","[434.0, 462.0, 490.0]","[('4', '-2', '2', '-2'), ('3', '-2', '2', '-2')]","[28.0, 28.0]","['Contratenor', 'PrimusTenor', 'Bassus']",PEN,3,True,,
54,"Lupi, Johannes",Veni speciosam,442.0,"['56/2.0', '58/2.0', '62/2.0', '64/2.0']","['M-9', 'P-4', 'P4']","[442.0, 458.0, 490.0, 506.0]","[('4', '-2', '2', '-2'), ('5', '-2', '2', '-2'), ('5', '-3', '2', '-2')]","[16.0, 32.0, 16.0]","['Superius', 'Bassus', 'Bassus', 'SecundusTenor']",ID,4,True,,
55,"Lupi, Johannes",Veni speciosam,442.0,"['56/2.0', '58/2.0', '58/4.0', '60/4.0']","['M-9', 'P5', 'P-4']","[442.0, 458.0, 462.0, 478.0]","[('4', '-2', '2', '-2'), ('5', '-2', '2', '-2'), ('3', '-2', '2', '-2')]","[16.0, 4.0, 16.0]","['Superius', 'Bassus', 'PrimusTenor', 'SecundusTenor']",ID,4,True,,
56,"Lupi, Johannes",Veni speciosam,442.0,"['56/2.0', '60/4.0', '65/2.0']","['P-8', 'M-6']","[442.0, 478.0, 514.0]","[('4', '-2', '2', '-2'), ('5', '-2', '2', '-2'), ('3', '-2', '2', '-2')]","[36.0, 36.0]","['Superius', 'SecundusTenor', 'Bassus']",PEN,3,True,,
57,"Lupi, Johannes",Veni speciosam,458.0,"['58/2.0', '58/4.0', '65/2.0', '65/4.0']","['P5', 'M-9', 'P5']","[458.0, 462.0, 514.0, 518.0]","[('4', '-2', '2', '-2'), ('5', '-2', '2', '-2'), ('3', '-2', '2', '-2')]","[4.0, 52.0, 4.0]","['Bassus', 'PrimusTenor', 'Bassus', 'PrimusTenor']",ID,4,True,,
58,"Lupi, Johannes",Veni speciosam,462.0,"['58/4.0', '60/4.0', '62/2.0', '64/2.0']","['P-4', 'P-5', 'P4']","[462.0, 478.0, 490.0, 506.0]","[('4', '-2', '2', '-2'), ('5', '-2', '2', '-2'), ('5', '-3', '2', '-2')]","[16.0, 12.0, 16.0]","['PrimusTenor', 'SecundusTenor', 'Bassus', 'SecundusTenor']",ID,4,True,,
59,"Lupi, Johannes",Veni speciosam,462.0,"['58/4.0', '62/2.0', '65/4.0']","['P-8', 'P4']","[462.0, 490.0, 518.0]","[('4', '-2', '2', '-2'), ('3', '-2', '2', '-2')]","[28.0, 28.0]","['PrimusTenor', 'Bassus', 'PrimusTenor']",PEN,3,True,,
60,"Lupi, Johannes",Veni speciosam,478.0,"['60/4.0', '62/3.0', '64/2.0']","['M-2', 'P1']","[478.0, 492.0, 506.0]","[('4', '-2', '2', '-2'), ('5', '-2', '2', '-2'), ('5', '-3', '2', '-2')]","[14.0, 14.0]","['SecundusTenor', 'PrimusTenor', 'SecundusTenor']",PEN,3,True,,
61,"Lupi, Johannes",Veni speciosam,478.0,"['60/4.0', '62/2.0', '64/2.0', '65/4.0']","['P-5', 'P4', 'P1']","[478.0, 490.0, 506.0, 518.0]","[('4', '-2', '2', '-2'), ('5', '-2', '2', '-2'), ('5', '-3', '2', '-2')]","[12.0, 16.0, 12.0]","['SecundusTenor', 'Bassus', 'SecundusTenor', 'PrimusTenor']",ID,4,True,,
62,"Lupi, Johannes",Veni speciosam,594.0,"['74/2.0', '75/4.0', '79/4.0', '81/2.0', '82/4.0', '83/2.0']","['P-5', 'P-4', 'P-5', 'P12', 'P-8']","[594.0, 606.0, 638.0, 650.0, 662.0, 666.0]","[('3', '-2', '-2', '-2')]","[12.0, 32.0, 12.0, 12.0, 4.0]","['Superius', 'Contratenor', 'SecundusTenor', 'Bassus', 'Superius', 'PrimusTenor']",FUGA,6,False,,
63,"Lupi, Johannes",Veni speciosam,594.0,"['74/2.0', '75/4.0', '79/4.0', '81/2.0']","['P-5', 'P-4', 'P-5']","[594.0, 606.0, 638.0, 650.0]","[('3', '-2', '-2', '-2')]","[12.0, 32.0, 12.0]","['Superius', 'Contratenor', 'SecundusTenor', 'Bassus']",ID,4,False,,
64,"Lupi, Johannes",Veni speciosam,594.0,"['74/2.0', '75/4.0', '81/2.0', '82/4.0']","['P-5', 'P-8', 'P12']","[594.0, 606.0, 650.0, 662.0]","[('3', '-2', '-2', '-2')]","[12.0, 44.0, 12.0]","['Superius', 'Contratenor', 'Bassus', 'Superius']",ID,4,False,,
65,"Lupi, Johannes",Veni speciosam,638.0,"['79/4.0', '81/2.0', '82/4.0']","['P-5', 'P12']","[638.0, 650.0, 662.0]","[('3', '-2', '-2', '-2')]","[12.0, 12.0]","['SecundusTenor', 'Bassus', 'Superius']",PEN,3,False,,
66,"Lupi, Johannes",Veni speciosam,682.0,"['85/2.0', '87/2.0', '88/1.0', '90/4.0', '91/3.0', '94/3.0']","['P-5', 'P8', 'P-11', 'P8', 'P1']","[682.0, 698.0, 704.0, 726.0, 732.0, 756.0]","[('-3', '2', '2', '3'), ('-3', '2', '2', '2')]","[16.0, 6.0, 22.0, 6.0, 24.0]","['Contratenor', 'SecundusTenor', 'Superius', 'Bassus', 'Contratenor', 'Superius']",FUGA,6,True,,
67,"Lupi, Johannes",Veni speciosam,682.0,"['85/2.0', '88/1.0', '90/4.0']","['P4', 'P-11']","[682.0, 704.0, 726.0]","[('-3', '2', '2', '3'), ('-3', '2', '2', '2')]","[22.0, 22.0]","['Contratenor', 'Superius', 'Bassus']",PEN,3,True,,
68,"Lupi, Johannes",Veni speciosam,698.0,"['87/2.0', '88/1.0', '90/4.0', '91/3.0']","['P8', 'P-11', 'P8']","[698.0, 704.0, 726.0, 732.0]","[('-3', '2', '2', '3'), ('-3', '2', '2', '2')]","[6.0, 22.0, 6.0]","['SecundusTenor', 'Superius', 'Bassus', 'Contratenor']",ID,4,True,,
69,"Lupi, Johannes",Veni speciosam,774.0,"['96/4.0', '97/4.0', '98/2.0', '99/2.0', '100/2.0', '101/2.0', '102/4.0']","['P4', 'P-4', 'P8', 'P-12', 'P4', 'M2']","[774.0, 782.0, 786.0, 794.0, 802.0, 810.0, 822.0]","[('-2', '-2', '-2', '2'), ('-2', '-2', '-3', '2'), ('-2', '-2', '-2', '3')]","[8.0, 4.0, 8.0, 8.0, 8.0, 12.0]","['SecundusTenor', 'Contratenor', 'PrimusTenor', 'Superius', 'Bassus', 'SecundusTenor', 'Bassus']",FUGA,7,True,,
70,"Lupi, Johannes",Veni speciosam,774.0,"['96/4.0', '97/4.0', '100/2.0', '101/2.0']","['P4', 'P-8', 'P4']","[774.0, 782.0, 802.0, 810.0]","[('-2', '-2', '-2', '2'), ('-2', '-2', '-3', '2'), ('-2', '-2', '-2', '3')]","[8.0, 20.0, 8.0]","['SecundusTenor', 'Contratenor', 'Bassus', 'SecundusTenor']",ID,4,True,,
