,Composer,Title,Measure,Beat,CadType,Tone,Evaded,LeadingTones,Low,RelLow,RelTone,Progress,SinceLast,ToNext,Validation,Comments
24,Cipriano de Rore,Alla dolc'ombra,142,1.0,Authentic,D,False,1.0,D3,-P8,P1,0.643652561247216,260.0,150.0,,
25,Cipriano de Rore,Alla dolc'ombra,160,4.0,Phrygian,E,False,1.0,E3,-m7,M2,0.7271714922048997,150.0,10.0,,
26,Cipriano de Rore,Alla dolc'ombra,162,1.0,Clausula Vera,G,False,1.0,G3,-P5,P4,0.732739420935412,10.0,32.0,,
27,Cipriano de Rore,Alla dolc'ombra,166,1.0,Clausula Vera,D,False,1.0,D3,-P8,P1,0.7505567928730512,32.0,10.0,,
28,Cipriano de Rore,Alla dolc'ombra,167,2.0,Authentic,F,True,1.0,D3,-P8,m3,0.7561247216035635,10.0,22.0,,
29,Cipriano de Rore,Alla dolc'ombra,170,1.0,Clausula Vera,D,False,1.0,D4,P1,P1,0.7683741648106904,22.0,48.0,,
30,Cipriano de Rore,Alla dolc'ombra,176,1.0,Authentic,,True,-1.0,G3,-P5,,0.7951002227171492,48.0,38.0,,
31,Cipriano de Rore,Alla dolc'ombra,180,4.0,Clausula Vera,A,True,1.0,F3,-M6,P5,0.8162583518930958,38.0,32.0,,
32,Cipriano de Rore,Alla dolc'ombra,184,4.0,,,,,F3,-M6,,0.8340757238307349,32.0,10.0,,
33,Cipriano de Rore,Alla dolc'ombra,186,1.0,Clausula Vera,G,False,1.0,G3,-P5,P4,0.8396436525612472,10.0,178.0,,
34,Cipriano de Rore,Alla dolc'ombra,208,2.0,Clausula Vera,D,False,1.0,G3,-P5,P1,0.9387527839643652,178.0,22.0,,
35,Cipriano de Rore,Alla dolc'ombra,211,1.0,Clausula Vera,D,False,1.0,D4,P1,P1,0.9510022271714922,22.0,104.0,,
36,Annibale Padovano,Missa Alla dolc'ombra: Kyrie,8,2.0,Authentic,G,False,1.0,G3,-P5,P4,0.07178217821782178,58.0,33.0,,
37,Annibale Padovano,Missa Alla dolc'ombra: Kyrie,12,2.5,Phrygian,E,False,1.0,E4,M2,M2,0.11262376237623763,33.0,13.0,,
38,Annibale Padovano,Missa Alla dolc'ombra: Kyrie,14,1.0,Authentic,G,False,1.0,G3,-P5,P4,0.12871287128712872,13.0,64.0,,
39,Annibale Padovano,Missa Alla dolc'ombra: Kyrie,22,1.0,Clausula Vera,D,False,1.0,D3,-P8,P1,0.2079207920792079,64.0,20.0,,
40,Annibale Padovano,Missa Alla dolc'ombra: Kyrie,24,3.0,Clausula Vera,D,False,1.0,D3,-P8,P1,0.23267326732673269,20.0,12.0,,
41,Annibale Padovano,Missa Alla dolc'ombra: Kyrie,26,1.0,Authentic,D,False,1.0,D3,-P8,P1,0.24752475247524752,12.0,16.0,,
42,Annibale Padovano,Missa Alla dolc'ombra: Kyrie,28,1.0,Authentic,G,False,1.0,G3,-P5,P4,0.26732673267326734,16.0,120.0,,
43,Annibale Padovano,Missa Alla dolc'ombra: Kyrie,43,1.0,Authentic,D,False,1.0,D3,-P8,P1,0.4158415841584158,120.0,24.0,,
44,Annibale Padovano,Missa Alla dolc'ombra: Kyrie,46,1.0,Authentic,D,False,1.0,D3,-P8,P1,0.44554455445544555,24.0,32.0,,
45,Annibale Padovano,Missa Alla dolc'ombra: Kyrie,50,1.0,Authentic,D,False,0.0,D3,-P8,P1,0.48514851485148514,32.0,32.0,,
46,Annibale Padovano,Missa Alla dolc'ombra: Kyrie,54,1.0,Clausula Vera,D,False,0.0,D3,-P8,P1,0.5247524752475248,32.0,4.0,,
47,Annibale Padovano,Missa Alla dolc'ombra: Kyrie,54,3.0,Authentic,G,False,1.0,G3,-P5,P4,0.5297029702970297,4.0,28.0,,
48,Annibale Padovano,Missa Alla dolc'ombra: Kyrie,58,1.0,Authentic,D,False,1.0,D3,-P8,P1,0.5643564356435643,28.0,28.0,,
49,Annibale Padovano,Missa Alla dolc'ombra: Kyrie,61,3.0,,G,,,E3,-m7,P4,0.599009900990099,28.0,28.0,,
50,Annibale Padovano,Missa Alla dolc'ombra: Kyrie,65,1.0,Authentic,D,False,1.0,D3,-P8,P1,0.6336633663366337,28.0,42.0,,
51,Annibale Padovano,Missa Alla dolc'ombra: Kyrie,70,2.0,Clausula Vera,G,False,1.0,D3,-P8,P4,0.6856435643564357,42.0,6.0,,
52,Annibale Padovano,Missa Alla dolc'ombra: Kyrie,71,1.0,Clausula Vera,G,True,1.0,G3,-P5,P4,0.693069306930693,6.0,68.0,,
53,Annibale Padovano,Missa Alla dolc'ombra: Kyrie,79,3.0,Clausula Vera,D,True,1.0,D4,P1,P1,0.7772277227722773,68.0,28.0,,
54,Annibale Padovano,Missa Alla dolc'ombra: Kyrie,83,1.0,,D,,,D4,P1,P1,0.8118811881188119,28.0,16.0,,
55,Annibale Padovano,Missa Alla dolc'ombra: Kyrie,85,1.0,Authentic,G,False,1.0,G3,-P5,P4,0.8316831683168316,16.0,16.0,,
56,Annibale Padovano,Missa Alla dolc'ombra: Kyrie,87,1.0,Authentic,C,False,1.0,C4,-M2,-M2,0.8514851485148515,16.0,40.0,,
57,Annibale Padovano,Missa Alla dolc'ombra: Kyrie,92,1.0,Clausula Vera,D,False,1.0,D4,P1,P1,0.900990099009901,40.0,96.0,,
58,Annibale Padovano,Missa Alla dolc'ombra: Gloria,5,3.0,Clausula Vera,F,True,1.0,A3,M2,-M2,0.026239067055393587,36.0,60.0,,
59,Annibale Padovano,Missa Alla dolc'ombra: Gloria,13,1.0,Authentic,,True,-1.0,G3,P1,,0.06997084548104957,60.0,32.0,,
60,Annibale Padovano,Missa Alla dolc'ombra: Gloria,17,1.0,Clausula Vera,D,True,1.0,D3,-P4,-P4,0.09329446064139942,32.0,8.0,,
61,Annibale Padovano,Missa Alla dolc'ombra: Gloria,18,1.0,,,,,G3,P1,,0.09912536443148688,8.0,8.0,,
62,Annibale Padovano,Missa Alla dolc'ombra: Gloria,19,1.0,Authentic,G,False,1.0,G3,P1,P1,0.10495626822157435,8.0,40.0,,
63,Annibale Padovano,Missa Alla dolc'ombra: Gloria,24,1.0,Clausula Vera,D,False,1.0,D4,P5,-P4,0.13411078717201166,40.0,128.0,,
64,Annibale Padovano,Missa Alla dolc'ombra: Gloria,40,1.0,Clausula Vera,C,False,1.0,C3,-P5,-P5,0.22740524781341107,128.0,12.0,,
65,Annibale Padovano,Missa Alla dolc'ombra: Gloria,41,3.0,Clausula Vera,D,False,1.0,B3,M3,-P4,0.23615160349854228,12.0,60.0,,
66,Annibale Padovano,Missa Alla dolc'ombra: Gloria,49,1.0,Authentic,D,False,1.0,D4,P5,-P4,0.27988338192419826,60.0,80.0,,
67,Annibale Padovano,Missa Alla dolc'ombra: Gloria,59,1.0,Clausula Vera,C,False,1.0,C3,-P5,-P5,0.33819241982507287,80.0,64.0,,
68,Annibale Padovano,Missa Alla dolc'ombra: Gloria,67,1.0,,D,,,D4,P5,-P4,0.3848396501457726,64.0,40.0,,
69,Annibale Padovano,Missa Alla dolc'ombra: Gloria,72,1.0,Clausula Vera,G,False,1.0,G3,P1,P1,0.4139941690962099,40.0,140.0,,
70,Annibale Padovano,Missa Alla dolc'ombra: Gloria,86,1.0,Clausula Vera,D,False,1.0,D4,P5,-P4,0.5160349854227405,140.0,36.0,,
71,Annibale Padovano,Missa Alla dolc'ombra: Gloria,90,3.0,Clausula Vera,G,False,1.0,G3,P1,P1,0.5422740524781341,36.0,60.0,,
72,Annibale Padovano,Missa Alla dolc'ombra: Gloria,98,1.0,Clausula Vera,C,False,1.0,C3,-P5,-P5,0.5860058309037901,60.0,40.0,,
73,Annibale Padovano,Missa Alla dolc'ombra: Gloria,103,1.0,Clausula Vera,D,False,1.0,D4,P5,-P4,0.6151603498542274,40.0,40.0,,
74,Annibale Padovano,Missa Alla dolc'ombra: Gloria,108,1.0,Clausula Vera,D,False,1.0,D3,-P4,-P4,0.6443148688046647,40.0,18.0,,
75,Annibale Padovano,Missa Alla dolc'ombra: Gloria,110,2.0,Authentic,,True,-1.0,F3,-M2,,0.6574344023323615,18.0,34.0,,
76,Annibale Padovano,Missa Alla dolc'ombra: Gloria,114,3.0,Clausula Vera,G,False,1.0,G3,P1,P1,0.6822157434402333,34.0,20.0,,
77,Annibale Padovano,Missa Alla dolc'ombra: Gloria,117,1.0,Clausula Vera,D,False,1.0,D3,-P4,-P4,0.6967930029154519,20.0,10.0,,
78,Annibale Padovano,Missa Alla dolc'ombra: Gloria,118,2.0,Clausula Vera,G,False,1.0,G3,P1,P1,0.7040816326530612,10.0,10.0,,
79,Annibale Padovano,Missa Alla dolc'ombra: Gloria,119,3.0,Clausula Vera,D,False,1.0,D4,P5,-P4,0.7113702623906706,10.0,20.0,,
80,Annibale Padovano,Missa Alla dolc'ombra: Gloria,122,1.0,Clausula Vera,G,True,1.0,G3,P1,P1,0.7259475218658892,20.0,52.0,,
81,Annibale Padovano,Missa Alla dolc'ombra: Gloria,128,3.0,Clausula Vera,G,False,1.0,G3,P1,P1,0.7638483965014577,52.0,212.0,,
82,Annibale Padovano,Missa Alla dolc'ombra: Gloria,155,1.0,Clausula Vera,D,False,1.0,D4,P5,-P4,0.9183673469387755,212.0,96.0,,
83,Annibale Padovano,Missa Alla dolc'ombra: Gloria,167,1.0,Authentic,D,False,1.0,D3,-P4,-P4,0.9883381924198251,96.0,16.0,,
84,Annibale Padovano,Missa Alla dolc'ombra: Gloria,169,1.0,Authentic,G,False,1.0,G3,P1,P1,1.0,16.0,16.0,,
85,Annibale Padovano,Missa Alla dolc'ombra: Credo,10,1.0,Authentic,D,False,1.0,D4,P5,-P4,0.033962264150943396,72.0,48.0,,
86,Annibale Padovano,Missa Alla dolc'ombra: Credo,16,1.0,Authentic,G,False,1.0,G3,P1,P1,0.05660377358490566,48.0,40.0,,
87,Annibale Padovano,Missa Alla dolc'ombra: Credo,21,1.0,Clausula Vera,C,False,1.0,C3,-P5,-P5,0.07547169811320754,40.0,40.0,,
88,Annibale Padovano,Missa Alla dolc'ombra: Credo,26,1.0,Authentic,D,False,1.0,D3,-P4,-P4,0.09433962264150944,40.0,16.0,,
89,Annibale Padovano,Missa Alla dolc'ombra: Credo,28,1.0,Clausula Vera,D,False,1.0,D4,P5,-P4,0.1018867924528302,16.0,4.0,,
90,Annibale Padovano,Missa Alla dolc'ombra: Credo,28,3.0,,G,,,C4,P4,P1,0.10377358490566038,4.0,44.0,,
91,Annibale Padovano,Missa Alla dolc'ombra: Credo,34,1.0,Authentic,D,False,1.0,D3,-P4,-P4,0.12452830188679245,44.0,8.0,,
92,Annibale Padovano,Missa Alla dolc'ombra: Credo,35,1.0,Authentic,G,False,1.0,G3,P1,P1,0.12830188679245283,8.0,60.0,,
93,Annibale Padovano,Missa Alla dolc'ombra: Credo,42,3.0,Clausula Vera,G,False,1.0,G3,P1,P1,0.15660377358490565,60.0,20.0,,
94,Annibale Padovano,Missa Alla dolc'ombra: Credo,45,1.0,Clausula Vera,G,False,1.0,G3,P1,P1,0.1660377358490566,20.0,32.0,,
95,Annibale Padovano,Missa Alla dolc'ombra: Credo,49,1.0,Authentic,,True,-1.0,G3,P1,,0.1811320754716981,32.0,44.0,,
96,Annibale Padovano,Missa Alla dolc'ombra: Credo,54,3.0,Authentic,F,False,1.0,F3,-M2,-M2,0.2018867924528302,44.0,52.0,,
97,Annibale Padovano,Missa Alla dolc'ombra: Credo,61,1.0,,D,,,D4,P5,-P4,0.22641509433962265,52.0,36.0,,
98,Annibale Padovano,Missa Alla dolc'ombra: Credo,65,3.0,,D,,,D3,-P4,-P4,0.24339622641509434,36.0,76.0,,
99,Annibale Padovano,Missa Alla dolc'ombra: Credo,75,1.0,Clausula Vera,A,False,1.0,A3,M2,M2,0.2792452830188679,76.0,232.0,,
100,Annibale Padovano,Missa Alla dolc'ombra: Credo,104,1.0,Authentic,G,False,1.0,G3,P1,P1,0.3886792452830189,232.0,160.0,,
101,Annibale Padovano,Missa Alla dolc'ombra: Credo,124,1.0,Authentic,G,False,1.0,G3,P1,P1,0.4641509433962264,160.0,64.0,,
102,Annibale Padovano,Missa Alla dolc'ombra: Credo,132,1.0,Authentic,D,False,1.0,D4,P5,-P4,0.49433962264150944,64.0,48.0,,
103,Annibale Padovano,Missa Alla dolc'ombra: Credo,138,1.0,Authentic,D,False,1.0,D4,P5,-P4,0.5169811320754717,48.0,60.0,,
104,Annibale Padovano,Missa Alla dolc'ombra: Credo,145,3.0,Altizans Only,D,False,1.0,B3,M3,-P4,0.5452830188679245,60.0,36.0,,
105,Annibale Padovano,Missa Alla dolc'ombra: Credo,150,1.0,Authentic,G,False,1.0,G3,P1,P1,0.5622641509433962,36.0,32.0,,
106,Annibale Padovano,Missa Alla dolc'ombra: Credo,154,1.0,Clausula Vera,D,False,1.0,D4,P5,-P4,0.5773584905660377,32.0,44.0,,
107,Annibale Padovano,Missa Alla dolc'ombra: Credo,159,3.0,Clausula Vera,D,False,0.0,D4,P5,-P4,0.5981132075471698,44.0,4.0,,
108,Annibale Padovano,Missa Alla dolc'ombra: Credo,160,1.0,,,,,G3,P1,,0.6,4.0,48.0,,
109,Annibale Padovano,Missa Alla dolc'ombra: Credo,166,1.0,Clausula Vera,A,True,1.0,A3,M2,M2,0.6226415094339622,48.0,28.0,,
110,Annibale Padovano,Missa Alla dolc'ombra: Credo,169,3.0,Authentic,G,False,1.0,G3,P1,P1,0.6358490566037736,28.0,36.0,,
111,Annibale Padovano,Missa Alla dolc'ombra: Credo,174,1.0,Authentic,G,False,1.0,G3,P1,P1,0.6528301886792452,36.0,16.0,,
112,Annibale Padovano,Missa Alla dolc'ombra: Credo,176,1.0,Clausula Vera,C,True,1.0,C4,P4,-P5,0.660377358490566,16.0,112.0,,
113,Annibale Padovano,Missa Alla dolc'ombra: Credo,190,1.0,Authentic,G,False,1.0,G3,P1,P1,0.7132075471698113,112.0,40.0,,
114,Annibale Padovano,Missa Alla dolc'ombra: Credo,195,1.0,Clausula Vera,D,False,1.0,D3,-P4,-P4,0.7320754716981132,40.0,48.0,,
115,Annibale Padovano,Missa Alla dolc'ombra: Credo,201,1.0,Clausula Vera,D,False,1.0,D4,P5,-P4,0.7547169811320755,48.0,16.0,,
116,Annibale Padovano,Missa Alla dolc'ombra: Credo,203,1.0,Authentic,G,False,1.0,G3,P1,P1,0.7622641509433963,16.0,8.0,,
117,Annibale Padovano,Missa Alla dolc'ombra: Credo,204,1.0,Authentic,C,True,1.0,A3,M2,-P5,0.7660377358490567,8.0,8.0,,
118,Annibale Padovano,Missa Alla dolc'ombra: Credo,205,1.0,Clausula Vera,C,False,1.0,C3,-P5,-P5,0.769811320754717,8.0,8.0,,
119,Annibale Padovano,Missa Alla dolc'ombra: Credo,206,1.0,Authentic,G,False,1.0,G3,P1,P1,0.7735849056603774,8.0,24.0,,
120,Annibale Padovano,Missa Alla dolc'ombra: Credo,209,1.0,,F,,,F3,-M2,-M2,0.7849056603773585,24.0,120.0,,
121,Annibale Padovano,Missa Alla dolc'ombra: Credo,224,1.0,Clausula Vera,D,False,1.0,D4,P5,-P4,0.8415094339622642,120.0,132.0,,
122,Annibale Padovano,Missa Alla dolc'ombra: Credo,235,1.0,Authentic,D,False,1.0,G3,P1,-P4,0.9037735849056604,132.0,96.0,,
123,Annibale Padovano,Missa Alla dolc'ombra: Credo,247,1.0,Clausula Vera,D,False,1.0,F#3,-m2,-P4,0.9490566037735849,96.0,80.0,,
124,Annibale Padovano,Missa Alla dolc'ombra: Credo,257,1.0,Authentic,G,False,1.0,G3,P1,P1,0.9867924528301887,80.0,44.0,,
125,Annibale Padovano,Missa Alla dolc'ombra: Sanctus,3,1.0,Authentic,C,False,1.0,C3,-P5,-P5,0.014285714285714285,16.0,64.0,,
126,Annibale Padovano,Missa Alla dolc'ombra: Sanctus,11,1.0,Authentic,C,False,1.0,C4,P4,-P5,0.07142857142857142,64.0,40.0,,
127,Annibale Padovano,Missa Alla dolc'ombra: Sanctus,16,1.0,Clausula Vera,G,True,1.0,G3,P1,P1,0.10714285714285714,40.0,18.0,,
128,Annibale Padovano,Missa Alla dolc'ombra: Sanctus,18,2.0,Authentic,G,True,1.0,D3,-P4,P1,0.12321428571428572,18.0,6.0,,
129,Annibale Padovano,Missa Alla dolc'ombra: Sanctus,19,1.0,Authentic,G,False,1.0,G3,P1,P1,0.12857142857142856,6.0,40.0,,
130,Annibale Padovano,Missa Alla dolc'ombra: Sanctus,24,1.0,,,,,D3,-P4,,0.16428571428571428,40.0,24.0,,
131,Annibale Padovano,Missa Alla dolc'ombra: Sanctus,27,1.0,Clausula Vera,G,True,1.0,G3,P1,P1,0.18571428571428572,24.0,48.0,,
132,Annibale Padovano,Missa Alla dolc'ombra: Sanctus,33,1.0,Authentic,C,False,1.0,C4,P4,-P5,0.22857142857142856,48.0,12.0,,
133,Annibale Padovano,Missa Alla dolc'ombra: Sanctus,34,3.0,,D,,,G3,P1,-P4,0.2392857142857143,12.0,148.0,,
134,Annibale Padovano,Missa Alla dolc'ombra: Sanctus,53,1.0,Clausula Vera,G,True,1.0,G3,P1,P1,0.37142857142857144,148.0,12.0,,
135,Annibale Padovano,Missa Alla dolc'ombra: Sanctus,54,3.0,Clausula Vera,D,False,0.0,D3,-P4,-P4,0.3821428571428571,12.0,24.0,,
136,Annibale Padovano,Missa Alla dolc'ombra: Sanctus,57,3.0,Clausula Vera,D,False,0.0,D4,P5,-P4,0.4035714285714286,24.0,20.0,,
137,Annibale Padovano,Missa Alla dolc'ombra: Sanctus,60,1.0,Clausula Vera,D,False,0.0,D4,P5,-P4,0.42142857142857143,20.0,492.0,,
138,Annibale Padovano,Missa Alla dolc'ombra: Sanctus,105,1.0,,D,,,G3,P1,-P4,0.8607142857142858,492.0,72.0,,
139,Annibale Padovano,Missa Alla dolc'ombra: Sanctus,111,1.0,Authentic,G,False,1.0,G3,P1,P1,0.925,72.0,36.0,,
140,Annibale Padovano,Missa Alla dolc'ombra: Sanctus,114,1.0,Authentic,G,False,1.0,G3,P1,P1,0.9571428571428572,36.0,72.0,,
141,Annibale Padovano,Missa Alla dolc'ombra: Agnus dei,6,1.0,Clausula Vera,C,True,1.0,C4,P4,-P5,0.125,40.0,32.0,,
142,Annibale Padovano,Missa Alla dolc'ombra: Agnus dei,10,1.0,,G,,,E3,-m3,P1,0.225,32.0,24.0,,
143,Annibale Padovano,Missa Alla dolc'ombra: Agnus dei,13,1.0,Authentic,G,False,1.0,G3,P1,P1,0.3,24.0,24.0,,
144,Annibale Padovano,Missa Alla dolc'ombra: Agnus dei,16,1.0,Clausula Vera,C,True,1.0,C4,P4,-P5,0.375,24.0,8.0,,
145,Annibale Padovano,Missa Alla dolc'ombra: Agnus dei,17,1.0,Clausula Vera,G,False,1.0,G3,P1,P1,0.4,8.0,8.0,,
146,Annibale Padovano,Missa Alla dolc'ombra: Agnus dei,18,1.0,Clausula Vera,D,False,1.0,D4,P5,-P4,0.425,8.0,112.0,,
147,Annibale Padovano,Missa Alla dolc'ombra: Agnus dei,32,1.0,,,,,D3,-P4,,0.775,112.0,72.0,,
148,Annibale Padovano,Missa Alla dolc'ombra: Agnus dei,41,1.0,Authentic,G,False,1.0,G3,P1,P1,1.0,72.0,16.0,,
